E_ergodic_exploit,E_ergodic_exploit_per_length,E_ergodic_explore,E_ergodic_explore_per_length,E_ergodic_total,E_ergodic_total_per_length,coverage,coverage_per_length,explore_exploit_ratio,knowledge_condition,method,path_len,replan_scheme,representation,shape,strategy,subvariant,svgd_iters,variant_id
0.04858757555484772,0.0057589538280071505,11.361321449279785,1.346626681911514,11.409909024834633,1.3523856357395212,0.039111483842134476,0.0046357783243874415,0.004276577841033428,none_known,particles,8.436875343322754,replan_1_6,particles,rand_ana_poly_complex_10,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.2013528198003769,0.04899868909996294,30.780736923217773,7.490412899425779,30.98208974301815,7.539411588525742,0.11499901115894318,0.02798471260629288,0.006541520441913051,half_known,particles,4.10935115814209,no_replan,particles,rand_ana_poly_complex_10,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.04637797549366951,0.0054853964990899,2.387744188308716,0.28241257777754214,2.4341221638023853,0.28789797427663205,0.02870882861316204,0.0033955623610415374,0.01942334347236749,half_known,particles,8.454808235168457,replan_1_6,particles,rand_ana_poly_complex_10,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.08000334352254868,0.017058439818629395,5.049100875854492,1.076577298356005,5.129104219377041,1.0936357381746342,0.06701765209436417,0.014289610092549965,0.0158450673673675,ten_samples,particles,4.6899566650390625,no_replan,particles,rand_ana_poly_complex_10,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.02840276248753071,0.003356467353283584,9.58565616607666,1.1327750952169775,9.61405892856419,1.136131562570261,0.03220810741186142,0.0038061600904638767,0.002963048329236678,ten_samples,particles,8.4621000289917,replan_1_6,particles,rand_ana_poly_complex_10,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.09213963150978088,0.01047041357932642,20.566579818725586,2.3371115456591127,20.658719450235367,2.347581959238439,0.03455965593457222,0.003927233969410677,0.004480065831164063,ground_truth,lawnmower,8.799999237060547,,,rand_ana_poly_complex_20,,fixed,-1,lawnmower_fixed
0.09213963150978088,0.01047041357932642,20.566579818725586,2.3371115456591127,20.658719450235367,2.347581959238439,0.03455965593457222,0.003927233969410677,0.004480065831164063,none_known,lawnmower,8.799999237060547,,,rand_ana_poly_complex_20,,fixed,-1,lawnmower_fixed
0.09213963150978088,0.01047041357932642,20.566579818725586,2.3371115456591127,20.658719450235367,2.347581959238439,0.03455965593457222,0.003927233969410677,0.004480065831164063,half_known,lawnmower,8.799999237060547,,,rand_ana_poly_complex_20,,fixed,-1,lawnmower_fixed
0.09213963150978088,0.01047041357932642,20.566579818725586,2.3371115456591127,20.658719450235367,2.347581959238439,0.03455965593457222,0.003927233969410677,0.004480065831164063,ten_samples,lawnmower,8.799999237060547,,,rand_ana_poly_complex_20,,fixed,-1,lawnmower_fixed
0.11402444541454315,0.01057863492081328,72.74993896484375,6.7493864322042425,72.8639634102583,6.759965067125056,0.08403686434030533,0.007796532616440299,0.0015673476436818073,ground_truth,random_walk,10.778748512268066,,,rand_ana_poly_complex_20,,fixed,-1,random_walk_fixed
0.11402444541454315,0.01057863492081328,72.74993896484375,6.7493864322042425,72.8639634102583,6.759965067125056,0.08403686434030533,0.007796532616440299,0.0015673476436818073,none_known,random_walk,10.778748512268066,,,rand_ana_poly_complex_20,,fixed,-1,random_walk_fixed
0.11402444541454315,0.01057863492081328,72.74993896484375,6.7493864322042425,72.8639634102583,6.759965067125056,0.08403686434030533,0.007796532616440299,0.0015673476436818073,half_known,random_walk,10.778748512268066,,,rand_ana_poly_complex_20,,fixed,-1,random_walk_fixed
0.11402444541454315,0.01057863492081328,72.74993896484375,6.7493864322042425,72.8639634102583,6.759965067125056,0.08403686434030533,0.007796532616440299,0.0015673476436818073,ten_samples,random_walk,10.778748512268066,,,rand_ana_poly_complex_20,,fixed,-1,random_walk_fixed
0.1326664686203003,0.04098459485652609,2.1108813285827637,0.6521136572179175,2.243547797203064,0.6930982520744435,0.02917426824569702,0.00901279408972332,0.06284885219453429,ground_truth,particles,3.2369837760925293,no_replan,particles,rand_ana_poly_complex_20,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.06936800479888916,0.00826844295838498,0.814164400100708,0.09704577665881249,0.8835324048995972,0.10531421961719747,0.015198404900729656,0.0018116009584599481,0.08520147133712637,ground_truth,particles,8.389488220214844,replan_1_6,particles,rand_ana_poly_complex_20,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.15011760592460632,0.020823111479248518,11.779132843017578,1.6339069278937128,11.929250448942184,1.6547300393729614,0.04591648653149605,0.006369167106628054,0.012744368191211365,none_known,particles,7.209182262420654,no_replan,particles,rand_ana_poly_complex_20,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.12492497265338898,0.014783616991033111,13.26057243347168,1.5692556882299147,13.385497406125069,1.5840393052209478,0.030564794316887856,0.0036170367140626104,0.009420782796529926,none_known,particles,8.450230598449707,replan_1_6,particles,rand_ana_poly_complex_20,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.2123984545469284,0.058759448213825304,17.57810401916504,4.862934125460658,17.790502473711967,4.921693573674483,0.06556308269500732,0.01813784648562426,0.012083126503026426,half_known,particles,3.6147115230560303,no_replan,particles,rand_ana_poly_complex_20,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.08166096359491348,0.009713742328231337,10.738104820251465,1.2773200158999682,10.819765783846378,1.2870337582281994,0.02943282015621662,0.0035010954855848684,0.0076047836151594906,half_known,particles,8.406745910644531,replan_1_6,particles,rand_ana_poly_complex_20,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.2165118306875229,0.04903628714062981,19.646028518676758,4.449494942404329,19.86254034936428,4.49853122954496,0.05246705934405327,0.011882906256206372,0.011020641168350796,ten_samples,particles,4.41533899307251,no_replan,particles,rand_ana_poly_complex_20,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.11260726302862167,0.013346157616866913,12.44943618774414,1.475501074566822,12.562043450772762,1.488847232183689,0.03449726849794388,0.004088599352671542,0.009045169703305761,ten_samples,particles,8.437429428100586,replan_1_6,particles,rand_ana_poly_complex_20,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.11307451874017715,0.012849378243576678,18.916946411132812,2.1496531876350047,19.03002092987299,2.1625025658785813,0.033312153071165085,0.0037854722680967304,0.005977419203007927,ground_truth,lawnmower,8.799999237060547,,,rand_ana_poly_complex_30,,fixed,-1,lawnmower_fixed
0.11307451874017715,0.012849378243576678,18.916946411132812,2.1496531876350047,19.03002092987299,2.1625025658785813,0.033312153071165085,0.0037854722680967304,0.005977419203007927,none_known,lawnmower,8.799999237060547,,,rand_ana_poly_complex_30,,fixed,-1,lawnmower_fixed
0.11307451874017715,0.012849378243576678,18.916946411132812,2.1496531876350047,19.03002092987299,2.1625025658785813,0.033312153071165085,0.0037854722680967304,0.005977419203007927,half_known,lawnmower,8.799999237060547,,,rand_ana_poly_complex_30,,fixed,-1,lawnmower_fixed
0.11307451874017715,0.012849378243576678,18.916946411132812,2.1496531876350047,19.03002092987299,2.1625025658785813,0.033312153071165085,0.0037854722680967304,0.005977419203007927,ten_samples,lawnmower,8.799999237060547,,,rand_ana_poly_complex_30,,fixed,-1,lawnmower_fixed
0.14943981170654297,0.014252934536044919,48.19049072265625,4.596204329263262,48.33993053436279,4.610457263799307,0.06145092472434044,0.005860928204295245,0.0031010228255734574,ground_truth,random_walk,10.484845161437988,,,rand_ana_poly_complex_30,,fixed,-1,random_walk_fixed
0.14943981170654297,0.014252934536044919,48.19049072265625,4.596204329263262,48.33993053436279,4.610457263799307,0.06145092472434044,0.005860928204295245,0.0031010228255734574,none_known,random_walk,10.484845161437988,,,rand_ana_poly_complex_30,,fixed,-1,random_walk_fixed
0.14943981170654297,0.014252934536044919,48.19049072265625,4.596204329263262,48.33993053436279,4.610457263799307,0.06145092472434044,0.005860928204295245,0.0031010228255734574,half_known,random_walk,10.484845161437988,,,rand_ana_poly_complex_30,,fixed,-1,random_walk_fixed
0.14943981170654297,0.014252934536044919,48.19049072265625,4.596204329263262,48.33993053436279,4.610457263799307,0.06145092472434044,0.005860928204295245,0.0031010228255734574,ten_samples,random_walk,10.484845161437988,,,rand_ana_poly_complex_30,,fixed,-1,random_walk_fixed
0.17260459065437317,0.03918466943292558,6.1711320877075195,1.400969522113996,6.343736678361893,1.4401541915469216,0.04346754029393196,0.009867994767825964,0.027969680149642222,ground_truth,particles,4.404901027679443,no_replan,particles,rand_ana_poly_complex_30,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.06860222667455673,0.008171141981882206,4.549856662750244,0.5419288351223945,4.618458889424801,0.5500999771042767,0.01934610679745674,0.002304295255438178,0.015077887449994713,ground_truth,particles,8.395671844482422,replan_1_6,particles,rand_ana_poly_complex_30,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.14839835464954376,0.021237540988942778,14.280372619628906,2.0436884193424407,14.42877097427845,2.0649259603313834,0.05878688767552376,0.008413091503404678,0.010391770481224326,none_known,particles,6.987548828125,no_replan,particles,rand_ana_poly_complex_30,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.1490917205810547,0.01764417619391687,6.6571807861328125,0.7878403326992743,6.806272506713867,0.8054845088931912,0.027515960857272148,0.0032563609811363495,0.022395624419817323,none_known,particles,8.449911117553711,replan_1_6,particles,rand_ana_poly_complex_30,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.273287832736969,0.06893975347974414,43.58091354370117,10.99374752997693,43.85420137643814,11.062687283456675,0.13692162930965424,0.03453993277387342,0.006270814687326989,half_known,particles,3.9641544818878174,no_replan,particles,rand_ana_poly_complex_30,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.12698251008987427,0.01511703139191644,12.061722755432129,1.4359256357856494,12.188705265522003,1.4510426671775658,0.03541824221611023,0.004216475789055404,0.010527725820317526,half_known,particles,8.39996337890625,replan_1_6,particles,rand_ana_poly_complex_30,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.191511869430542,0.03940637904739329,10.695964813232422,2.2008518060061273,10.887476682662964,2.2402581850535204,0.05752523988485336,0.011836662732368707,0.017905057914328094,ten_samples,particles,4.859920501708984,no_replan,particles,rand_ana_poly_complex_30,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.14407718181610107,0.01703088154691703,27.636516571044922,3.2668201456885826,27.780593752861023,3.2838510272354995,0.035068877041339874,0.0041453746064854845,0.005213290229458669,ten_samples,particles,8.459760665893555,replan_1_6,particles,rand_ana_poly_complex_30,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.01503324881196022,0.0017083238767395346,3.005403518676758,0.3415231567316191,3.020436767488718,0.3432314806083587,0.03438221663236618,0.003907070410593676,0.0050020733384178555,ground_truth,lawnmower,8.799999237060547,,,organic_0,,fixed,-1,lawnmower_fixed
0.01503324881196022,0.0017083238767395346,3.005403518676758,0.3415231567316191,3.020436767488718,0.3432314806083587,0.03438221663236618,0.003907070410593676,0.0050020733384178555,none_known,lawnmower,8.799999237060547,,,organic_0,,fixed,-1,lawnmower_fixed
0.01503324881196022,0.0017083238767395346,3.005403518676758,0.3415231567316191,3.020436767488718,0.3432314806083587,0.03438221663236618,0.003907070410593676,0.0050020733384178555,half_known,lawnmower,8.799999237060547,,,organic_0,,fixed,-1,lawnmower_fixed
0.01503324881196022,0.0017083238767395346,3.005403518676758,0.3415231567316191,3.020436767488718,0.3432314806083587,0.03438221663236618,0.003907070410593676,0.0050020733384178555,ten_samples,lawnmower,8.799999237060547,,,organic_0,,fixed,-1,lawnmower_fixed
0.06939244270324707,0.006622907007743886,92.09075927734375,8.789264525167606,92.160151720047,8.79588743217535,0.14522968232631683,0.013860914003627873,0.0007535223213250133,ground_truth,random_walk,10.477641105651855,,,organic_0,,fixed,-1,random_walk_fixed
0.06939244270324707,0.006622907007743886,92.09075927734375,8.789264525167606,92.160151720047,8.79588743217535,0.14522968232631683,0.013860914003627873,0.0007535223213250133,none_known,random_walk,10.477641105651855,,,organic_0,,fixed,-1,random_walk_fixed
0.06939244270324707,0.006622907007743886,92.09075927734375,8.789264525167606,92.160151720047,8.79588743217535,0.14522968232631683,0.013860914003627873,0.0007535223213250133,half_known,random_walk,10.477641105651855,,,organic_0,,fixed,-1,random_walk_fixed
0.06939244270324707,0.006622907007743886,92.09075927734375,8.789264525167606,92.160151720047,8.79588743217535,0.14522968232631683,0.013860914003627873,0.0007535223213250133,ten_samples,random_walk,10.477641105651855,,,organic_0,,fixed,-1,random_walk_fixed
0.0998373031616211,0.020796555329034117,1.0537618398666382,0.21950328897541402,1.1535991430282593,0.24029984430444812,0.044118236750364304,0.009190025396750507,0.09474370714947913,ground_truth,particles,4.800665378570557,no_replan,particles,organic_0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.043336816132068634,0.005126021557754276,4.008607387542725,0.47415130411280193,4.051944203674793,0.4792773256705562,0.026946041733026505,0.0031872666971819595,0.010810940544275675,ground_truth,particles,8.454278945922852,replan_1_6,particles,organic_0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.09306075423955917,0.012787220368381933,2.3958170413970947,0.32920258084096304,2.488877795636654,0.34198980120934497,0.053015004843473434,0.007284644910777607,0.03884301373250597,none_known,particles,7.277637481689453,no_replan,particles,organic_0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.038695961236953735,0.004574934954102559,7.646470546722412,0.9040247163135201,7.685166507959366,0.9085996512676227,0.0567602701485157,0.006710636862504541,0.005060630391565478,none_known,particles,8.458253860473633,replan_1_6,particles,organic_0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.17967402935028076,0.043620365136330226,30.416866302490234,7.384455167034353,30.596540331840515,7.428075532170683,0.1431674063205719,0.03475746918966138,0.005907052605730486,half_known,particles,4.119040012359619,no_replan,particles,organic_0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.04730831831693649,0.005598487517539582,30.365039825439453,3.5934123739810735,30.41234814375639,3.599010861498613,0.09255969524383545,0.010953555672351298,0.0015579863747552925,half_known,particles,8.450196266174316,replan_1_6,particles,organic_0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.1028435155749321,0.02195776565692949,16.691808700561523,3.563810725336231,16.794652216136456,3.58576849099316,0.060499340295791626,0.012917006280730704,0.006161316452870226,ten_samples,particles,4.683696746826172,no_replan,particles,organic_0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.06533095240592957,0.007744794000787769,20.82448959350586,2.468682548375237,20.88982054591179,2.4764273423760246,0.06887396425008774,0.008164807728811512,0.003137217462765719,ten_samples,particles,8.435466766357422,replan_1_6,particles,organic_0,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
0.04001585394144058,0.004547256523945681,11.728246688842773,1.3327554210970984,11.768262542784214,1.337302677621044,0.032571155577898026,0.0037012680001978875,0.003411921236232877,ground_truth,lawnmower,8.799999237060547,,,organic_10,,fixed,-1,lawnmower_fixed
0.04001585394144058,0.004547256523945681,11.728246688842773,1.3327554210970984,11.768262542784214,1.337302677621044,0.032571155577898026,0.0037012680001978875,0.003411921236232877,none_known,lawnmower,8.799999237060547,,,organic_10,,fixed,-1,lawnmower_fixed
0.04001585394144058,0.004547256523945681,11.728246688842773,1.3327554210970984,11.768262542784214,1.337302677621044,0.032571155577898026,0.0037012680001978875,0.003411921236232877,half_known,lawnmower,8.799999237060547,,,organic_10,,fixed,-1,lawnmower_fixed
0.04001585394144058,0.004547256523945681,11.728246688842773,1.3327554210970984,11.768262542784214,1.337302677621044,0.032571155577898026,0.0037012680001978875,0.003411921236232877,ten_samples,lawnmower,8.799999237060547,,,organic_10,,fixed,-1,lawnmower_fixed
0.09151725471019745,0.008633695196167024,7.894558906555176,0.7447690112997705,7.986076161265373,0.7534027064959375,0.046793848276138306,0.004414509857744314,0.011592446873023764,ground_truth,random_walk,10.60000991821289,,,organic_10,,fixed,-1,random_walk_fixed
0.09151725471019745,0.008633695196167024,7.894558906555176,0.7447690112997705,7.986076161265373,0.7534027064959375,0.046793848276138306,0.004414509857744314,0.011592446873023764,none_known,random_walk,10.60000991821289,,,organic_10,,fixed,-1,random_walk_fixed
0.09151725471019745,0.008633695196167024,7.894558906555176,0.7447690112997705,7.986076161265373,0.7534027064959375,0.046793848276138306,0.004414509857744314,0.011592446873023764,half_known,random_walk,10.60000991821289,,,organic_10,,fixed,-1,random_walk_fixed
0.09151725471019745,0.008633695196167024,7.894558906555176,0.7447690112997705,7.986076161265373,0.7534027064959375,0.046793848276138306,0.004414509857744314,0.011592446873023764,ten_samples,random_walk,10.60000991821289,,,organic_10,,fixed,-1,random_walk_fixed
0.1279887706041336,0.03202333474711755,2.085219144821167,0.5217306985645019,2.2132079154253006,0.5537540333116195,0.03973611816763878,0.009942145765030256,0.061379050217338284,ground_truth,particles,3.996734619140625,no_replan,particles,organic_10,eid_optuna_ideal_v2,eid_optuna_ideal_v2__no_replan,-1,particles_eid_optuna_ideal_v2__no_replan
0.05950633063912392,0.0070595209488929864,1.4120519161224365,0.16751848039907277,1.4715582467615604,0.17457800134796575,0.019814040511846542,0.002350634505156817,0.042141744194881446,ground_truth,particles,8.429230690002441,replan_1_6,particles,organic_10,eid_optuna_ideal_v2,eid_optuna_ideal_v2__replan_1_6,-1,particles_eid_optuna_ideal_v2__replan_1_6
