modell,shape,arm,ziel,rec_jsd,rec_cov,laenge,E_erg,cov_solver,rel_fehler,abs_fehler,nutzen_pro_weg
laenge_mitloss,a_lc,kraft,18.0,0.9389561150942346,0.22163161635398865,8.44881534576416,250.65216064453125,0.2312782108783722,-0.5306213696797688,0.5306213696797688,0.006647556429608772
laenge_mitloss,a_lc,kond+kraft,18.0,0.9249143495075193,0.2566526532173157,8.366796493530273,246.71249389648438,0.26777541637420654,-0.5351779725816515,0.5351779725816515,0.008471541248283247
laenge_mitloss,rand_gmm_10,frei,nan,0.8255528028011621,0.4734051525592804,0.3827236294746399,271.3314208984375,0.4734848141670227,nan,nan,nan
laenge_mitloss,rand_gmm_10,kond,4.0,0.82120969938866,0.4766542315483093,0.3488023281097412,265.846435546875,0.47672146558761597,-0.9127994179725647,0.9127994179725647,-0.12803469317943944
laenge_mitloss,rand_gmm_10,kraft,4.0,0.7823618827622342,0.31680411100387573,3.999971866607666,247.4419708251953,0.3233164846897125,-7.033348083496094e-06,7.033348083496094e-06,0.0119402698425697
laenge_mitloss,rand_gmm_10,kond+kraft,4.0,0.7765363942226788,0.3087294399738312,3.9999711513519287,244.49530029296875,0.31351855397224426,-7.212162017822266e-06,7.212162017822266e-06,0.013550747711355
laenge_mitloss,rand_gmm_10,kond,6.0,0.8214368536559244,0.4769667983055115,0.3495969772338867,266.1340026855469,0.47703415155410767,-0.9417338371276855,0.9417338371276855,-0.1242488711302397
laenge_mitloss,rand_gmm_10,kraft,6.0,0.7541762968573059,0.2624647319316864,5.985299587249756,234.19223022460938,0.2795741558074951,-0.0024500687917073938,0.0024500687917073938,0.01273994435448958
laenge_mitloss,rand_gmm_10,kond+kraft,6.0,0.753086456190076,0.26338037848472595,5.9884419441223145,232.4620819091797,0.271552711725235,-0.0019263426462808875,0.0019263426462808875,0.012927218697688108
laenge_mitloss,rand_gmm_10,kond,8.0,0.8214464257931501,0.47700604796409607,0.35045576095581055,266.1886901855469,0.47707390785217285,-0.9561930298805237,0.9561930298805237,-0.12725901017031138
laenge_mitloss,rand_gmm_10,kraft,8.0,0.716927706847606,0.23661886155605316,7.620876312255859,222.9899139404297,0.26122862100601196,-0.04739046096801758,0.04739046096801758,0.015007295468077567
laenge_mitloss,rand_gmm_10,kond+kraft,8.0,0.7253362872762316,0.23309190571308136,7.722802639007568,220.9581756591797,0.26891595125198364,-0.034649670124053955,0.034649670124053955,0.013653329261820517
laenge_mitloss,rand_gmm_10,kond,11.0,0.8213200496522822,0.47664716839790344,0.3508351147174835,266.0335998535156,0.47671571373939514,-0.968105898662047,0.968105898662047,-0.13273597660831546
laenge_mitloss,rand_gmm_10,kraft,11.0,0.6884593162378022,0.230282723903656,8.90625,216.076904296875,0.2621907591819763,-0.19034090909090906,0.19034090909090906,0.01608412769595384
laenge_mitloss,rand_gmm_10,kond+kraft,11.0,0.6979216328734019,0.22187958657741547,9.160244941711426,212.4443359375,0.2601066529750824,-0.1672504598444159,0.1672504598444159,0.014540684708999668
laenge_mitloss,rand_gmm_10,kond,14.0,0.8213034607521973,0.4763937294483185,0.3505706787109375,265.9378662109375,0.47646260261535645,-0.974959237234933,0.974959237234933,-0.1321602511755116
laenge_mitloss,rand_gmm_10,kraft,14.0,0.6890761905462587,0.2258552610874176,9.038518905639648,215.36903381347656,0.25919467210769653,-0.35439150674002506,0.35439150674002506,0.01576707949998674
laenge_mitloss,rand_gmm_10,kond+kraft,14.0,0.6909385251849527,0.2228464037179947,9.31654167175293,212.52342224121094,0.25894907116889954,-0.3345327377319336,0.3345327377319336,0.015067944856181582
laenge_mitloss,rand_gmm_10,kond,18.0,0.8213535745483793,0.47635921835899353,0.3502122163772583,265.9424133300781,0.47642838954925537,-0.980543765756819,0.980543765756819,-0.12916166517292774
laenge_mitloss,rand_gmm_10,kraft,18.0,0.7047100095500343,0.2255626767873764,8.4151611328125,219.72032165527344,0.25815558433532715,-0.5324910481770833,0.5324910481770833,0.01504434901621231
laenge_mitloss,rand_gmm_10,kond+kraft,18.0,0.6973307066437836,0.2254771739244461,8.508787155151367,215.72314453125,0.2602844834327698,-0.5272896024915907,0.5272896024915907,0.015779115650797267
laenge_mitloss,rand_gmm_20,frei,nan,0.8118361593636984,0.4942742586135864,0.3721165657043457,281.3866271972656,0.494384229183197,nan,nan,nan
laenge_mitloss,rand_gmm_20,kond,4.0,0.809494927146307,0.4971941411495209,0.3405076861381531,278.1697082519531,0.49737295508384705,-0.9148730784654617,0.9148730784654617,-0.07406881387518163
laenge_mitloss,rand_gmm_20,kraft,4.0,0.7719376142553985,0.3057924211025238,3.999971866607666,263.91717529296875,0.3101661205291748,-7.033348083496094e-06,7.033348083496094e-06,0.010997832548162893
laenge_mitloss,rand_gmm_20,kond+kraft,4.0,0.7674678457018158,0.3029438257217407,3.999972343444824,260.61053466796875,0.3076779842376709,-6.9141387939453125e-06,6.9141387939453125e-06,0.012229900078750171
laenge_mitloss,rand_gmm_20,kond,6.0,0.8096853532064758,0.49762052297592163,0.3413233160972595,278.387939453125,0.4977949857711792,-0.9431127806504568,0.9431127806504568,-0.069846676939467
laenge_mitloss,rand_gmm_20,kraft,6.0,0.7474145917121134,0.2278684675693512,5.986424446105957,251.72618103027344,0.2356344610452652,-0.002262592315673828,0.002262592315673828,0.011474534176593217
laenge_mitloss,rand_gmm_20,kond+kraft,6.0,0.7450351236184787,0.25986844301223755,5.9881792068481445,248.9093780517578,0.26666396856307983,-0.0019701321919759485,0.0019701321919759485,0.0118946386487624
laenge_mitloss,rand_gmm_20,kond,8.0,0.8097166648383489,0.49774664640426636,0.3423299193382263,278.4367980957031,0.4979197382926941,-0.9572087600827217,0.9572087600827217,-0.07115586290909992
laenge_mitloss,rand_gmm_20,kraft,8.0,0.7202783341539815,0.22186338901519775,7.7098469734191895,241.19183349609375,0.23644717037677765,-0.03626912832260132,0.03626912832260132,0.012477676355273774
laenge_mitloss,rand_gmm_20,kond+kraft,8.0,0.7250339696394018,0.2781471610069275,7.7767534255981445,240.1546173095703,0.3015570640563965,-0.027905821800231934,0.027905821800231934,0.011722680175505798
laenge_mitloss,rand_gmm_20,kond,11.0,0.8096148557607465,0.49734145402908325,0.3427940309047699,278.322998046875,0.4975161552429199,-0.9688369062813845,0.9688369062813845,-0.07575414670439548
laenge_mitloss,rand_gmm_20,kraft,11.0,0.6958423652838002,0.22989752888679504,9.087102890014648,232.30340576171875,0.24721691012382507,-0.17389973727139563,0.17389973727139563,0.013309693184065649
laenge_mitloss,rand_gmm_20,kond+kraft,11.0,0.7071158991264699,0.29581382870674133,9.272247314453125,232.3375244140625,0.32398712635040283,-0.15706842595880677,0.15706842595880677,0.011766148520003543
laenge_mitloss,rand_gmm_20,kond,14.0,0.8096074666725892,0.4970031976699829,0.34253546595573425,278.27789306640625,0.4971807599067688,-0.9755331810031619,0.9755331810031619,-0.0753417793810645
laenge_mitloss,rand_gmm_20,kraft,14.0,0.697076480909065,0.2414589673280716,9.135723114013672,232.43775939941406,0.2600597143173218,-0.34744834899902344,0.34744834899902344,0.013095028607459874
laenge_mitloss,rand_gmm_20,kond+kraft,14.0,0.7024877349999351,0.30505722761154175,9.446754455566406,231.02415466308594,0.33298856019973755,-0.3252318246023995,0.3252318246023995,0.012049893967220922
laenge_mitloss,rand_gmm_20,kond,18.0,0.8096826078690421,0.4969578981399536,0.34217244386672974,278.32733154296875,0.4971368908882141,-0.9809904197851816,0.9809904197851816,-0.071919006552763
laenge_mitloss,rand_gmm_20,kraft,18.0,0.7088506815179575,0.2480248063802719,8.45907211303711,236.60888671875,0.26625651121139526,-0.5300515492757161,0.5300515492757161,0.012734764923953056
laenge_mitloss,rand_gmm_20,kond+kraft,18.0,0.7048138304232013,0.3064200282096863,8.589014053344727,232.91966247558594,0.3322911262512207,-0.5228325525919597,0.5228325525919597,0.013024664005055059
laenge_mitloss,rand_ana_poly_10,frei,nan,0.9658578096498162,0.4935176968574524,0.35227012634277344,309.37908935546875,0.4935148358345032,nan,nan,nan
laenge_mitloss,rand_ana_poly_10,kond,4.0,0.961367677329997,0.4968189597129822,0.3301961421966553,311.0348815917969,0.4968239665031433,-0.9174509644508362,0.9174509644508362,-0.20341286330989877
laenge_mitloss,rand_ana_poly_10,kraft,4.0,0.9295278784738034,0.3040126860141754,3.999967575073242,281.6006774902344,0.3040085732936859,-8.106231689453125e-06,8.106231689453125e-06,0.009959688731491953
laenge_mitloss,rand_ana_poly_10,kond+kraft,4.0,0.9163369862333187,0.2807355523109436,3.999969005584717,280.8183288574219,0.2807488739490509,-7.748603820800781e-06,7.748603820800781e-06,0.013575907731393866
laenge_mitloss,rand_ana_poly_10,kond,6.0,0.9615580582392084,0.49720948934555054,0.33075156807899475,310.77947998046875,0.49721530079841614,-0.9448747386535009,0.9448747386535009,-0.19981596154819464
laenge_mitloss,rand_ana_poly_10,kraft,6.0,0.9152890701584016,0.2781713902950287,5.986666679382324,264.9569091796875,0.2783138155937195,-0.0022222201029459265,0.0022222201029459265,0.008975005400380386
laenge_mitloss,rand_ana_poly_10,kond+kraft,6.0,0.9032718057436587,0.2397889643907547,5.98936128616333,265.74969482421875,0.23989970982074738,-0.0017731189727783203,0.0017731189727783203,0.011102535355867778
laenge_mitloss,rand_ana_poly_10,kond,8.0,0.9616418787546672,0.49724626541137695,0.33152851462364197,310.705810546875,0.4972522258758545,-0.9585589356720448,0.9585589356720448,-0.20325956112948926
laenge_mitloss,rand_ana_poly_10,kraft,8.0,0.8879270293116582,0.24163037538528442,7.746206283569336,246.7950439453125,0.24207867681980133,-0.03172421455383301,0.03172421455383301,0.010539823266122095
laenge_mitloss,rand_ana_poly_10,kond+kraft,8.0,0.8830804631762674,0.2340371012687683,7.7774763107299805,246.19491577148438,0.23438885807991028,-0.02781546115875244,0.02781546115875244,0.01114815459907397
laenge_mitloss,rand_ana_poly_10,kond,11.0,0.9615872393940438,0.49680212140083313,0.33193323016166687,310.9819641113281,0.49680644273757935,-0.9698242518034849,0.9698242518034849,-0.20999125027445595
laenge_mitloss,rand_ana_poly_10,kraft,11.0,0.8619163480235924,0.28699058294296265,9.054264068603516,229.36251831054688,0.2879981994628906,-0.1768850846724077,0.1768850846724077,0.011944556881548482
laenge_mitloss,rand_ana_poly_10,kond+kraft,11.0,0.8862966648820925,0.2706182599067688,9.28339958190918,234.6204071044922,0.2714388966560364,-0.15605458346280188,0.15605458346280188,0.008908295995881742
laenge_mitloss,rand_ana_poly_10,kond,14.0,0.9615358438107122,0.49648046493530273,0.3317788243293762,311.3846435546875,0.49648356437683105,-0.9763015125479017,0.9763015125479017,-0.2109170923486577
laenge_mitloss,rand_ana_poly_10,kraft,14.0,0.8554760513253538,0.29826509952545166,9.169921875,228.7936248779297,0.2992996573448181,-0.3450055803571429,0.3450055803571429,0.012518271470776967
laenge_mitloss,rand_ana_poly_10,kond+kraft,14.0,0.8765439242060139,0.28477275371551514,9.394293785095215,233.02001953125,0.2854098379611969,-0.3289790153503418,0.3289790153503418,0.00987764341418735
laenge_mitloss,rand_ana_poly_10,kond,18.0,0.9615339095303679,0.49642401933670044,0.3314986824989319,311.5759582519531,0.49642667174339294,-0.9815834065278372,0.9815834065278372,-0.20816560235076068
laenge_mitloss,rand_ana_poly_10,kraft,18.0,0.8637581562760895,0.2931860089302063,8.519640922546387,233.51348876953125,0.29406532645225525,-0.5266866154140897,0.5266866154140897,0.01250092054363259
laenge_mitloss,rand_ana_poly_10,kond+kraft,18.0,0.8724237311580534,0.28379011154174805,8.658269882202148,235.47718811035156,0.28455644845962524,-0.5189850065443251,0.5189850065443251,0.011248986424042541
laenge_mitloss,rand_ana_poly_20,frei,nan,0.9905691425407792,0.44870471954345703,0.3678041696548462,292.4089660644531,0.4486989378929138,nan,nan,nan
laenge_mitloss,rand_ana_poly_20,kond,4.0,0.9890002812706937,0.4506484568119049,0.3411446809768677,285.97857666015625,0.45064276456832886,-0.9147138297557831,0.9147138297557831,-0.05884813805080252
laenge_mitloss,rand_ana_poly_20,kraft,4.0,0.9703338359715459,0.2625048756599426,3.999971628189087,272.1445617675781,0.2642876207828522,-7.092952728271484e-06,7.092952728271484e-06,0.005571138115256196
laenge_mitloss,rand_ana_poly_20,kond+kraft,4.0,0.967186446711294,0.24717065691947937,3.999974250793457,266.7655029296875,0.24864526093006134,-6.4373016357421875e-06,6.4373016357421875e-06,0.006437665447140975
laenge_mitloss,rand_ana_poly_20,kond,6.0,0.9890811530488328,0.4510582685470581,0.3416805863380432,286.288330078125,0.45105260610580444,-0.9430532356103262,0.9430532356103262,-0.05695962433259698
laenge_mitloss,rand_ana_poly_20,kraft,6.0,0.9623383822702902,0.23695765435695648,5.986891746520996,259.1029052734375,0.2401866316795349,-0.0021847089131673547,0.0021847089131673547,0.005024082626281776
laenge_mitloss,rand_ana_poly_20,kond+kraft,6.0,0.9535047717595752,0.18658898770809174,5.988927841186523,253.95315551757812,0.19074907898902893,-0.0018453598022460938,0.0018453598022460938,0.006593765401198607
laenge_mitloss,rand_ana_poly_20,kond,8.0,0.989101779172849,0.45115864276885986,0.34233805537223816,286.3907470703125,0.4511529803276062,-0.9572077430784702,0.9572077430784702,-0.05762023022618393
laenge_mitloss,rand_ana_poly_20,kraft,8.0,0.9435647872398678,0.24617891013622284,7.699893951416016,247.48194885253906,0.25492560863494873,-0.03751325607299805,0.03751325607299805,0.006410771921783662
laenge_mitloss,rand_ana_poly_20,kond+kraft,8.0,0.9508005221716632,0.28170424699783325,7.774379730224609,244.9696502685547,0.3072950839996338,-0.028202533721923828,0.028202533721923828,0.005369366726079377
laenge_mitloss,rand_ana_poly_20,kond,11.0,0.9890690303308366,0.4507565498352051,0.34270811080932617,286.2633056640625,0.4507508873939514,-0.9688447171991522,0.9688447171991522,-0.059774812418819566
laenge_mitloss,rand_ana_poly_20,kraft,11.0,0.9103886411328622,0.2683362364768982,8.970189094543457,238.20004272460938,0.2801215350627899,-0.18452826413241297,0.18452826413241297,0.009320729321927573
laenge_mitloss,rand_ana_poly_20,kond+kraft,11.0,0.9357556665256612,0.30161052942276,9.246522903442383,236.2836456298828,0.32389599084854126,-0.1594070087779652,0.1594070087779652,0.006173579506075347
laenge_mitloss,rand_ana_poly_20,kond,14.0,0.9890529251870241,0.45043158531188965,0.34257638454437256,286.1514587402344,0.4504258930683136,-0.9755302582468305,0.9755302582468305,-0.0601010888239091
laenge_mitloss,rand_ana_poly_20,kraft,14.0,0.9079063011339743,0.2763955891132355,8.988092422485352,238.30238342285156,0.29032301902770996,-0.35799339839390343,0.35799339839390343,0.00958933610829803
laenge_mitloss,rand_ana_poly_20,kond+kraft,14.0,0.9268610811167698,0.307930588722229,9.448436737060547,235.78253173828125,0.3279387354850769,-0.32511166163853233,0.32511166163853233,0.007015817560186839
laenge_mitloss,rand_ana_poly_20,kond,18.0,0.9890573791533482,0.4503558874130249,0.3422938585281372,286.1303405761719,0.45035022497177124,-0.9809836745262146,0.9809836745262146,-0.05926087611876194
laenge_mitloss,rand_ana_poly_20,kraft,18.0,0.9290923015516833,0.27988484501838684,8.384374618530273,242.34091186523438,0.2952391505241394,-0.5342014100816515,0.5342014100816515,0.007668720855277949
laenge_mitloss,rand_ana_poly_20,kond+kraft,18.0,0.9219690733121223,0.30927181243896484,8.602921485900879,237.4942626953125,0.3282630741596222,-0.5220599174499512,0.5220599174499512,0.008330187244973962
laenge_mitloss,rand_ana_poly_30,frei,nan,0.898876106075699,0.43963074684143066,0.3676098585128784,236.71604919433594,0.44049203395843506,nan,nan,nan
laenge_mitloss,rand_ana_poly_30,kond,4.0,0.888110792884576,0.43720653653144836,0.3526941239833832,232.2867889404297,0.4394679665565491,-0.9118264690041542,0.9118264690041542,-0.7217420751110248
laenge_mitloss,rand_ana_poly_30,kraft,4.0,0.8818478351624386,0.2845417857170105,3.9999732971191406,221.04269409179688,0.284883052110672,-6.67572021484375e-06,6.67572021484375e-06,0.00468793148072049
laenge_mitloss,rand_ana_poly_30,kond+kraft,4.0,0.8700149409297736,0.2461376041173935,3.9999747276306152,215.06497192382812,0.2462882697582245,-6.318092346191406e-06,6.318092346191406e-06,0.00794555783514542
laenge_mitloss,rand_ana_poly_30,kond,6.0,0.8888654026776325,0.43769899010658264,0.3529931902885437,232.51019287109375,0.43989408016204834,-0.941167801618576,0.941167801618576,-0.6848827136542722
laenge_mitloss,rand_ana_poly_30,kraft,6.0,0.8680243555558511,0.2097320854663849,5.984918594360352,208.53089904785156,0.2100989818572998,-0.002513567606608036,0.002513567606608036,0.005492265419374951
laenge_mitloss,rand_ana_poly_30,kond+kraft,6.0,0.8502234334413606,0.203474760055542,5.989565372467041,203.69049072265625,0.2071823924779892,-0.0017391045888265344,0.0017391045888265344,0.008654047957793044
laenge_mitloss,rand_ana_poly_30,kond,8.0,0.8893217431100335,0.4379810690879822,0.3533368706703186,232.61065673828125,0.44009459018707275,-0.9558328911662102,0.9558328911662102,-0.6694017448242939
laenge_mitloss,rand_ana_poly_30,kraft,8.0,0.8580298311135232,0.24855683743953705,7.667367458343506,195.1747283935547,0.279448539018631,-0.04157906770706177,0.04157906770706177,0.005595565935384428
laenge_mitloss,rand_ana_poly_30,kond+kraft,8.0,0.8528719792811782,0.2642619013786316,7.768432140350342,195.902587890625,0.3031710386276245,-0.028945982456207275,0.028945982456207275,0.006216083165166748
laenge_mitloss,rand_ana_poly_30,kond,11.0,0.8889854857577654,0.4377518892288208,0.35353270173072815,232.54727172851562,0.4398379325866699,-0.9678606634790247,0.9678606634790247,-0.702600707727776
laenge_mitloss,rand_ana_poly_30,kraft,11.0,0.845264770729082,0.27581700682640076,8.948976516723633,187.10780334472656,0.31036680936813354,-0.18645668029785156,0.18645668029785156,0.006247412269154241
laenge_mitloss,rand_ana_poly_30,kond+kraft,11.0,0.8510252008350374,0.28214359283447266,9.274503707885742,189.4336700439453,0.3295651078224182,-0.15686329928311438,0.15686329928311438,0.005372344843206006
laenge_mitloss,rand_ana_poly_30,kond,14.0,0.8883763932455995,0.4374638795852661,0.353500634431839,232.49119567871094,0.43957653641700745,-0.9747499546834401,0.9747499546834401,-0.7441736533343103
laenge_mitloss,rand_ana_poly_30,kraft,14.0,0.8382969494253408,0.2834761440753937,8.846328735351562,186.1055145263672,0.32036954164505005,-0.36811937604631695,0.36811937604631695,0.007144847886847889
laenge_mitloss,rand_ana_poly_30,kond+kraft,14.0,0.8467230530289563,0.2874331474304199,9.220051765441895,184.8852996826172,0.3353928327560425,-0.3414248738970075,0.3414248738970075,0.0058913747861955735
laenge_mitloss,rand_ana_poly_30,kond,18.0,0.8881045678464629,0.4373937249183655,0.35337507724761963,232.49942016601562,0.43952566385269165,-0.9803680512640212,0.9803680512640212,-0.756705567055324
laenge_mitloss,rand_ana_poly_30,kraft,18.0,0.8390795842021788,0.28686338663101196,8.269275665283203,190.07896423339844,0.323786199092865,-0.5405957963731554,0.5405957963731554,0.007567584270937559
laenge_mitloss,rand_ana_poly_30,kond+kraft,18.0,0.8467676158429505,0.292624294757843,8.55313491821289,187.78025817871094,0.3391849398612976,-0.5248258378770616,0.5248258378770616,0.00636593130589698
laenge_mitloss,rand_gmm_complex_0,frei,nan,0.8447751003098802,0.4763317406177521,0.372969388961792,263.2010192871094,0.4764198660850525,nan,nan,nan
laenge_mitloss,rand_gmm_complex_0,kond,4.0,0.844597621412999,0.4775190055370331,0.33994975686073303,260.0124816894531,0.4776473045349121,-0.9150125607848167,0.9150125607848167,-0.005374950766806175
laenge_mitloss,rand_gmm_complex_0,kraft,4.0,0.8125572432716562,0.330700159072876,3.999969482421875,244.4483642578125,0.33419275283813477,-7.62939453125e-06,7.62939453125e-06,0.008882783625045024
laenge_mitloss,rand_gmm_complex_0,kond+kraft,4.0,0.8080440200235681,0.295763224363327,3.999972343444824,241.89125061035156,0.3004509210586548,-6.9141387939453125e-06,6.9141387939453125e-06,0.010127116174777835
laenge_mitloss,rand_gmm_complex_0,kond,6.0,0.8446397367547692,0.47796115279197693,0.34071770310401917,260.21453857421875,0.47808730602264404,-0.9432137161493301,0.9432137161493301,-0.00419710013634493
laenge_mitloss,rand_gmm_complex_0,kraft,6.0,0.7888609896098377,0.23799805343151093,5.983759880065918,233.09402465820312,0.2511202096939087,-0.0027066866556803015,0.0027066866556803015,0.009965460444244704
laenge_mitloss,rand_gmm_complex_0,kond+kraft,6.0,0.7912909887856984,0.28007209300994873,5.987070560455322,230.4321746826172,0.2879091799259186,-0.0021549065907796594,0.0021549065907796594,0.009526745224285543
laenge_mitloss,rand_gmm_complex_0,kond,8.0,0.844639307077081,0.4781624674797058,0.3415886163711548,260.24395751953125,0.47828930616378784,-0.9573014229536057,0.9573014229536057,-0.004327275002774625
laenge_mitloss,rand_gmm_complex_0,kraft,8.0,0.7680118841928865,0.20822849869728088,7.710089206695557,222.33375549316406,0.23107969760894775,-0.03623884916305542,0.03623884916305542,0.010462309192696792
laenge_mitloss,rand_gmm_complex_0,kond+kraft,8.0,0.7689617768044421,0.2304869443178177,7.775077819824219,220.43255615234375,0.2633157968521118,-0.028115272521972656,0.028115272521972656,0.010242125498910726
laenge_mitloss,rand_gmm_complex_0,kond,11.0,0.8446156162767244,0.4778323769569397,0.34198427200317383,260.12786865234375,0.47796064615249634,-0.9689105207269842,0.9689105207269842,-0.0051471173521402585
laenge_mitloss,rand_gmm_complex_0,kraft,11.0,0.7490953296331193,0.21134167909622192,8.927391052246094,213.21165466308594,0.23965802788734436,-0.1884189952503551,0.1884189952503551,0.011184832177190872
laenge_mitloss,rand_gmm_complex_0,kond+kraft,11.0,0.7530410342579911,0.23896238207817078,9.270994186401367,212.6865997314453,0.27578920125961304,-0.1571823466907848,0.1571823466907848,0.01030948644673207
laenge_mitloss,rand_gmm_complex_0,kond,14.0,0.8446362664305821,0.4774957299232483,0.3417334258556366,260.08868408203125,0.47762471437454224,-0.9755904695817402,0.9755904695817402,-0.004444680601853458
laenge_mitloss,rand_gmm_complex_0,kraft,14.0,0.748695217659376,0.2132386565208435,8.960201263427734,212.38670349121094,0.24215590953826904,-0.3599856240408761,0.3599856240408761,0.011188690844158633
laenge_mitloss,rand_gmm_complex_0,kond+kraft,14.0,0.7499517279314911,0.24600428342819214,9.372831344604492,211.4487762451172,0.2821817398071289,-0.33051204681396484,0.33051204681396484,0.01053609186960219
laenge_mitloss,rand_gmm_complex_0,kond,18.0,0.8446730095858357,0.4774172902107239,0.34138521552085876,260.13555908203125,0.4775466322898865,-0.9810341546932856,0.9810341546932856,-0.0032323380010393318
laenge_mitloss,rand_gmm_complex_0,kraft,18.0,0.7567618009561715,0.21290865540504456,8.492753982543945,216.18153381347656,0.24127283692359924,-0.5281803343031142,0.5281803343031142,0.010839363820473033
laenge_mitloss,rand_gmm_complex_0,kond+kraft,18.0,0.7538100654132617,0.2450515627861023,8.570682525634766,213.40525817871094,0.2789921164512634,-0.5238509707980685,0.5238509707980685,0.011096391564335287
laenge_mitloss,rand_gmm_complex_10,frei,nan,0.9208374212274878,0.5087031722068787,0.3680267035961151,284.9724426269531,0.5087602138519287,nan,nan,nan
laenge_mitloss,rand_gmm_complex_10,kond,4.0,0.919838887677225,0.5086508989334106,0.33690145611763,281.0769958496094,0.5087357759475708,-0.9157746359705925,0.9157746359705925,-0.03208114412433269
laenge_mitloss,rand_gmm_complex_10,kraft,4.0,0.8927209524163149,0.3700897693634033,3.9999680519104004,264.50872802734375,0.37248629331588745,-7.987022399902344e-06,7.987022399902344e-06,0.007741443518690845
laenge_mitloss,rand_gmm_complex_10,kond+kraft,4.0,0.8903408884802494,0.33659985661506653,3.9999728202819824,262.0643615722656,0.33939328789711,-6.794929504394531e-06,6.794929504394531e-06,0.008396747024172908
laenge_mitloss,rand_gmm_complex_10,kond,6.0,0.9199226492654496,0.5091405510902405,0.3375668525695801,281.3170471191406,0.5092228055000305,-0.94373885790507,0.94373885790507,-0.030032056336757873
laenge_mitloss,rand_gmm_complex_10,kraft,6.0,0.873919413896041,0.2872817814350128,5.982136249542236,251.7840576171875,0.2952839434146881,-0.002977291742960575,0.002977291742960575,0.008357159215983897
laenge_mitloss,rand_gmm_complex_10,kond+kraft,6.0,0.8733777710386494,0.28208959102630615,5.988292694091797,249.77337646484375,0.28760117292404175,-0.0019512176513671875,0.0019512176513671875,0.00844437794743103
laenge_mitloss,rand_gmm_complex_10,kond,8.0,0.9199184237285938,0.5093615055084229,0.3382996618747711,281.3656005859375,0.5094423294067383,-0.9577125422656536,0.9577125422656536,-0.030914529185531926
laenge_mitloss,rand_gmm_complex_10,kraft,8.0,0.8507778660297686,0.25729310512542725,7.647279262542725,238.3498077392578,0.2751646637916565,-0.044090092182159424,0.044090092182159424,0.009624553431878402
laenge_mitloss,rand_gmm_complex_10,kond+kraft,8.0,0.8528954633542382,0.2340429723262787,7.755175590515137,237.41014099121094,0.2645028531551361,-0.03060305118560791,0.03060305118560791,0.009197318060498219
laenge_mitloss,rand_gmm_complex_10,kond,11.0,0.9198758596094173,0.5090509653091431,0.33859801292419434,281.24139404296875,0.509131908416748,-0.9692183624614369,0.9692183624614369,-0.032674291520144054
laenge_mitloss,rand_gmm_complex_10,kraft,11.0,0.8270667552978871,0.24883884191513062,8.902442932128906,226.99301147460938,0.2739766836166382,-0.19068700617009948,0.19068700617009948,0.010987355598629088
laenge_mitloss,rand_gmm_complex_10,kond+kraft,11.0,0.8345390188263725,0.23157069087028503,9.239405632019043,227.98143005371094,0.26610517501831055,-0.16005403345281433,0.16005403345281433,0.009727732644203109
laenge_mitloss,rand_gmm_complex_10,kond,14.0,0.9199032674213432,0.5087252259254456,0.3383327126502991,281.180908203125,0.5088074207305908,-0.9758333776678357,0.9758333776678357,-0.03145935512168711
laenge_mitloss,rand_gmm_complex_10,kraft,14.0,0.8276539842143618,0.24154013395309448,8.949213027954102,226.65701293945312,0.26811930537223816,-0.36077049800327843,0.36077049800327843,0.010859039005903149
laenge_mitloss,rand_gmm_complex_10,kond+kraft,14.0,0.82814831004774,0.23745512962341309,9.288670539855957,226.64405822753906,0.2723972797393799,-0.33652353286743164,0.33652353286743164,0.010390405993230363
laenge_mitloss,rand_gmm_complex_10,kond,18.0,0.9199534186982214,0.5086511373519897,0.33797821402549744,281.2091369628906,0.5087341070175171,-0.981223432554139,0.981223432554139,-0.02941920016275135
laenge_mitloss,rand_gmm_complex_10,kraft,18.0,0.8401429232369241,0.23496942222118378,8.384483337402344,231.8749542236328,0.2603709399700165,-0.5341953701443143,0.5341953701443143,0.01006610547236876
laenge_mitloss,rand_gmm_complex_10,kond+kraft,18.0,0.8309416061570061,0.23942001163959503,8.482282638549805,229.7930908203125,0.2721794843673706,-0.528762075636122,0.528762075636122,0.011078750262638194
laenge_mitloss,rand_gmm_complex_20,frei,nan,0.8461966615249884,0.4852517247200012,0.35729995369911194,269.34515380859375,0.4853250980377197,nan,nan,nan
laenge_mitloss,rand_gmm_complex_20,kond,4.0,0.8448066538740409,0.48665881156921387,0.32447993755340576,263.91510009765625,0.48673975467681885,-0.9188800156116486,0.9188800156116486,-0.04235243653679306
laenge_mitloss,rand_gmm_complex_20,kraft,4.0,0.8037337204167629,0.3265702724456787,3.9999725818634033,247.05322265625,0.33443862199783325,-6.854534149169922e-06,6.854534149169922e-06,0.011657084081592167
laenge_mitloss,rand_gmm_complex_20,kond+kraft,4.0,0.7996625405099601,0.31839460134506226,3.9999730587005615,244.2033233642578,0.32532989978790283,-6.735324859619141e-06,6.735324859619141e-06,0.012774717816741828
laenge_mitloss,rand_gmm_complex_20,kond,6.0,0.844839765753872,0.4870114028453827,0.32524192333221436,264.2123107910156,0.4870914816856384,-0.9457930127779642,0.9457930127779642,-0.0423262363778131
