model,shape,E_ergodic,E_smooth,E_boundary,E_total,coverage,path_len
ErgLoss w=25 (ep485),organic_30,2.2111711502075195,0.3433358669281006,0.0,2.554506778717041,0.02966511994600296,1.9417297840118408
ErgLoss w=25 (ep485),cjk_0,2.7982685565948486,0.9647575616836548,0.0,3.763026237487793,0.06035728380084038,3.704707622528076
ErgLoss w=25 (ep485),cjk_10,1.9218409061431885,0.7683994174003601,3.3290107239736244e-05,2.6902737617492676,0.04804578423500061,3.391397476196289
ErgLoss w=25 (ep485),cjk_20,4.1551899909973145,0.8275815844535828,0.0,4.982771873474121,0.05528673529624939,3.5723211765289307
ErgLoss w=50 (ep486),A,3.0582022666931152,0.3980940878391266,0.0,3.45629620552063,0.044029705226421356,2.47003436088562
ErgLoss w=50 (ep486),greek_upper_0,1.7183223962783813,0.37312954664230347,0.0,2.09145188331604,0.04353281855583191,2.4404549598693848
ErgLoss w=50 (ep486),korean_5,2.2179250717163086,0.6258602142333984,0.0,2.843785285949707,0.056652382016181946,3.1729159355163574
ErgLoss w=50 (ep486),digit_5,2.4014291763305664,0.21378695964813232,0.0,2.615216016769409,0.05043104290962219,2.297771453857422
ErgLoss w=50 (ep486),a_lc,1.9203298091888428,0.39976656436920166,0.0,2.320096492767334,0.04125737398862839,2.4806909561157227
ErgLoss w=50 (ep486),rand_gmm_10,2.86641788482666,0.34423261880874634,7.610608008690178e-05,3.210726737976074,0.07349753379821777,2.9541053771972656
ErgLoss w=50 (ep486),rand_gmm_20,5.375797748565674,0.23043841123580933,0.0,5.606236457824707,0.07634934037923813,2.653838634490967
ErgLoss w=50 (ep486),rand_ana_poly_10,3.4722678661346436,0.8572630882263184,0.0,4.329530715942383,0.03455588221549988,2.9329094886779785
ErgLoss w=50 (ep486),rand_ana_poly_20,1.5914864540100098,0.7398120164871216,0.0,2.331298351287842,0.037417102605104446,2.7310664653778076
ErgLoss w=50 (ep486),rand_ana_poly_30,5.142054080963135,0.27379071712493896,0.0,5.415844917297363,0.04090585187077522,2.4936017990112305
ErgLoss w=50 (ep486),rand_gmm_complex_0,4.269156455993652,0.30212682485580444,0.0,4.571282863616943,0.08203688263893127,2.745220184326172
ErgLoss w=50 (ep486),rand_gmm_complex_10,5.901444435119629,0.31063681840896606,0.00023281993344426155,6.212313652038574,0.0782461017370224,2.9267148971557617
ErgLoss w=50 (ep486),rand_gmm_complex_20,4.2825446128845215,0.35307496786117554,0.0,4.635619640350342,0.07381561398506165,3.3995156288146973
ErgLoss w=50 (ep486),rand_gmm_complex_30,3.1743693351745605,0.4348040223121643,0.0,3.60917329788208,0.0699215978384018,3.732062339782715
ErgLoss w=50 (ep486),rand_ana_poly_complex_0,1.014235258102417,0.3070082366466522,0.0,1.321243405342102,0.04793567210435867,2.2144627571105957
ErgLoss w=50 (ep486),rand_ana_poly_complex_10,1.1467344760894775,0.5288808345794678,0.0,1.6756153106689453,0.05488815903663635,2.3675999641418457
ErgLoss w=50 (ep486),rand_ana_poly_complex_20,3.2266745567321777,0.13634534180164337,0.00010690044291550294,3.3631272315979004,0.03600785508751869,2.3081672191619873
ErgLoss w=50 (ep486),rand_ana_poly_complex_30,1.5424500703811646,0.46826282143592834,0.0,2.0107131004333496,0.03929256647825241,2.761744976043701
ErgLoss w=50 (ep486),organic_0,1.7825133800506592,0.3039911985397339,0.0016159708611667156,2.088120460510254,0.04688570648431778,3.2726752758026123
ErgLoss w=50 (ep486),organic_10,2.09637713432312,1.2181389331817627,0.06136063486337662,3.3758766651153564,0.04848805069923401,3.5391557216644287
ErgLoss w=50 (ep486),organic_20,1.9107789993286133,0.773242712020874,0.0,2.684021472930908,0.04589788615703583,2.7922749519348145
ErgLoss w=50 (ep486),organic_30,1.3818742036819458,0.22681975364685059,0.0,1.608694076538086,0.02963639795780182,1.8002333641052246
ErgLoss w=50 (ep486),cjk_0,2.4423012733459473,0.8940038681030273,0.0,3.3363049030303955,0.05916537344455719,3.8569540977478027
ErgLoss w=50 (ep486),cjk_10,1.816857933998108,0.7411423325538635,0.0,2.558000087738037,0.04779036343097687,3.3539581298828125
ErgLoss w=50 (ep486),cjk_20,4.154660224914551,1.154340147972107,0.0009595293668098748,5.309959888458252,0.06404440850019455,3.334460973739624
SVGD solver (Referenz),A,3.540644407272339,0.45759955048561096,0.0,3.998244047164917,0.04364652931690216,2.7997241020202637
SVGD solver (Referenz),greek_upper_0,3.526719331741333,0.44866618514060974,0.0,3.9753854274749756,0.04368973895907402,2.7988743782043457
SVGD solver (Referenz),korean_5,2.1428422927856445,0.20167747139930725,0.0,2.344519853591919,0.04835890233516693,2.740330696105957
SVGD solver (Referenz),digit_5,1.2531235218048096,0.21623684465885162,0.0,1.4693603515625,0.03671015426516533,2.9078280925750732
SVGD solver (Referenz),a_lc,2.5379624366760254,0.18109114468097687,0.0,2.7190535068511963,0.03936056047677994,2.169585704803467
SVGD solver (Referenz),rand_gmm_10,3.174414873123169,0.40644609928131104,0.0,3.5808610916137695,0.06892281770706177,3.0469815731048584
SVGD solver (Referenz),rand_gmm_20,3.7687439918518066,0.273729532957077,0.0,4.042473316192627,0.07168936729431152,2.452289581298828
SVGD solver (Referenz),rand_ana_poly_10,1.6119786500930786,0.7563759088516235,0.0,2.368354558944702,0.025558453053236008,2.785850763320923
SVGD solver (Referenz),rand_ana_poly_20,0.5318286418914795,0.40862080454826355,0.0,0.9404494762420654,0.028264913707971573,2.9569897651672363
SVGD solver (Referenz),rand_ana_poly_30,2.4271767139434814,0.09081123024225235,0.0,2.5179879665374756,0.026767097413539886,2.4140193462371826
SVGD solver (Referenz),rand_gmm_complex_0,3.5633385181427,0.3635024130344391,0.0,3.9268410205841064,0.06796833127737045,3.348721504211426
SVGD solver (Referenz),rand_gmm_complex_10,4.22109842300415,0.3374679982662201,0.0,4.558566570281982,0.07682983577251434,2.8548126220703125
SVGD solver (Referenz),rand_gmm_complex_20,5.55931282043457,0.4852443039417267,0.0,6.044557094573975,0.07312984764575958,2.9910521507263184
SVGD solver (Referenz),rand_gmm_complex_30,4.625542640686035,0.6189338564872742,0.0,5.244476318359375,0.07364702224731445,3.0215048789978027
SVGD solver (Referenz),rand_ana_poly_complex_0,2.72967267036438,0.7241984009742737,0.0,3.453871011734009,0.05196303129196167,2.20650577545166
SVGD solver (Referenz),rand_ana_poly_complex_10,1.570777177810669,0.6151705384254456,0.0,2.1859476566314697,0.05193958804011345,2.301737070083618
SVGD solver (Referenz),rand_ana_poly_complex_20,0.6917922496795654,0.4292794466018677,0.0,1.121071696281433,0.03229917213320732,2.592219352722168
SVGD solver (Referenz),rand_ana_poly_complex_30,1.29234778881073,0.6062045693397522,0.0,1.898552417755127,0.03887667506933212,2.5691776275634766
SVGD solver (Referenz),organic_0,3.735748291015625,0.2772497832775116,0.0,4.012998104095459,0.04550984501838684,3.055105447769165
SVGD solver (Referenz),organic_10,2.5550990104675293,0.7093178629875183,0.0,3.2644169330596924,0.03430312126874924,2.815298080444336
SVGD solver (Referenz),organic_20,2.6844894886016846,0.12097212672233582,0.0,2.8054616451263428,0.03751681372523308,1.9602268934249878
SVGD solver (Referenz),organic_30,1.8297736644744873,0.8084259629249573,0.0,2.6381995677948,0.027045775204896927,1.6684927940368652
SVGD solver (Referenz),cjk_0,3.8954920768737793,0.7160555720329285,0.0,4.611547470092773,0.05508865416049957,4.090570449829102
SVGD solver (Referenz),cjk_10,2.040797472000122,1.4255125522613525,0.0,3.4663100242614746,0.03808612748980522,3.284151554107666
SVGD solver (Referenz),cjk_20,2.221668243408203,0.7601487636566162,0.031950101256370544,3.0137670040130615,0.05236212909221649,3.279874324798584
