shape,surface,erg,coverage,standoff,standoff_sd,pointing_deg,path_len,hit_frac
rand_ana_poly_30,kugel,0.05405659971694375,0.1394733488559723,0.12965022027492523,0.013177959248423576,14.836148262023926,3.6029880046844482,0.1723
rand_ana_poly_30,wuerfel,0.03799627205021834,0.14642220735549927,0.12955139577388763,0.02325054071843624,18.455730438232422,5.059695243835449,0.23395
rand_ana_poly_30,ei,0.042648227853769774,0.1183992400765419,0.10894672572612762,0.012709338217973709,13.535754203796387,2.818021297454834,0.20205
rand_ana_poly_30,bunny,0.028005434158842244,0.09057692438364029,0.08973109722137451,0.02740287594497204,29.98387908935547,2.980630874633789,0.2079
rand_ana_poly_30,prisma,0.04723303146418767,0.13995151221752167,0.12228243798017502,0.022834405303001404,22.159122467041016,3.2787342071533203,0.32305
rand_ana_poly_30,kegel,0.044612487676117196,0.12548483908176422,0.11735502630472183,0.019456569105386734,16.264057159423828,3.51639461517334,0.3129
rand_ana_poly_30,torus,0.0715922030537498,0.1238013356924057,0.11186555027961731,0.023498496040701866,25.00586700439453,2.260983467102051,0.19065
rand_gmm_complex_0,ebene_flach,0.059726505359897,0.13512976467609406,0.13973376154899597,0.02723800018429756,29.348316192626953,2.6607303619384766,1.0
rand_gmm_complex_0,ebene_gekippt,0.0560456884922796,0.13684508204460144,0.14678242802619934,0.03148583322763443,30.689762115478516,2.1290879249572754,1.0
rand_gmm_complex_0,ebene_diagonal,0.05799738584403797,0.139229416847229,0.14000166952610016,0.02496025711297989,24.11204719543457,1.816799521446228,1.0
rand_gmm_complex_0,kugel,0.04752459675620991,0.13622130453586578,0.1182304173707962,0.03203566372394562,30.159881591796875,3.7657759189605713,0.4943
rand_gmm_complex_0,wuerfel,0.033513315769729476,0.16568142175674438,0.16732966899871826,0.04807577654719353,38.96843338012695,4.691716194152832,0.503
rand_gmm_complex_0,ei,0.04333708095590976,0.11465417593717575,0.10351026058197021,0.026005182415246964,33.97167205810547,3.2585642337799072,0.5681
rand_gmm_complex_0,bunny,0.026517058315892083,0.10634616017341614,0.1046878844499588,0.032571010291576385,35.846717834472656,3.5881094932556152,0.485
rand_gmm_complex_0,prisma,0.04054571050777177,0.11732083559036255,0.12017285823822021,0.045791059732437134,39.54166030883789,5.604851245880127,0.6243
rand_gmm_complex_0,kegel,0.04847577381436843,0.14167650043964386,0.12505745887756348,0.03013451397418976,32.832733154296875,3.4921157360076904,0.67275
rand_gmm_complex_0,torus,0.07611414182779792,0.1464700847864151,0.1395902782678604,0.02854631282389164,31.166582107543945,2.3005714416503906,0.5001
rand_gmm_complex_10,ebene_flach,0.08106257170158908,0.14790403842926025,0.16279226541519165,0.04360216110944748,42.453834533691406,1.7179088592529297,0.99645
rand_gmm_complex_10,ebene_gekippt,0.0944980836594784,0.16557610034942627,0.15784871578216553,0.018535031005740166,44.74025344848633,1.7018139362335205,0.99645
rand_gmm_complex_10,ebene_diagonal,0.07817733436745052,0.14686021208763123,0.16178755462169647,0.028089214116334915,42.48033905029297,1.721005916595459,0.99645
rand_gmm_complex_10,kugel,0.08360303153274226,0.1337587982416153,0.12711554765701294,0.04363473132252693,43.25209426879883,3.1329667568206787,0.48675
rand_gmm_complex_10,wuerfel,0.05818373297565525,0.17041996121406555,0.16111372411251068,0.04991859942674637,96.14280700683594,4.100080490112305,0.49265
rand_gmm_complex_10,ei,0.05507958191834179,0.11603211611509323,0.12033446133136749,0.036106176674366,45.48712158203125,2.616758108139038,0.57035
rand_gmm_complex_10,bunny,0.0427266800554273,0.124304860830307,0.11207050085067749,0.025024820119142532,79.78218841552734,2.2807424068450928,0.4833
rand_gmm_complex_10,prisma,0.04593763816593166,0.1496875286102295,0.17786771059036255,0.05126331374049187,58.61908721923828,3.3651371002197266,0.62245
rand_gmm_complex_10,kegel,0.04321490452546267,0.12551617622375488,0.16390937566757202,0.053630683571100235,87.69139099121094,2.9616103172302246,0.675
rand_gmm_complex_10,torus,0.08165308502427746,0.1493375152349472,0.1290557086467743,0.045828115195035934,43.264190673828125,1.8611477613449097,0.4993
rand_gmm_complex_20,ebene_flach,0.0666112292940011,0.1383657455444336,0.14203397929668427,0.02371584065258503,20.774166107177734,2.9416964054107666,1.0
rand_gmm_complex_20,ebene_gekippt,0.053008779282999303,0.13502998650074005,0.13567757606506348,0.02088254503905773,20.467147827148438,2.849355459213257,1.0
rand_gmm_complex_20,ebene_diagonal,0.05043028746476462,0.12701711058616638,0.1309186816215515,0.019000140950083733,18.923227310180664,2.530059814453125,1.0
rand_gmm_complex_20,kugel,0.07175127926044048,0.12168055772781372,0.15983599424362183,0.05244109034538269,61.134517669677734,3.70853853225708,0.4972
rand_gmm_complex_20,wuerfel,0.0568260204846423,0.12659482657909393,0.21140429377555847,0.13393808901309967,107.23847961425781,5.670190811157227,0.4997
rand_gmm_complex_20,ei,0.05604927144009891,0.10872778296470642,0.15871167182922363,0.03468456491827965,61.651893615722656,3.134744167327881,0.57155
rand_gmm_complex_20,bunny,0.03176051659168144,0.10770772397518158,0.1269380748271942,0.03941929340362549,48.4392204284668,3.280897617340088,0.4856
rand_gmm_complex_20,prisma,0.07750272488498869,0.13626767694950104,0.1565616875886917,0.055433742702007294,105.30085754394531,4.077517509460449,0.6251
rand_gmm_complex_20,kegel,0.0557635255093209,0.13608655333518982,0.187382772564888,0.07156959921121597,83.11331176757812,3.470212697982788,0.6743
rand_gmm_complex_20,torus,0.06456110578865275,0.12010008841753006,0.16894449293613434,0.0589456744492054,49.074615478515625,3.481332778930664,0.49815
rand_gmm_complex_30,ebene_flach,0.05837584080070408,0.14052551984786987,0.12560254335403442,0.014112073928117752,15.243703842163086,2.132950782775879,0.99915
rand_gmm_complex_30,ebene_gekippt,0.05767914960228556,0.14132243394851685,0.13174313306808472,0.01053684577345848,13.13288688659668,2.70011830329895,0.99915
rand_gmm_complex_30,ebene_diagonal,0.0508067256566798,0.12905322015285492,0.12862858176231384,0.011503995396196842,15.630545616149902,2.509889602661133,0.99915
rand_gmm_complex_30,kugel,0.042012057598790245,0.1407776027917862,0.1356060802936554,0.029186679050326347,28.593791961669922,3.815952777862549,0.497
rand_gmm_complex_30,wuerfel,0.023697582364483258,0.1385613977909088,0.13187748193740845,0.036596354097127914,41.05845642089844,5.212491989135742,0.4951
rand_gmm_complex_30,ei,0.026481936625873274,0.1181006208062172,0.11559498310089111,0.024338215589523315,25.089204788208008,4.006081581115723,0.5757
rand_gmm_complex_30,bunny,0.02572501347924099,0.11619149893522263,0.10504254698753357,0.031881559640169144,36.09627914428711,4.111802577972412,0.4815
rand_gmm_complex_30,prisma,0.04742315720861383,0.1283608227968216,0.11408701539039612,0.03767482191324234,38.076416015625,4.285055160522461,0.621
rand_gmm_complex_30,kegel,0.023703438768664608,0.13633625209331512,0.12555243074893951,0.031308259814977646,27.26047134399414,4.335696220397949,0.67675
rand_gmm_complex_30,torus,0.05556666665147716,0.11996021866798401,0.1267998367547989,0.027035750448703766,28.871328353881836,3.585063934326172,0.5033
rand_ana_poly_complex_0,ebene_flach,0.052337162423569075,0.11065513640642166,0.10735506564378738,0.012427490204572678,7.945896148681641,1.6419346332550049,0.40255
rand_ana_poly_complex_0,ebene_gekippt,0.05803278472998946,0.1197892352938652,0.11616601049900055,0.008046078495681286,8.662529945373535,1.2602813243865967,0.40255
rand_ana_poly_complex_0,ebene_diagonal,0.059547960352367854,0.11669482290744781,0.11692903935909271,0.010758369229733944,8.206043243408203,1.344012975692749,0.40255
rand_ana_poly_complex_0,kugel,0.04613698753432667,0.1172330230474472,0.10984103381633759,0.011637721210718155,11.277889251708984,2.290330410003662,0.15405
rand_ana_poly_complex_0,wuerfel,0.030679635688979287,0.15080875158309937,0.13488951325416565,0.023671209812164307,16.299854278564453,3.639077663421631,0.2644
rand_ana_poly_complex_0,ei,0.03595537061378256,0.11002552509307861,0.09772760421037674,0.011477061547338963,10.27798843383789,2.0985002517700195,0.193
