phi_model,param,svgd_iters,seed,n_exec,J,q,cov,cov_norm,erg_truth,belief_rmse,info_gain,path_len,time_s
ucb,0.15,50,1,7,0.27844811997253727,0.12967256302690408,0.03703934982419014,0.12967256302690408,0.05612633720040321,0.1469663780927658,3249.0947265625,9.832908210754395,2.1938892364082854
eid,10.0,50,1,7,0.2784843385797541,0.12979782997865416,0.03600658729672432,0.12979782997865416,0.06921187702566385,0.15231300719082355,3119.53767578125,9.825471305847168,2.1716271502749684
ucb,0.8047,50,1,6,0.27849547300443284,0.15111038253182774,0.04200650207698345,0.15111038253182774,0.047778090238571165,0.15161776244640351,3366.88865234375,8.438861732482911,1.8462726181512696
niveau,0.4307,100,0,7,0.278503800293247,0.1280460431376684,0.035340377390384675,0.1280460431376684,0.04645283345133066,0.14189511746168137,3496.54658203125,9.830731010437011,2.6144392888946464
mass,0.65,25,0,7,0.27851907818237687,0.13022357903495174,0.03614011816680431,0.13022357903495174,0.04841415382921696,0.13835212148725987,3433.56875,9.852737159729005,2.073874786856274
mass,0.59,50,0,5,0.27858909115636543,0.17229994257128617,0.047891782373189924,0.17229994257128617,0.05263077475130558,0.17582386881113052,3086.30818359375,7.036802806854248,1.5722871462698098
ucb,0.8047,0,0,6,0.2786070674814651,0.15218424274595402,0.04195297077298164,0.15218424274595402,0.06333453077822923,0.14961712568998337,3356.8389453125,8.463355293273926,1.6057061838777735
ucb,0.2626,100,1,6,0.278679679922816,0.14969970662644197,0.04235885687172413,0.14969970662644197,0.06041200656443834,0.17345619440078736,3176.788740234375,8.429536361694336,2.244993324093521
eid,3.2631,0,0,7,0.27868758768139784,0.13080863908053128,0.03673380620777607,0.13080863908053128,0.06651440396904945,0.15476461961865426,3004.16802734375,9.84924991607666,1.9697371502166305
ucb,0.3474,25,1,7,0.27870054357431184,0.13065674512928951,0.03663353800773621,0.13065674512928951,0.04946186531335115,0.13794631637632848,3403.38490234375,9.84542781829834,2.010949611255589
niveau,0.7827,400,0,6,0.27870746745741204,0.14022321634644855,0.038748396933078764,0.14022321634644855,0.04600035544484854,0.14245636388659477,3455.207763671875,8.428551330566407,4.62106277774088
niveau,0.9,200,0,6,0.27876377643643485,0.14671762464827462,0.04030561365187168,0.14671762464827462,0.058765497170388696,0.137223462164402,3529.334384765625,8.41869888305664,3.011537947040052
eid,0.8047,25,1,7,0.27876549325707034,0.1304379436855916,0.036852016597986224,0.1304379436855916,0.05379212006926536,0.16176600217819215,2954.42595703125,9.827944259643555,2.0818873928696853
mass,0.53,50,0,6,0.2788771231004458,0.15136296413237718,0.04251603811979294,0.15136296413237718,0.05893222086131573,0.16385376408696176,3146.7250390625,8.431257667541503,1.878539742017165
mass,0.71,0,1,6,0.2788936227967063,0.1521635285778003,0.04164218723773956,0.1521635285778003,0.05870705038309097,0.14752080745995044,3457.89439453125,8.458596458435059,1.6825235547265038
ucb,0.2626,100,0,6,0.2789478577830532,0.14995853500173256,0.04267857059836388,0.14995853500173256,0.05668732959777117,0.15745655164122582,3006.46759765625,8.424688186645508,2.2473306953301653
ucb,1.864,25,0,6,0.27899930979403625,0.1519929307873263,0.04114945381879807,0.1519929307873263,0.06153084598481655,0.14224189646542074,3544.440712890625,8.445648460388183,1.751594751677476
ucb,0.1985,50,0,7,0.2790229654967186,0.13030807316958815,0.03679994754493236,0.13030807316958815,0.05642621248960495,0.16693123191595077,3159.74439453125,9.841245727539063,2.178723081782616
mass,0.77,50,0,6,0.2790697336536159,0.1515024262352174,0.04204273208975792,0.1515024262352174,0.06323659278452397,0.14778864830732347,3454.981318359375,8.444924812316895,1.8918268545996397
ucb,1.864,50,0,6,0.2790956257584418,0.15160172965684038,0.041323805302381514,0.15160172965684038,0.06520272921770812,0.14825054347515107,3519.677255859375,8.439184455871581,1.8734740254003555
eid,2.4662,100,0,7,0.2791366295317078,0.12868098357153887,0.036422019079327586,0.12868098357153887,0.05815927159041166,0.15555809333920478,3041.787490234375,9.827751770019532,2.613911490042228
mass,0.53,200,0,6,0.2792994051695315,0.147114170072831,0.041463671326637266,0.147114170072831,0.059683059975504875,0.1670682379603386,3140.426220703125,8.41987808227539,3.0463087741751225
niveau,0.2547,25,1,7,0.27932697301950066,0.13115049286273067,0.03637303546071052,0.13115049286273067,0.045999843664467334,0.15050609409809113,3479.973330078125,9.842957649230957,2.044120039192494
mass,0.83,0,0,7,0.2793365262699911,0.1316913499886271,0.03627201586961746,0.1316913499886271,0.07013368129730224,0.11367770209908486,3695.720703125,9.873505363464355,1.9112940703410037
ucb,1.4088,25,1,6,0.27936705938659895,0.1524902338805078,0.041442336589097975,0.1524902338805078,0.05837877534329891,0.13656266584992408,3553.49466796875,8.440800971984864,1.7192063765227794
ucb,0.2626,50,1,7,0.27936991432456054,0.1306678985478766,0.036561352908611296,0.1306678985478766,0.050945610962808134,0.15123309820890427,3303.543330078125,9.831048851013184,2.175503944170972
mass,0.89,25,0,6,0.27947474675022477,0.15249521621918716,0.04187083572149277,0.15249521621918716,0.0688828069716692,0.13696543909609318,3570.0063671875,8.440907325744629,1.7448826327593998
mass,0.47,0,0,7,0.27951266107631545,0.13181939045599975,0.036816608905792234,0.13181939045599975,0.054637754037976265,0.14813982285559177,3306.01408203125,9.863833656311035,1.9233176550789113
ucb,1.0648,100,0,6,0.2796184061544691,0.15065168094855963,0.041555241122841834,0.15065168094855963,0.06405927121639252,0.14838414765894414,3352.9823828125,8.427665634155273,2.241681301477365
niveau,0.372,100,1,7,0.2797499324978682,0.12928138945239398,0.03563251420855522,0.12928138945239398,0.035765235237777235,0.12747847147285937,3493.23384765625,9.830333518981934,2.617135761368554
mass,0.59,25,1,6,0.2797826870014202,0.15298767551890208,0.04279382608830929,0.15298767551890208,0.06323710218071937,0.17148003935813905,3272.738994140625,8.442274436950683,1.6987528706295416
eid,7.558,100,0,7,0.27985705399719796,0.12940248504424884,0.03609938345849514,0.12940248504424884,0.05423215217888355,0.16223010331392287,3063.294091796875,9.826173706054687,2.613642238237275
eid,5.7123,25,0,6,0.27993788889674714,0.15287598749591277,0.043469020575284956,0.15287598749591277,0.07920083314180375,0.17789531737565994,2895.848203125,8.429024925231934,1.7654753502085805
ucb,0.4597,200,0,7,0.2799704542991889,0.12573318652848994,0.03543173208832741,0.12573318652848994,0.04721617788076401,0.1493266850709915,3277.2233203125,9.827523765563965,3.559316942674729
eid,1.864,25,1,7,0.2800482615758331,0.13174021801318742,0.037068869695067404,0.13174021801318742,0.05614079251885414,0.15020623445510864,3126.686015625,9.829106254577637,2.077010890661429
ucb,2.4662,50,0,6,0.28011871052651105,0.15259728236908468,0.041389040648937225,0.15259728236908468,0.07523667208850383,0.1357971167564392,3579.969873046875,8.436968078613281,1.8803570393566043
niveau,0.372,25,1,6,0.2801509525313614,0.15306373423842845,0.04234841100871563,0.15306373423842845,0.07448576185852289,0.16869325011968614,3395.87330078125,8.43759464263916,1.7718045732332393
eid,4.3174,0,0,7,0.28016403123977024,0.13227606673966524,0.03742223482578993,0.13227606673966524,0.07978655070066452,0.18256313279271125,2948.801845703125,9.857108459472656,1.9719911250262523
niveau,0.6067,200,1,6,0.2801680549567675,0.1480666761897428,0.040799990221858026,0.1480666761897428,0.062323818281292916,0.1468859960883856,3426.686708984375,8.424573860168458,3.0253446917561813
niveau,0.4307,0,1,6,0.28029620561741975,0.15351759741171012,0.04201229974627495,0.15351759741171012,0.05926544591784477,0.15177438251674175,3469.1896484375,8.453732109069824,1.694652051427402
mass,0.53,25,1,6,0.28030683300453363,0.15349930341630366,0.043251994848251346,0.15349930341630366,0.06400517640635371,0.16325149297714234,3127.60912109375,8.439297752380371,1.7018823970574886
ucb,3.2631,50,0,6,0.28031999964376464,0.15279414334045277,0.04205427728593349,0.15279414334045277,0.07232077918946743,0.13072998836636543,3553.507666015625,8.43877010345459,1.881464075827971
eid,10.0,0,1,7,0.2803705503132124,0.13267185654388966,0.0372580960392952,0.13267185654388966,0.06274140253663063,0.16273800358176232,3088.67115234375,9.85433464050293,1.924673442330677
ucb,0.15,100,0,6,0.2803976649380288,0.15142819204695512,0.042501416131854056,0.15142819204695512,0.07079069830477237,0.17116017073392867,2996.414404296875,8.42237892150879,2.2423682227684187
eid,0.1985,200,0,6,0.28048512555311056,0.14826275740240324,0.042172018736600876,0.14826275740240324,0.07855269202962517,0.19042340248823167,2664.0883203125,8.413780136108398,3.0555920376768335
ucb,0.1985,0,0,7,0.28051424126911256,0.1337728512929563,0.03710503377020359,0.1337728512929563,0.05967186197638512,0.14830151170492173,3185.165234375,9.864047241210937,1.6853474940390638
ucb,0.3474,0,1,6,0.2805154172989727,0.15392589570153517,0.042955959290266035,0.15392589570153517,0.06478634670376777,0.16371369794011115,3235.033173828125,8.456957969665527,1.64738039935939
mass,0.59,0,0,7,0.28052831828953656,0.13285740463109952,0.03644902989268303,0.13285740463109952,0.06285964965820312,0.14803365588188172,3486.636474609375,9.865101203918456,1.917728414609252
ucb,0.3474,50,0,6,0.2807613476516569,0.15326564034403137,0.04323429793119431,0.15326564034403137,0.06560790192335844,0.1488066039979458,3178.473212890625,8.43531150817871,1.8739268269063905
ucb,1.4088,100,1,6,0.28077714445435076,0.15182243892735436,0.04185711115598679,0.15182243892735436,0.05106795404106378,0.13761076152324678,3516.44357421875,8.434979133605957,2.238676381749101
mass,0.05,50,1,7,0.28080800131959244,0.13210928751847725,0.03749331038445234,0.13210928751847725,0.05299456872045994,0.18419147357344628,2862.158017578125,9.81956470489502,2.174678450278783
eid,3.2631,100,0,6,0.2810648665988147,0.1521018585363291,0.042807554677128795,0.1521018585363291,0.062397876530885694,0.1765269458293915,2850.56931640625,8.418153915405274,2.2407520156214016
eid,10.0,200,1,7,0.2811400822465658,0.12692939540001022,0.035632418543100355,0.12692939540001022,0.051035651341080665,0.1535584893077612,3084.83716796875,9.815984649658203,3.5526717116388804
mass,0.11,50,1,6,0.2812705031998052,0.15383735600415308,0.04410800464451313,0.15383735600415308,0.06622162446379662,0.18693245947360992,2902.5322265625,8.422461090087891,1.858286798913032
ucb,0.4597,50,1,6,0.281360637216226,0.1539353221450493,0.042693820372223856,0.1539353221450493,0.059051423221826556,0.16532287552952765,3274.09041015625,8.44123737335205,1.8563287677941844
mass,0.65,0,0,7,0.2814184451348355,0.1337536389988153,0.037370455116033555,0.1337536389988153,0.057998572811484336,0.14268737308681012,3449.543427734375,9.871807403564453,1.9162015340050371
eid,5.7123,0,0,8,0.2814466351025507,0.1124271658374324,0.03156783051788807,0.1124271658374324,0.0650365524739027,0.14360119961202145,3200.633017578125,11.259082412719726,2.2548673162795603
niveau,0.9,100,0,6,0.28148082492475024,0.15257435269313493,0.0415870900452137,0.15257435269313493,0.0508615904673934,0.1319543032348156,3521.52419921875,8.423890800476075,2.226618057903834
ucb,0.6082,100,1,7,0.28151474384916664,0.13105737549505225,0.03605663880705833,0.13105737549505225,0.054626357220113275,0.13396903343498706,3526.719658203125,9.835582656860351,2.6143420885285984
eid,5.7123,50,1,7,0.2815885040726162,0.13289693258472626,0.03672239549458027,0.13289693258472626,0.06028895936906338,0.16638387247920036,3084.06251953125,9.827657737731933,2.172892871972484
mass,0.77,25,1,7,0.2816616472823122,0.13368343696786508,0.03670078419148922,0.13368343696786508,0.06157451640814543,0.11947686932981014,3664.627978515625,9.843927307128906,1.9945525786117657
ucb,2.4662,25,0,6,0.2816727999850605,0.15472143728579021,0.042344186604022976,0.15472143728579021,0.06860578134655952,0.1472524507343769,3517.840263671875,8.440838623046876,1.737840674817562
eid,4.3174,50,1,6,0.2817383703772532,0.15427735594756847,0.043349529504776003,0.15427735594756847,0.06474311854690314,0.17592227205634117,2888.817021484375,8.419859962463379,1.865253607421182
ucb,1.0648,50,0,6,0.2817711276203917,0.1542690343521686,0.0423189902305603,0.1542690343521686,0.05652516409754753,0.16078220300376414,3402.754130859375,8.439565773010253,1.8755233170557768
ucb,0.2626,50,0,6,0.2817732940765056,0.15428151406485172,0.043347494453191755,0.15428151406485172,0.062395654879510404,0.16977187752723694,3049.169033203125,8.440929222106934,1.8729450029134747
mass,0.77,100,0,6,0.2818980842124626,0.15294027225104645,0.042129073962569236,0.15294027225104645,0.0705405118316412,0.15032776467502118,3388.411025390625,8.434226531982421,2.2394529903540388
mass,0.89,50,0,6,0.28190371504882245,0.15435763884566617,0.04181126028299332,0.15435763884566617,0.05879375502467155,0.13824102014303208,3565.394189453125,8.43979907989502,1.886519050789066
ucb,1.864,100,1,7,0.28202246829182376,0.1315944361647575,0.036087136641144754,0.1315944361647575,0.059852945059537886,0.11521375343203545,3656.351748046875,9.828267593383789,2.6070080317665516
mass,0.71,25,0,6,0.28203437810130316,0.15492301142632856,0.04315637141466141,0.15492301142632856,0.06707274653017521,0.1555238248407841,3352.14626953125,8.443039360046386,1.7778416687436402
ucb,0.8047,200,1,6,0.2820442423041066,0.14987625140492744,0.041758685037493706,0.14987625140492744,0.06296223148703575,0.16540139347314833,3193.05544921875,8.43088134765625,3.0419977247947827
ucb,0.15,0,1,7,0.2822796800064532,0.13554351372130097,0.03824748553335667,0.13554351372130097,0.055077580362558366,0.1652490358054638,3262.175361328125,9.860825653076171,1.6840415712880592
ucb,3.2631,25,0,7,0.2822951395644691,0.13421888139240537,0.03652946501970291,0.13421888139240537,0.08199486324563622,0.12308955952525139,3659.79470703125,9.848594970703125,2.019064543015945
ucb,2.4662,200,0,7,0.2823412148787369,0.1281737036801169,0.03548583962023258,0.1281737036801169,0.056045799925923345,0.12319510541856289,3611.95583984375,9.830170440673829,3.5418777996550004
eid,4.3174,200,0,7,0.28241096801848775,0.12816098932600273,0.035852252766489984,0.12816098932600273,0.06910005379468202,0.16526278585195542,3072.97087890625,9.821904983520508,3.5624946731212557
mass,0.29,100,0,6,0.28245343296177167,0.15346736758909602,0.043674243800342086,0.15346736758909602,0.06414517935365438,0.18582332342863084,2910.29158203125,8.419936637878418,2.2465163431689144
niveau,0.2547,25,0,6,0.28246076820487154,0.15570938492503017,0.042559808790683745,0.15570938492503017,0.07165232874453067,0.16871516048908233,3210.869169921875,8.441792335510254,1.6878458199603485
niveau,0.196,50,1,7,0.28253947961605597,0.1339255322958107,0.03716838173568249,0.1339255322958107,0.03861804403364658,0.13212246850132942,3461.944130859375,9.838301887512207,2.153486830061302
mass,0.65,200,1,7,0.282546299832541,0.12836378815921343,0.03582596868276596,0.12836378815921343,0.05853985249996185,0.13325384087860584,3436.756142578125,9.828425331115723,3.5456279183318835
mass,0.41,0,1,7,0.282552195857894,0.13476974351350246,0.0382574512809515,0.13476974351350246,0.049970877692103385,0.13652560114860535,3326.362880859375,9.860842094421386,1.945613086097874
mass,0.71,100,0,5,0.2825624229625212,0.17510729805784023,0.04887802675366402,0.17510729805784023,0.05693154085427523,0.1769616749882698,3143.948818359375,7.021816883087158,1.8637812261702495
niveau,0.7827,400,1,6,0.28262785892214,0.14413811720983424,0.03994793556630612,0.14413811720983424,0.0535238341242075,0.14372762590646743,3430.549970703125,8.415900688171387,4.6224354280764235
mass,0.59,50,1,6,0.2826563728653407,0.1552894541192008,0.04317424863576889,0.1552894541192008,0.0688296340033412,0.1607011640816927,3238.7006640625,8.434782676696777,1.8417296865349635
ucb,7.558,100,0,6,0.28266060883428573,0.1537192519921218,0.04221279665827751,0.1537192519921218,0.05582361500710249,0.14054255075752736,3604.01119140625,8.42701328277588,2.2353392105409875
ucb,1.4088,50,1,6,0.28284138677965304,0.15546885293015664,0.04243821784853935,0.15546885293015664,0.06204841867089272,0.13851650319993497,3511.258955078125,8.43497158050537,1.8431334623740987
ucb,0.3474,50,1,7,0.2828865742320329,0.13418890637743697,0.03781131431460381,0.13418890637743697,0.06346103813499213,0.14556806072592735,3300.21650390625,9.838558654785157,2.1744169636489827
niveau,0.2547,0,0,7,0.28296558064962707,0.13523194593732835,0.03739823065698147,0.13523194593732835,0.07926154371351003,0.15173558108508586,3519.72205078125,9.867578086853028,1.9334086780746778
eid,1.4088,100,0,8,0.28301443216315125,0.11107185121999402,0.031340780705213546,0.11107185121999402,0.051471398547291755,0.1571068896353245,3206.307509765625,11.231155738830566,2.9856452357893186
ucb,0.1985,50,1,8,0.2830150355446838,0.1130514946487549,0.03191492106765509,0.1130514946487549,0.04635932095348835,0.14160738602280618,3363.765263671875,11.237768707275391,2.4908852239822346
niveau,0.196,50,0,7,0.28318344911280335,0.13451925162774755,0.03697942666709423,0.13451925162774755,0.0571481079608202,0.14929484888911249,3423.62140625,9.840365104675293,2.1660493712639437
ucb,1.0648,200,0,5,0.2832432616808463,0.1730948818216577,0.04757738463580608,0.1730948818216577,0.07262696318328381,0.1580379608273506,3102.267451171875,7.0228449249267575,2.5370949647971432
niveau,0.372,50,1,7,0.2832696171967918,0.13465417288407833,0.03720329716801643,0.13465417288407833,0.050933543629944324,0.14790742546319963,3519.527626953125,9.839789199829102,2.153861078178355
mass,0.77,0,1,6,0.28328291249486875,0.156534774154213,0.04325394600629807,0.156534774154213,0.0633567351475358,0.14614201441407204,3502.98869140625,8.463563499450684,1.6870345851639286
ucb,0.6082,100,0,6,0.2833496537835482,0.1543850562776956,0.04360313557088375,0.1543850562776956,0.0678071803227067,0.1750155933201313,3159.40208984375,8.430357856750488,2.241149376463145
niveau,0.196,0,0,7,0.2833772569924411,0.13567411102428137,0.03770737200975418,0.13567411102428137,0.06926776852458716,0.13884245082736016,3563.435888671875,9.869872245788574,1.9257864920399153
eid,1.0648,50,1,6,0.28338906937319036,0.15594702901811516,0.04445500567555428,0.15594702901811516,0.07431566048413515,0.20320509508252144,2816.938955078125,8.421789474487305,1.860510088768788
ucb,1.864,0,0,7,0.2834058510230921,0.1357997496331395,0.03710446193814278,0.1357997496331395,0.06098840955644846,0.11213848151266576,3704.589736328125,9.871608123779296,1.9015253474881562
mass,0.53,0,0,7,0.2834636870001574,0.13580070141468265,0.037740012034773826,0.13580070141468265,0.06588840864598751,0.13042635321617127,3419.972666015625,9.868916625976562,1.91574639636868
niveau,0.6067,400,1,6,0.2835251742806309,0.1448973371708416,0.0401405443251133,0.1448973371708416,0.05772276997566223,0.1439479222148657,3456.908544921875,8.422112121582032,4.656959277447313
ucb,0.6082,200,0,5,0.2836046764219121,0.17344237429581305,0.048001806065440175,0.17344237429581305,0.04987879633903503,0.1875881540775299,3077.33064453125,7.02400541305542,2.540575531524761
niveau,0.2547,0,1,6,0.2836335112780947,0.15684386105798742,0.04384409934282303,0.15684386105798742,0.0829731947183609,0.15633050240576268,3476.511474609375,8.459120788574218,1.6974125550268218
ucb,3.2631,200,1,6,0.2836396626759823,0.15147894592496938,0.041627897545695305,0.15147894592496938,0.05929766893386841,0.13156223088502883,3568.740185546875,8.426438217163087,3.0401791877532376
niveau,0.6653,400,1,7,0.2836801889550569,0.12207834793436106,0.03382250249385834,0.12207834793436106,0.04962387297302485,0.1258709292113781,3598.620341796875,9.819634437561035,5.400460255173966
eid,7.558,0,0,7,0.2837881314076347,0.13585768019852731,0.03823703311383724,0.13585768019852731,0.05621934100985527,0.15361304849386215,3001.83654296875,9.851368713378907,1.982612802276854
mass,0.65,0,1,7,0.28385660107729505,0.1360413252711406,0.03767186321318149,0.1360413252711406,0.06522556345909834,0.13192004531621934,3532.349443359375,9.868119125366212,1.9538189515386093
mass,0.89,50,1,6,0.2839993958758418,0.15664912867969316,0.043299024254083635,0.15664912867969316,0.06971309024840594,0.14079990193247796,3543.84041015625,8.43601303100586,1.8375667990371582
mass,0.47,200,1,7,0.2840814066058459,0.12986571817918985,0.03604478314518929,0.12986571817918985,0.04296600081026554,0.15671901658177376,3295.363076171875,9.827590827941895,3.553922106664008
mass,0.89,25,1,6,0.2840822672044718,0.15721709997686084,0.043006516098976134,0.15721709997686084,0.06746862020343541,0.1286542271822691,3575.268173828125,8.44004722595215,1.7162918069027364
ucb,1.4088,200,1,6,0.2841045007103465,0.1519508050216704,0.04169713012874127,0.1519508050216704,0.07842406474053859,0.15914067566394807,3362.326103515625,8.422793617248535,3.0384239221690224
ucb,0.6082,25,1,6,0.28425435591551773,0.15739847957938274,0.04422444246709347,0.15739847957938274,0.06738898489624262,0.1692537994682789,3258.838330078125,8.447040786743164,1.713969084033743
mass,0.59,0,1,7,0.28430669077338744,0.13648773534199937,0.037714804261922835,0.13648773534199937,0.05653755813837051,0.13043126352131368,3544.328681640625,9.869400711059571,1.9547388578470173
eid,0.8047,100,0,6,0.2843093703834278,0.15535007370251544,0.04411584571003914,0.15535007370251544,0.07550304103642702,0.1860350190103054,2746.1720703125,8.416648826599122,2.2398241702280943
eid,0.8047,50,0,7,0.28430985476328746,0.13569863928274625,0.038181169033050535,0.13569863928274625,0.061706173829734326,0.1687097045779228,2934.498525390625,9.825640907287598,2.152803870135297
eid,2.4662,50,0,8,0.28432775775668406,0.11449295508444196,0.032128867134451865,0.11449295508444196,0.06960990630090237,0.14490449965000152,3177.5267578125,11.231943397521972,2.4587006680605317
ucb,1.4088,50,0,6,0.28445967881895906,0.1569575206286118,0.04310970962047577,0.1569575206286118,0.05422711722552776,0.1470580942928791,3436.663310546875,8.435335540771485,1.8755395475868135
eid,3.2631,50,1,6,0.28452089323224833,0.15705451036652887,0.043922314196825026,0.15705451036652887,0.08739920698106289,0.17652342721819878,2906.041220703125,8.424445381164551,1.8665957164298745
eid,0.3474,0,1,7,0.2845209781684334,0.13656203113104637,0.03903260909020901,0.13656203113104637,0.05949697397649288,0.1783863262832165,2906.97970703125,9.852625617980957,1.9897367593467543
niveau,0.4307,200,1,8,0.2845710844815488,0.10834756839235272,0.030055006444454194,0.10834756839235272,0.03722662776708603,0.10448258921504021,3667.65224609375,11.226950302124024,4.055879022299001
eid,0.4597,25,1,7,0.2846054899185392,0.13625085054771588,0.03874917522072792,0.13625085054771588,0.06792673472315074,0.16545427039265634,2862.704404296875,9.83459903717041,2.08865984270582
niveau,0.3133,100,1,7,0.28467172254405765,0.1342105752459215,0.037438917979598044,0.1342105752459215,0.04294700223952532,0.14261260591447353,3396.055869140625,9.830880813598633,2.6152868245340266
eid,0.8047,50,1,7,0.28468440691755864,0.13602367491419204,0.03853692080825567,0.13602367491419204,0.0536397722363472,0.1783501649647951,3004.149775390625,9.82245018005371,2.165183000841644
mass,0.83,25,1,6,0.28470285766296566,0.15786124338850854,0.043689148128032686,0.15786124338850854,0.07626316949725151,0.14116441138088703,3495.05830078125,8.44515567779541,1.7104035686142742
ucb,4.3174,50,0,7,0.2847379634182632,0.13595872084255128,0.03734943263232708,0.13595872084255128,0.06482098154723644,0.1243058604747057,3679.049814453125,9.845550842285157,2.1948106439279704
ucb,1.0648,200,1,7,0.28477620256972724,0.13055567629626552,0.03657458633184433,0.13055567629626552,0.04919287204742431,0.13087966792285444,3542.578095703125,9.830174293518066,3.5551315683654203
ucb,0.8047,0,1,7,0.28477778107551727,0.1369080087642607,0.03840517684817314,0.1369080087642607,0.06269533351063729,0.12468999795615673,3527.191923828125,9.871845588684081,1.9674430778141445
eid,0.4597,50,1,8,0.284821677964727,0.1149641784246265,0.03267944023013115,0.1149641784246265,0.054184484630823135,0.15465372532606125,3051.719892578125,11.227975234985351,2.4643748850251237
mass,0.89,100,0,6,0.28505491343217265,0.15612935764249708,0.04251941591501236,0.15612935764249708,0.06507559299468994,0.14402545019984245,3517.622373046875,8.430651588439941,2.231388947418891
ucb,0.4597,100,0,6,0.28509109210733674,0.15611277205838242,0.0437995707988739,0.15611277205838242,0.06801334135234356,0.15195527121424676,3118.191513671875,8.432266540527344,2.2445800122385844
ucb,0.6082,50,1,6,0.28509203983877857,0.15768462348493817,0.04430100247263909,0.15768462348493817,0.06815732531249523,0.15234051011502742,3288.87505859375,8.437342796325684,1.851854088460095
ucb,1.4088,200,0,6,0.2851081786436983,0.15294269969396523,0.04163657180964947,0.15294269969396523,0.06383280985057355,0.15550751909613608,3375.12353515625,8.431522216796875,3.0413697374332695
ucb,1.4088,0,0,7,0.2851637461706743,0.13758683214929218,0.037323088720440864,0.13758683214929218,0.07159450499340891,0.1295791732519865,3622.7783203125,9.871495056152344,1.8942285053455272
ucb,1.0648,25,1,6,0.28524086861380726,0.15837435470532044,0.04350446566939354,0.15837435470532044,0.0660068666189909,0.15287765383720398,3445.020380859375,8.445296058654785,1.7166284771217033
mass,0.83,100,0,6,0.28529359491481676,0.15634680774026782,0.042636183351278306,0.15634680774026782,0.08017198458313941,0.15178256824612618,3497.076474609375,8.429147529602051,2.2366967936372384
eid,1.0648,0,0,8,0.28529429653650334,0.11626345912208964,0.032880254946649076,0.11626345912208964,0.060683642067015174,0.1600801604986191,3066.035595703125,11.258226509094237,2.2577093536034223
mass,0.77,50,1,6,0.28530673601819856,0.15794892350080145,0.04304005704820156,0.15794892350080145,0.05283351927995682,0.13892828546464442,3462.68365234375,8.434372940063476,1.8394531293492762
ucb,2.4662,100,0,6,0.28554078658793697,0.15659458759610184,0.042243008017539975,0.15659458759610184,0.06336792971938848,0.13663835309445857,3544.608671875,8.428487396240234,2.2365497479587795
eid,0.6082,200,0,6,0.28561482005154737,0.15336985571848247,0.043372747749090196,0.15336985571848247,0.060952303856611253,0.16474266916513444,2787.81654296875,8.415309524536132,3.061241083266213
mass,0.17,200,0,7,0.2856534163346488,0.1314054103112939,0.03713683299720287,0.1314054103112939,0.054915420860052105,0.17027668178081512,3019.095849609375,9.813477020263672,3.562001505838708
niveau,0.548,400,0,7,0.2856549436386802,0.12389075849250304,0.03440433852374554,0.12389075849250304,0.061565769016742704,0.13565819181501865,3436.451591796875,9.820095100402831,5.441046286544299
mass,0.83,50,0,7,0.285712001157711,0.1368866418246993,0.03722972363233566,0.1368866418246993,0.05841985203325748,0.11996594496071339,3615.9983984375,9.84688606262207,2.2063398332529083
eid,0.2626,100,0,7,0.2857214752854247,0.13524739367871497,0.038848967403173444,0.13524739367871497,0.0633122818171978,0.1668841950595379,2807.525947265625,9.815872955322266,2.6185204016774275
ucb,0.15,0,0,7,0.28581799583989637,0.13942689134048428,0.03923838205635548,0.13942689134048428,0.05246418815106153,0.17838957361876964,3133.8151953125,9.862608222961425,1.5977761248530202
ucb,4.3174,25,0,7,0.2858439253067583,0.13782078258357483,0.037941784486174586,0.13782078258357483,0.055806669183075426,0.12542842678725719,3656.403662109375,9.850063209533692,2.0057856807958645
niveau,0.2547,100,0,7,0.2858664534827325,0.13540613041956007,0.037481282725930216,0.13540613041956007,0.049517176598310474,0.15241866648197175,3361.618486328125,9.82716335296631,2.6150807657931003
ucb,0.15,25,0,7,0.28591724075835817,0.13746981720666082,0.03851138174533844,0.13746981720666082,0.07854511829093098,0.1631739120185375,3194.880830078125,9.845357437133789,2.111855887924321
eid,1.4088,200,1,8,0.28598458744669253,0.10973563084889744,0.030674161538481712,0.10973563084889744,0.03955335509032011,0.14740247905254364,3275.459267578125,11.220463790893554,4.062239149448773
ucb,0.8047,200,0,7,0.28608492547728087,0.13185036868320432,0.03653788603842258,0.13185036868320432,0.06180128004401922,0.13861221060156823,3443.01572265625,9.834332313537598,3.5586391985191352
ucb,0.4597,100,1,7,0.2860978750087705,0.13562627332490051,0.03785398602485657,0.13562627332490051,0.05319995392113924,0.1448829725384712,3407.8530859375,9.83809741973877,2.6179004209674903
mass,0.41,50,0,7,0.28613845435592805,0.13737789647223578,0.03914160512387752,0.13737789647223578,0.055552373193204406,0.1511987765133381,3197.361796875,9.834573974609375,2.1901394709230715
ucb,0.15,200,0,5,0.2862595394361539,0.17605601234686793,0.04952112570405007,0.17605601234686793,0.07096823919564485,0.19359708368778228,2793.555078125,7.023664054870605,2.5508817723214943
mass,0.89,200,0,6,0.2862737348717673,0.15412733915215712,0.041860539466142654,0.15412733915215712,0.06457357179373503,0.13859508760273456,3540.092421875,8.427674446105957,3.0365989299025387
