phi_model,param,svgd_iters,seed,shape,n_exec,cov,cov_norm,erg_truth,belief_rmse,info_gain,path_len,n_obs,plan_s,svgd_s
niveau,0.3133,0,0,greek_upper_0,9,0.027029763907194138,0.10841351371962882,0.046589840203523636,0.07500448077917099,3834.8974609375,12.692564964294434,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,korean_5,9,0.034599799662828445,0.11321343697951,0.0662812739610672,0.13422247767448425,3796.37353515625,12.700693130493164,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,digit_5,9,0.02845066785812378,0.10428043684690641,0.019695039838552475,0.11252621561288834,3761.81787109375,12.65184211730957,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,a_lc,9,0.027838120236992836,0.12963125737734005,0.03614652901887894,0.11377844959497452,3803.443115234375,12.682271003723145,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_10,9,0.02779395878314972,0.08265343245843335,0.05518430098891258,0.023307373747229576,3832.469970703125,12.686091423034668,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_20,9,0.027981963008642197,0.09168944289895703,0.043922875076532364,0.021399028599262238,3800.488037109375,12.689371109008789,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_10,9,0.01851288601756096,0.058463539754945865,0.06899838149547577,0.11996885389089584,3808.783203125,12.694229125976562,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_20,9,0.024316010996699333,0.10232796578959036,0.07219907641410828,0.14042024314403534,3800.135009765625,12.693663597106934,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_30,9,0.031427472829818726,0.1128207701371933,0.058970093727111816,0.15421436727046967,3841.833984375,12.697027206420898,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_complex_0,9,0.031020740047097206,0.10009165158392361,0.02467220276594162,0.03927917033433914,3661.272216796875,12.68540096282959,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_complex_10,9,0.030008589848876,0.08764504889444569,0.10776663571596146,0.03021547757089138,3792.836181640625,12.668416976928711,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_complex_20,9,0.028233597055077553,0.08283056362171944,0.013855271972715855,0.022522522136569023,3795.80126953125,12.679409980773926,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_complex_30,9,0.030076466500759125,0.09119935524180962,0.01719856448471546,0.025768622756004333,3794.498291015625,12.678850173950195,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_complex_0,9,0.0269610658288002,0.11741520440056889,0.016077211126685143,0.23611605167388916,3754.0302734375,12.679794311523438,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_complex_10,9,0.02599445730447769,0.09130727279598261,0.06831111013889313,0.1653372198343277,3780.695556640625,12.688435554504395,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_complex_20,9,0.022632380947470665,0.09936589719323023,0.026243817061185837,0.13609489798545837,3615.81640625,12.673986434936523,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_complex_30,9,0.03416505455970764,0.15289830697910645,0.032056473195552826,0.17593131959438324,3826.31396484375,12.698027610778809,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,organic_0,9,0.029751768335700035,0.09330455487732502,0.02491791918873787,0.1409553587436676,3796.037841796875,12.697757720947266,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,organic_10,9,0.029211780056357384,0.10424247415433274,0.030314624309539795,0.1428811103105545,3845.425537109375,12.675460815429688,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,organic_20,9,0.024035923182964325,0.09524844720130127,0.03261852636933327,0.06261207908391953,3741.4736328125,12.695395469665527,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,organic_30,9,0.015443959273397923,0.09143930390923002,0.06029830873012543,0.13264232873916626,3333.453369140625,12.669634819030762,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,cjk_0,9,0.03246579319238663,0.10582806575307972,0.029245683923363686,0.11980155855417252,3852.452392578125,12.691368103027344,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,cjk_10,9,0.0222111064940691,0.07047473095661122,0.07832857966423035,0.10699418932199478,3830.197021484375,12.673547744750977,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,cjk_20,9,0.022879069671034813,0.07690892384696602,0.05836949124932289,0.09139306843280792,3839.403564453125,12.682077407836914,576,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,A,10,0.027392501011490822,0.10986841373904113,0.19549813866615295,0.0728871077299118,3838.11474609375,14.08588981628418,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,greek_upper_0,10,0.02354574017226696,0.09443946436119144,0.042755573987960815,0.07022038102149963,3861.77490234375,14.08974838256836,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,korean_5,10,0.0336369127035141,0.11006279035296779,0.16552549600601196,0.1378040760755539,3812.306640625,14.10629653930664,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,digit_5,10,0.024731358513236046,0.09064802564349322,0.1947014331817627,0.09223785251379013,3790.861083984375,14.053576469421387,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,a_lc,10,0.02245202101767063,0.10455029615525181,0.10706210136413574,0.07927528023719788,3855.5361328125,14.089334487915039,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_10,10,0.02675490640103817,0.07956350753785323,0.010052233934402466,0.022244179621338844,3843.76611328125,14.098745346069336,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_20,10,0.026578353717923164,0.08709018894832887,0.041902679949998856,0.021473167464137077,3812.80126953125,14.091938972473145,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_10,10,0.017411699518561363,0.0549860019685195,0.07993055135011673,0.11677738279104233,3843.079345703125,14.107213973999023,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_20,10,0.02082367055118084,0.08763130795031203,0.04713642597198486,0.14160162210464478,3824.833984375,14.098488807678223,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_30,10,0.029126832261681557,0.10456175287189694,0.06253457814455032,0.16375090181827545,3849.2275390625,14.108562469482422,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_complex_0,10,0.025310566648840904,0.08166718184547386,0.016628988087177277,0.030649542808532715,3878.93115234375,14.095036506652832,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_complex_10,10,0.026492387056350708,0.07737539719719312,0.03110964410007,0.029777951538562775,3819.571533203125,14.072715759277344,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_complex_20,10,0.02614826150238514,0.07671269210740388,0.05442987009882927,0.02181689813733101,3837.73583984375,14.084227561950684,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_complex_30,10,0.029015259817242622,0.08798151163931857,0.01083798985928297,0.024295104667544365,3819.0166015625,14.086568832397461,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_complex_0,10,0.022588087245821953,0.09837092115820456,0.05360126495361328,0.18020841479301453,3834.95849609375,14.08887004852295,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_complex_10,10,0.023360656574368477,0.08205587127844005,0.020825393497943878,0.15319418907165527,3794.304443359375,14.099048614501953,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_complex_20,10,0.022011542692780495,0.09664014994055056,0.07055162638425827,0.1384059190750122,3686.875244140625,14.086942672729492,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_complex_30,10,0.027679776772856712,0.12387484992108269,0.015604488551616669,0.13192801177501678,3852.237060546875,14.10778522491455,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,organic_0,10,0.02369830757379532,0.07432028962344653,0.07708898186683655,0.12065958976745605,3825.73095703125,14.100381851196289,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,organic_10,10,0.027849262580275536,0.09938031948552206,0.013435058295726776,0.13436536490917206,3866.10498046875,14.081725120544434,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,organic_20,10,0.021786464378237724,0.08633439565593101,0.03621843457221985,0.048444099724292755,3761.74169921875,14.097156524658203,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,organic_30,10,0.013950370252132416,0.08259618680348685,0.05190853774547577,0.13820526003837585,3346.2529296875,14.074889183044434,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,cjk_0,10,0.03181308135390282,0.10370043465065908,0.024307817220687866,0.11635711789131165,3874.3623046875,14.102828025817871,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,cjk_10,10,0.020138390362262726,0.06389810624962117,0.04910309240221977,0.11153481900691986,3846.693603515625,14.08076286315918,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,cjk_20,10,0.020285477861762047,0.06819045942434983,0.03686980903148651,0.08803385496139526,3849.1328125,14.09425163269043,640,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,A,11,0.02721240557730198,0.10914607007032422,0.04816817492246628,0.07255735248327255,3870.8857421875,15.497705459594727,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,greek_upper_0,11,0.020775267854332924,0.0833273939901198,0.06777193397283554,0.07158759236335754,3870.41015625,15.501500129699707,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,korean_5,11,0.026889782398939133,0.08798561594810606,0.0447675921022892,0.10806766897439957,3858.11328125,15.513423919677734,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,digit_5,11,0.02367197722196579,0.08676506780250329,0.027714114636182785,0.09189005196094513,3812.381591796875,15.452463150024414,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,a_lc,11,0.020268959924578667,0.09438463295601737,0.03476446121931076,0.07332473993301392,3871.543701171875,15.491348266601562,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_10,11,0.02409043163061142,0.07163991568133145,0.029712814837694168,0.017442472279071808,3876.205322265625,15.499550819396973,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_20,11,0.023723524063825607,0.07773567223787566,0.045455023646354675,0.019012076780200005,3853.098388671875,15.502763748168945,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_10,11,0.016911881044507027,0.053407579393000296,0.07986020296812057,0.11269799619913101,3854.072998046875,15.517606735229492,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_20,11,0.020250996574759483,0.08522135003921437,0.04000404477119446,0.1486191600561142,3829.10205078125,15.49992847442627,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_30,11,0.025415867567062378,0.09123984509184699,0.07593328505754471,0.13619105517864227,3898.156494140625,15.519914627075195,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_complex_0,11,0.023489875718951225,0.07579253275844859,0.04499775916337967,0.028159523382782936,3905.17138671875,15.499223709106445,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_complex_10,11,0.02442239038646221,0.0713296296267282,0.011032616719603539,0.02470569498836994,3848.08935546875,15.483636856079102,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_complex_20,11,0.024744288995862007,0.07259377542109398,0.00561494892463088,0.021798403933644295,3845.339599609375,15.483346939086914,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_complex_30,11,0.02827264927327633,0.08572973107181786,0.013566362671554089,0.02313791960477829,3840.14208984375,15.49724292755127,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_complex_0,11,0.02070416882634163,0.09016647302169992,0.04623029753565788,0.14780974388122559,3865.433837890625,15.496471405029297,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_complex_10,11,0.02130315825343132,0.07482877058283428,0.021895650774240494,0.13569390773773193,3828.297119140625,15.508487701416016,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_complex_20,11,0.017999861389398575,0.0790271417073889,0.05834924429655075,0.12914922833442688,3760.972900390625,15.498165130615234,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_complex_30,11,0.025616025552153587,0.11463897801225492,0.05413038656115532,0.12873482704162598,3867.8818359375,15.520174026489258,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,organic_0,11,0.023258643224835396,0.07294145775327798,0.014781750738620758,0.1191190853714943,3859.923828125,15.510334968566895,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,organic_10,11,0.02503177337348461,0.0893260863900933,0.035309139639139175,0.11755441129207611,3887.9404296875,15.486639022827148,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,organic_20,11,0.020744897425174713,0.0822069221996272,0.02519121579825878,0.045708075165748596,3802.618408203125,15.505180358886719,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,organic_30,11,0.013603278435766697,0.08054115457248766,0.05744211748242378,0.08501667529344559,3447.65087890625,15.48452091217041,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,cjk_0,11,0.030526619404554367,0.09950698159199765,0.06344831734895706,0.10944835096597672,3888.834716796875,15.501777648925781,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,cjk_10,11,0.018817756325006485,0.05970780044506212,0.029849842190742493,0.11255523562431335,3874.477294921875,15.482402801513672,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,cjk_20,11,0.01872212253510952,0.06293517686731963,0.02018089033663273,0.06962116062641144,3875.36962890625,15.505943298339844,704,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,A,12,0.024377599358558655,0.0977759632523945,0.07348869740962982,0.06922450661659241,3885.29150390625,16.903579711914062,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,greek_upper_0,12,0.018625792115926743,0.07470607497838826,0.03846174478530884,0.0693385899066925,3876.50830078125,16.895349502563477,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,korean_5,12,0.025134708732366562,0.08224286818999177,0.07829336822032928,0.13291317224502563,3870.806640625,16.919334411621094,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,digit_5,12,0.021213021129369736,0.07775223840946462,0.019153593108057976,0.08687984943389893,3836.25390625,16.848844528198242,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,a_lc,12,0.01822504773736,0.08486693188488188,0.03737149387598038,0.07138631492853165,3880.2978515625,16.903564453125,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_10,12,0.02328387275338173,0.06924137791983523,0.1339440494775772,0.015971414744853973,3893.298095703125,16.91281509399414,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_20,12,0.021985648199915886,0.07204111572158649,0.04790835082530975,0.018607737496495247,3857.30615234375,16.91226577758789,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_10,12,0.015430741012096405,0.04873015151463816,0.017765957862138748,0.11164294928312302,3866.3212890625,16.93132781982422,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_20,12,0.019008539617061615,0.0799927747980038,0.08706577122211456,0.15060700476169586,3842.541015625,16.9119815826416,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_30,12,0.023136820644140244,0.08305834636252779,0.043722864240407944,0.13315695524215698,3905.134033203125,16.928638458251953,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_complex_0,12,0.021442275494337082,0.06918573717736055,0.012667428702116013,0.027075326070189476,3913.0703125,16.905780792236328,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_complex_10,12,0.023721707984805107,0.0692831708073707,0.05877883732318878,0.02432994171977043,3859.74658203125,16.874826431274414,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_complex_20,12,0.023607054725289345,0.06925740437996487,0.015266923233866692,0.021604444831609726,3909.967529296875,16.892120361328125,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_gmm_complex_30,12,0.027161868289113045,0.08236156581317627,0.07737663388252258,0.022723454982042313,3847.642822265625,16.89642906188965,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_complex_0,12,0.020011624321341515,0.08715044779749617,0.07016711682081223,0.1459072381258011,3879.617919921875,16.904903411865234,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_complex_10,12,0.02006727084517479,0.07048763326232708,0.02137359231710434,0.11549468338489532,3848.3857421875,16.911256790161133,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_complex_20,12,0.01733648031949997,0.07611461317826627,0.05330977961421013,0.14315985143184662,3768.478515625,16.910234451293945,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,rand_ana_poly_complex_30,12,0.02208348922431469,0.09882987626108303,0.056794993579387665,0.12730611860752106,3874.548828125,16.92708969116211,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,organic_0,12,0.022318704053759575,0.06999371343840455,0.021436728537082672,0.11672970652580261,3875.438720703125,16.920896530151367,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,organic_10,12,0.023552028462290764,0.08404560466790671,0.012490789406001568,0.11480436474084854,3899.753173828125,16.895416259765625,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,organic_20,12,0.01847946085035801,0.07322955468427164,0.034567710012197495,0.04366457834839821,3841.12451171875,16.913341522216797,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,organic_30,12,0.012722611427307129,0.07532697491791715,0.053897835314273834,0.08157748728990555,3456.729736328125,16.88715171813965,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,cjk_0,12,0.02544851042330265,0.08295397615687293,0.06167633831501007,0.08471636474132538,3911.16552734375,16.909751892089844,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,cjk_10,12,0.017618950456380844,0.05590404933148485,0.02721700258553028,0.08772051334381104,3893.292236328125,16.87132453918457,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,0,cjk_20,12,0.01757773384451866,0.059088267708796986,0.05067136138677597,0.06901875138282776,3880.0849609375,16.90947723388672,768,3.3129245554096998,0.0006877592019736766
niveau,0.3133,0,1,A,1,0.11314021050930023,0.45379337408962944,0.05150638148188591,0.3120952546596527,1115.83837890625,1.411076307296753,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,greek_upper_0,1,0.20945636928081512,0.8401072625960097,0.515300452709198,0.27068597078323364,1056.288818359375,1.412738561630249,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,korean_5,1,0.14780113101005554,0.48361765658094386,0.1093098446726799,0.22877006232738495,1129.8271484375,1.410808801651001,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,digit_5,1,0.13246433436870575,0.4855224743224802,0.1846851110458374,0.3282631039619446,1065.278564453125,1.412315845489502,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,a_lc,1,0.14120203256607056,0.6575227375249357,0.06451888382434845,0.22800800204277039,975.245361328125,1.4037623405456543,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_gmm_10,1,0.2073594629764557,0.6166437642604591,0.15303654968738556,0.23285570740699768,1042.36669921875,1.4035735130310059,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_gmm_20,1,0.2650987207889557,0.8686579284969532,0.3765985369682312,0.28221291303634644,1190.83251953125,1.4123424291610718,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_ana_poly_10,1,0.14383234083652496,0.45422133364654965,0.14832638204097748,0.2947912812232971,1001.10791015625,1.4005802869796753,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_ana_poly_20,1,0.14678698778152466,0.6177170205303719,0.27338907122612,0.2554623484611511,1138.830322265625,1.411695957183838,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_ana_poly_30,1,0.306483656167984,1.1002387086793373,0.5015262961387634,0.2926487922668457,1052.7275390625,1.4026689529418945,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_gmm_complex_0,1,0.2559552788734436,0.8258663898788592,0.4468575417995453,0.23034127056598663,961.53759765625,1.404318928718567,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_gmm_complex_10,1,0.21061618626117706,0.615139399611407,0.167181596159935,0.19454319775104523,998.5341796875,1.4030766487121582,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_gmm_complex_20,1,0.2168964147567749,0.6363217639887274,0.17793725430965424,0.22420191764831543,1058.17822265625,1.4125583171844482,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_gmm_complex_30,1,0.19847168028354645,0.6018156845373164,0.19917944073677063,0.2685716450214386,999.1201171875,1.4095317125320435,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_ana_poly_complex_0,1,0.18734748661518097,0.8158966553672492,0.30068355798721313,0.4039149582386017,1146.450927734375,1.4117028713226318,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_ana_poly_complex_10,1,0.196806862950325,0.6912972913049227,0.19413317739963531,0.4492351710796356,1117.86328125,1.4107871055603027,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_ana_poly_complex_20,1,0.22244596481323242,0.976633564183215,0.5176196098327637,0.2611452043056488,1110.9716796875,1.4120732545852661,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_ana_poly_complex_30,1,0.15665747225284576,0.7010866100396894,0.1604515016078949,0.4474850296974182,1020.69287109375,1.4073705673217773,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,organic_0,1,0.21002306044101715,0.6586535612711355,0.14140455424785614,0.4448487460613251,1068.9853515625,1.407759428024292,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,organic_10,1,0.1545247584581375,0.5514228543656073,0.04348137974739075,0.46007564663887024,1018.32080078125,1.409461498260498,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,organic_20,1,0.17474396526813507,0.6924673216373329,0.2635616660118103,0.30606383085250854,1217.46923828125,1.4123647212982178,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,organic_30,1,0.15537479519844055,0.9199301077189858,0.3109019696712494,0.21573451161384583,1126.916748046875,1.4093782901763916,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,cjk_0,1,0.1575349122285843,0.5135132522695249,0.03859024867415428,0.2845584750175476,1095.6298828125,1.4075430631637573,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,cjk_10,1,0.2054632306098938,0.6519245631718047,0.1441192924976349,0.2504113018512726,1019.75,1.4121768474578857,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,cjk_20,1,0.15031692385673523,0.5052964572437946,0.07917999476194382,0.18571604788303375,991.282470703125,1.40175199508667,64,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,A,2,0.09813261777162552,0.3935995127318002,0.07821599394083023,0.300465852022171,1947.21826171875,2.8197667598724365,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,greek_upper_0,2,0.19217221438884735,0.7707823521030325,0.3722178637981415,0.2562699019908905,1678.8994140625,2.8248813152313232,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,korean_5,2,0.13029827177524567,0.42634683795622713,0.11347982287406921,0.20078414678573608,2043.481689453125,2.8222551345825195,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,digit_5,2,0.09562719613313675,0.35050304748332617,0.09080886840820312,0.3312239646911621,1668.052734375,2.8159420490264893,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,a_lc,2,0.1284000426530838,0.5979088686564763,0.1817476898431778,0.21754631400108337,1784.39306640625,2.8120884895324707,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_gmm_10,2,0.10015197843313217,0.2978310808325693,0.03282030671834946,0.12546858191490173,1976.933349609375,2.8165228366851807,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_gmm_20,2,0.12927672266960144,0.42360540172674244,0.18817444145679474,0.18429097533226013,2154.92919921875,2.8255364894866943,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_ana_poly_10,2,0.14325226843357086,0.45238946983241046,0.3356751501560211,0.29706382751464844,1758.186767578125,2.8131103515625,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_ana_poly_20,2,0.06475280970335007,0.2724963110521573,0.2735224664211273,0.2948388457298279,1802.895751953125,2.8239450454711914,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_ana_poly_30,2,0.08550317585468292,0.3069459068929164,0.14703629910945892,0.29973700642585754,2145.728515625,2.815859794616699,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_gmm_complex_0,2,0.15260496735572815,0.492395835797441,0.2091640830039978,0.18245717883110046,1738.9267578125,2.8175230026245117,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_gmm_complex_10,2,0.09130682051181793,0.2666766678626321,0.01682744175195694,0.08596087247133255,1938.60546875,2.8155481815338135,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_gmm_complex_20,2,0.14586706459522247,0.42793878338272706,0.03288504108786583,0.19309236109256744,1767.706298828125,2.8119983673095703,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_gmm_complex_30,2,0.17088596522808075,0.51816890951209,0.246493399143219,0.24636879563331604,1487.984375,2.821338653564453,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_ana_poly_complex_0,2,0.17772628366947174,0.7739964012147198,0.3484340012073517,0.4372572600841522,1505.06396484375,2.8182036876678467,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_ana_poly_complex_10,2,0.18631888926029205,0.6544575810706963,0.20067456364631653,0.430157870054245,1810.82568359375,2.824185848236084,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_ana_poly_complex_20,2,0.1503814309835434,0.6602392318140786,0.37528344988822937,0.27621862292289734,1915.8779296875,2.82452654838562,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,rand_ana_poly_complex_30,2,0.10474634915590286,0.4687696142908473,0.07505127042531967,0.4435340464115143,1819.4208984375,2.8202433586120605,128,3.4043772194627673,0.0006887051649391652
niveau,0.3133,0,1,organic_0,2,0.18276256322860718,0.5731618846272832,0.21046987175941467,0.39803552627563477,1634.65478515625,2.809353828430176,128,3.4043772194627673,0.0006887051649391652
