seed,shape,runde,n_max,kandidat,modell,param,svgd,runde,rest,mu_masse,mu_max,mu_konzentration,mu_traeger,sd_mittel,sd_q10,sd_q90,besucht_anteil,besucht_mittel,glaube_cov,pos_x,pos_y,pos_zu_schwerpunkt,weg_laenge,n_obs,score_roh,score_norm,ist_bester
0,rand_ana_poly_complex_30,9,10,40,niveau,0.3133,25,9,0.10000000149011612,0.1862776279449463,1.0813390016555786,0.3106849491596222,0.255859375,0.14634737372398376,0.024326011538505554,0.5287070274353027,0.2841796875,0.35687610507011414,0.14604809880256653,0.27888020873069763,0.1722279191017151,0.42737820744514465,0.8950141668319702,0.8999999761581421,0.023221243172883987,0.1281025044182939,0
0,rand_ana_poly_complex_30,9,10,41,niveau,0.3133,100,9,0.10000000149011612,0.1862776279449463,1.0813390016555786,0.3106849491596222,0.255859375,0.14634737372398376,0.024326011538505554,0.5287070274353027,0.2841796875,0.35687610507011414,0.14604809880256653,0.27888020873069763,0.1722279191017151,0.42737820744514465,0.8950141668319702,0.8999999761581421,0.03104775957763195,0.5397414269423839,0
0,rand_ana_poly_complex_30,9,10,42,niveau,0.6067,0,9,0.10000000149011612,0.1862776279449463,1.0813390016555786,0.3106849491596222,0.255859375,0.14634737372398376,0.024326011538505554,0.5287070274353027,0.2841796875,0.35687610507011414,0.14604809880256653,0.27888020873069763,0.1722279191017151,0.42737820744514465,0.8950141668319702,0.8999999761581421,0.023965343832969666,0.16723879164070551,0
0,rand_ana_poly_complex_30,9,10,43,niveau,0.6067,25,9,0.10000000149011612,0.1862776279449463,1.0813390016555786,0.3106849491596222,0.255859375,0.14634737372398376,0.024326011538505554,0.5287070274353027,0.2841796875,0.35687610507011414,0.14604809880256653,0.27888020873069763,0.1722279191017151,0.42737820744514465,0.8950141668319702,0.8999999761581421,0.023276278749108315,0.13099712370047298,0
0,rand_ana_poly_complex_30,9,10,44,niveau,0.6067,100,9,0.10000000149011612,0.1862776279449463,1.0813390016555786,0.3106849491596222,0.255859375,0.14634737372398376,0.024326011538505554,0.5287070274353027,0.2841796875,0.35687610507011414,0.14604809880256653,0.27888020873069763,0.1722279191017151,0.42737820744514465,0.8950141668319702,0.8999999761581421,0.022497445344924927,0.09003405319194793,0
0,rand_ana_poly_complex_30,9,10,45,niveau,0.9,0,9,0.10000000149011612,0.1862776279449463,1.0813390016555786,0.3106849491596222,0.255859375,0.14634737372398376,0.024326011538505554,0.5287070274353027,0.2841796875,0.35687610507011414,0.14604809880256653,0.27888020873069763,0.1722279191017151,0.42737820744514465,0.8950141668319702,0.8999999761581421,0.024411987513303757,0.19073020388809864,0
0,rand_ana_poly_complex_30,9,10,46,niveau,0.9,25,9,0.10000000149011612,0.1862776279449463,1.0813390016555786,0.3106849491596222,0.255859375,0.14634737372398376,0.024326011538505554,0.5287070274353027,0.2841796875,0.35687610507011414,0.14604809880256653,0.27888020873069763,0.1722279191017151,0.42737820744514465,0.8950141668319702,0.8999999761581421,0.023487010970711708,0.14208067354000367,0
0,rand_ana_poly_complex_30,9,10,47,niveau,0.9,100,9,0.10000000149011612,0.1862776279449463,1.0813390016555786,0.3106849491596222,0.255859375,0.14634737372398376,0.024326011538505554,0.5287070274353027,0.2841796875,0.35687610507011414,0.14604809880256653,0.27888020873069763,0.1722279191017151,0.42737820744514465,0.8950141668319702,0.8999999761581421,0.025382574647665024,0.24177864249634584,0
0,organic_0,9,10,0,ucb,0.15,0,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024111418053507805,0.5322296172108828,0
0,organic_0,9,10,1,ucb,0.15,25,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.023727521300315857,0.24234871841033373,0
0,organic_0,9,10,2,ucb,0.15,100,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.02428973838686943,0.6668795148187321,0
0,organic_0,9,10,3,ucb,0.6082,0,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.02398676425218582,0.438103382316538,0
0,organic_0,9,10,4,ucb,0.6082,25,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.023881569504737854,0.35867070234264237,0
0,organic_0,9,10,5,ucb,0.6082,100,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.023902565240859985,0.3745246078718185,0
0,organic_0,9,10,6,ucb,2.4662,0,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.02398587390780449,0.43743108220626953,0
0,organic_0,9,10,7,ucb,2.4662,25,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024407945573329926,0.756137903098769,0
0,organic_0,9,10,8,ucb,2.4662,100,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024447089061141014,0.785695197695614,0
0,organic_0,9,10,9,ucb,10.0,0,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024020804092288017,0.46380690640682315,0
0,organic_0,9,10,10,ucb,10.0,25,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024399325251579285,0.7496286878052074,0
0,organic_0,9,10,11,ucb,10.0,100,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024704571813344955,0.980120732722731,0
0,organic_0,9,10,12,eid,0.15,0,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024494655430316925,0.821612620113869,0
0,organic_0,9,10,13,eid,0.15,25,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.023720841854810715,0.23730506109773386,0
0,organic_0,9,10,14,eid,0.15,100,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.02385598048567772,0.3393484033575624,0
0,organic_0,9,10,15,eid,0.6082,0,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024516237899661064,0.8379095686027409,0
0,organic_0,9,10,16,eid,0.6082,25,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.0241176076233387,0.5369033688142764,0
0,organic_0,9,10,17,eid,0.6082,100,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.02435421012341976,0.7155622004185701,0
0,organic_0,9,10,18,eid,2.4662,0,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.023948943242430687,0.4095446924859914,0
0,organic_0,9,10,19,eid,2.4662,25,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.023882586508989334,0.3594386434727817,0
0,organic_0,9,10,20,eid,2.4662,100,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.0244617722928524,0.7967825235726984,0
0,organic_0,9,10,21,eid,10.0,0,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.02444486692547798,0.7840172603911155,0
0,organic_0,9,10,22,eid,10.0,25,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.02423037774860859,0.6220562256677994,0
0,organic_0,9,10,23,eid,10.0,100,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024175293743610382,0.5804622274230934,0
0,organic_0,9,10,24,mass,0.05,0,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.02416422590613365,0.5721048900690866,0
0,organic_0,9,10,25,mass,0.05,25,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.02425098419189453,0.6376161757094313,0
0,organic_0,9,10,26,mass,0.05,100,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024451954290270805,0.7893689380471229,0
0,organic_0,9,10,27,mass,0.35,0,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024561531841754913,0.8721110786056665,0
0,organic_0,9,10,28,mass,0.35,25,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024031132459640503,0.4716058689830547,0
0,organic_0,9,10,29,mass,0.35,100,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.023978587239980698,0.43192891059252425,0
0,organic_0,9,10,30,mass,0.65,0,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024730898439884186,1.0,0
0,organic_0,9,10,31,mass,0.65,25,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024582885205745697,0.888235029367419,0
0,organic_0,9,10,32,mass,0.65,100,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.02428334951400757,0.6620552692576006,0
0,organic_0,9,10,33,mass,0.95,0,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024425935000181198,0.7697217408915994,0
0,organic_0,9,10,34,mass,0.95,25,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.02462032437324524,0.9165053896527668,0
0,organic_0,9,10,35,mass,0.95,100,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024020977318286896,0.4639377095663524,0
0,organic_0,9,10,36,niveau,0.02,0,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024637145921587944,0.9292073609829646,0
0,organic_0,9,10,37,niveau,0.02,25,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024259431287646294,0.6439945878434638,0
0,organic_0,9,10,38,niveau,0.02,100,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024375716224312782,0.7318014829984022,0
0,organic_0,9,10,39,niveau,0.3133,0,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.0243361983448267,0.7019614847987038,0
0,organic_0,9,10,40,niveau,0.3133,25,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024194050580263138,0.594625537277494,0
0,organic_0,9,10,41,niveau,0.3133,100,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024329274892807007,0.6967335778742939,0
0,organic_0,9,10,42,niveau,0.6067,0,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.02340657263994217,0.0,1
0,organic_0,9,10,43,niveau,0.6067,25,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024388711899518967,0.7416145329342665,0
0,organic_0,9,10,44,niveau,0.6067,100,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024385221302509308,0.7389787789454734,0
0,organic_0,9,10,45,niveau,0.9,0,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.024340692907571793,0.7053553345185318,0
0,organic_0,9,10,46,niveau,0.9,25,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.0240317415446043,0.4720657897697864,0
0,organic_0,9,10,47,niveau,0.9,100,9,0.10000000149011612,0.30554190278053284,1.0654869079589844,0.46141496300697327,0.421630859375,0.12152288854122162,0.024736639112234116,0.3577265739440918,0.27490234375,0.3319631814956665,0.07977889478206635,0.16408401727676392,0.4592638909816742,0.30991435050964355,0.8959752917289734,0.8999999761581421,0.02442547120153904,0.7693715259806018,0
0,organic_10,9,10,0,ucb,0.15,0,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.02401733584702015,0.5132501814489908,0
0,organic_10,9,10,1,ucb,0.15,25,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.024086393415927887,0.5443587194106368,0
0,organic_10,9,10,2,ucb,0.15,100,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.023403983563184738,0.23695182476852142,0
0,organic_10,9,10,3,ucb,0.6082,0,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.02350562810897827,0.2827399007379625,0
0,organic_10,9,10,4,ucb,0.6082,25,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.024508120492100716,0.7343351834837367,0
0,organic_10,9,10,5,ucb,0.6082,100,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.024202797561883926,0.5967955898455691,0
0,organic_10,9,10,6,ucb,2.4662,0,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.024015478789806366,0.5124136281826992,0
0,organic_10,9,10,7,ucb,2.4662,25,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.02360193431377411,0.32612320071824435,0
0,organic_10,9,10,8,ucb,2.4662,100,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.024151934310793877,0.5738830923103386,0
0,organic_10,9,10,9,ucb,10.0,0,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.024770071730017662,0.852337021048083,0
0,organic_10,9,10,10,ucb,10.0,25,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.024402158334851265,0.6866021421469296,0
0,organic_10,9,10,11,ucb,10.0,100,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.02424466982483864,0.6156578941848221,0
0,organic_10,9,10,12,eid,0.15,0,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.02391025796532631,0.46501453689602656,0
0,organic_10,9,10,13,eid,0.15,25,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.024647308513522148,0.7970355640021983,0
0,organic_10,9,10,14,eid,0.15,100,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.02422364242374897,0.6061856275617871,0
0,organic_10,9,10,15,eid,0.6082,0,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.02423785999417305,0.6125902525182603,0
0,organic_10,9,10,16,eid,0.6082,25,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.02467179298400879,0.8080651454318906,0
0,organic_10,9,10,17,eid,0.6082,100,9,0.10000000149011612,0.19339217245578766,0.94683837890625,0.3465467095375061,0.30419921875,0.1096697598695755,0.026038486510515213,0.2572338581085205,0.199951171875,0.3483368158340454,0.08655982464551926,0.8960461616516113,0.6421306729316711,0.3720817267894745,0.896529495716095,0.8999999761581421,0.024174338206648827,0.5839754320164122,0
