phi_model,param,svgd_iters,seed,n_exec,q,cov,cov_norm,erg_truth,belief_rmse,info_gain,path_len,time_s,J
ucb,3.2631,0,0,11,0.09242274108095977,0.025492364168167116,0.09242274108095977,0.05787243746221066,0.07856424242258071,3865.87998046875,15.510936317443848,2.989694611652133,0.3124227410809598
ucb,3.2631,0,0,12,0.08571981362846895,0.023628563955426216,0.08571981362846895,0.05767295803874731,0.07343607850372791,3886.4180859375,16.92089859008789,3.2614850308932364,0.3257198136284689
ucb,0.2626,0,1,1,0.6774123094926897,0.18667216956615448,0.6774123094926897,0.2217990729212761,0.29410561561584475,1068.801865234375,1.4085367298126221,0.2709749192985085,0.6974123094926897
ucb,0.2626,0,1,2,0.4342626038921697,0.12009429067373276,0.4342626038921697,0.1540437225997448,0.27823656499385835,1736.873828125,2.819156122207642,0.541949838597017,0.4742626038921697
ucb,0.2626,0,1,3,0.2995852526762105,0.08340398043394089,0.2995852526762105,0.09478198200464248,0.24430987536907195,2286.319033203125,4.228238983154297,0.8129247578955255,0.3595852526762105
ucb,0.2626,0,1,4,0.23142551159150077,0.06464932203292846,0.23142551159150077,0.0919014012813568,0.22853819638490677,2670.665068359375,5.6384570503234865,1.083899677194034,0.3114255115915008
ucb,0.2626,0,1,5,0.19309322467948395,0.054727035239338875,0.19309322467948395,0.0754832986742258,0.20293091982603073,2948.368564453125,7.049313983917236,1.3548745964925426,0.29309322467948395
ucb,0.2626,0,1,6,0.16541531140186602,0.04674992583692074,0.16541531140186602,0.07235288679599762,0.17203203499317168,3175.203779296875,8.45850429534912,1.625849515791051,0.28541531140186605
ucb,0.2626,0,1,7,0.14486947816829965,0.04087541684508324,0.14486947816829965,0.06319105107337236,0.15080977760255337,3324.686416015625,9.869630241394043,1.8968244350895598,0.28486947816829966
ucb,0.2626,0,1,8,0.1220925219094144,0.033988298550248146,0.1220925219094144,0.05280533745884895,0.13035660192370416,3443.963818359375,11.278282699584961,2.167799354388068,0.2820925219094144
ucb,0.2626,0,1,9,0.11105412803501723,0.030925667360424996,0.11105412803501723,0.05272629916667938,0.1252568256109953,3501.4827734375,12.685543632507324,2.4387742736865765,0.29105412803501723
ucb,0.2626,0,1,10,0.10234459919586579,0.028445404320955277,0.10234459919586579,0.07076368652284146,0.11920936308801174,3554.3225,14.09636173248291,2.709749192985085,0.3023445991958658
ucb,0.2626,0,1,11,0.09295785956719539,0.02569301687180996,0.09295785956719539,0.04609763747081161,0.11298871107399464,3603.53369140625,15.50670135498047,2.9807241122835935,0.3129578595671954
ucb,0.2626,0,1,12,0.08772060891110196,0.0243582034483552,0.08772060891110196,0.05844965659081936,0.11256927445530891,3634.518740234375,16.91653480529785,3.251699031582102,0.32772060891110194
eid,3.2631,0,1,1,0.6774123094926897,0.18667216956615448,0.6774123094926897,0.2113702842593193,0.29410561561584475,1068.801865234375,1.4085367298126221,0.2755670588153104,0.6974123094926897
eid,3.2631,0,1,2,0.509315722565556,0.14112507343292235,0.509315722565556,0.1895541250705719,0.2859116569161415,1534.628642578125,2.814260196685791,0.5511341176306208,0.549315722565556
eid,3.2631,0,1,3,0.3601649390302043,0.10034040600061417,0.3601649390302043,0.13993129827082157,0.2503716313838959,1974.776943359375,4.221665420532227,0.8267011764459312,0.4201649390302043
eid,3.2631,0,1,4,0.2598312896944228,0.07407984212040901,0.2598312896944228,0.10983483493328094,0.212684682905674,2309.01744140625,5.628685436248779,1.1022682352612416,0.33983128969442283
eid,3.2631,0,1,5,0.2113380921086982,0.060333989560604095,0.2113380921086982,0.09913481377065182,0.20971740514039994,2552.059541015625,7.03560962677002,1.3778352940765521,0.31133809210869823
eid,3.2631,0,1,6,0.17361994319808827,0.04960386149585247,0.17361994319808827,0.07045243255794048,0.18823009639978408,2782.311298828125,8.444996452331543,1.6534023528918624,0.29361994319808826
eid,3.2631,0,1,7,0.14720731357506497,0.04184462562203407,0.14720731357506497,0.08103270061314106,0.1735748915374279,2962.427265625,9.853807601928711,1.928969411707173,0.287207313575065
eid,3.2631,0,1,8,0.12223843324954474,0.03450606167316437,0.12223843324954474,0.056930481977760794,0.153957861661911,3121.075869140625,11.263030471801757,2.2045364705224832,0.28223843324954473
eid,3.2631,0,1,9,0.10548821206487441,0.02983767047524452,0.10548821206487441,0.07282335508614779,0.13342191219329835,3279.87822265625,12.672596626281738,2.4801035293377938,0.2854882120648744
eid,3.2631,0,1,10,0.0949680574571781,0.02672887861728668,0.0949680574571781,0.058786888048052786,0.12843472763895988,3394.825693359375,14.082350311279297,2.7556705881531043,0.29496805745717813
eid,3.2631,0,1,11,0.08631629308328524,0.024155948050320147,0.08631629308328524,0.06257457327097654,0.11228354662656784,3494.160859375,15.491477699279786,3.0312376469684144,0.30631629308328523
eid,3.2631,0,1,12,0.08060094527071873,0.022483136281371118,0.08060094527071873,0.04926189638674259,0.1098582213371992,3570.808203125,16.90104118347168,3.306804705783725,0.3206009452707187
mass,0.41,0,0,1,0.627575694660018,0.17572379648685454,0.627575694660018,0.196837567538023,0.28075790882110596,1097.49146484375,1.4098540258407593,0.2767991063053098,0.647575694660018
mass,0.41,0,0,2,0.4623171187194387,0.1297860249876976,0.4623171187194387,0.17597423762083053,0.2712282645702362,1630.94177734375,2.816022891998291,0.5535982126106196,0.5023171187194387
mass,0.41,0,0,3,0.3408705964406213,0.0955789017677307,0.3408705964406213,0.1234791287779808,0.2413395205140114,2043.205751953125,4.2241683769226075,0.8303973189159295,0.4008705964406213
mass,0.41,0,0,4,0.2789570895076991,0.07843206167221069,0.2789570895076991,0.11072892114520073,0.24168364226818084,2315.561982421875,5.635088653564453,1.1071964252212392,0.3589570895076991
mass,0.41,0,0,5,0.22273413879456466,0.06230709314346314,0.22273413879456466,0.08282440010458231,0.21172799810767173,2573.5992578125,7.043451499938965,1.3839955315265493,0.3227341387945647
mass,0.41,0,0,6,0.17935863768747193,0.049802135676145554,0.17935863768747193,0.0774688245728612,0.190119838565588,2878.115595703125,8.452652893066407,1.660794637831859,0.29935863768747195
mass,0.41,0,0,7,0.14782860814900597,0.040959837809205056,0.14782860814900597,0.061224632300436496,0.16907044738531113,3107.466298828125,9.862316436767578,1.937593744137169,0.287828608149006
mass,0.41,0,0,8,0.12258511495229164,0.03385200932621956,0.12258511495229164,0.06665243696421384,0.15241595931351185,3294.746865234375,11.272065658569336,2.2143928504424784,0.28258511495229166
mass,0.41,0,0,9,0.10654186172283886,0.029380061849951743,0.10654186172283886,0.06291026340797544,0.13395054414868354,3435.331220703125,12.682373313903808,2.4911919567477883,0.28654186172283885
mass,0.41,0,0,10,0.09621833992531535,0.026445829793810844,0.09621833992531535,0.06299604056403041,0.10628347858786583,3554.072373046875,14.092855644226074,2.7679910630530986,0.2962183399253154
mass,0.41,0,0,11,0.08745952081789389,0.024080728963017464,0.08745952081789389,0.05580718092620373,0.09609125144779682,3646.54740234375,15.503026237487793,3.044790169358408,0.3074595208178939
mass,0.41,0,0,12,0.08142311447015808,0.022482278198003768,0.08142311447015808,0.05504244307056069,0.09069745630025863,3714.132109375,16.912828521728514,3.321589275663718,0.3214231144701581
eid,0.2626,0,0,1,0.627575694660018,0.17572379648685454,0.627575694660018,0.19877572625875473,0.28075790882110596,1097.49146484375,1.4098540258407593,0.27887251165385046,0.647575694660018
eid,0.2626,0,0,2,0.4928844610283133,0.13796901002526282,0.4928844610283133,0.17686171025037767,0.2670377454161644,1496.587763671875,2.8153297519683838,0.5577450233077009,0.5328844610283133
eid,0.2626,0,0,3,0.3376927850678077,0.09521559536457062,0.3376927850678077,0.10514447905123234,0.25496150642633436,1983.533447265625,4.2212811470031735,0.8366175349615514,0.3976927850678077
eid,0.2626,0,0,4,0.2532751621002932,0.07262618109583854,0.2532751621002932,0.0992403757572174,0.24150763779878617,2289.81380859375,5.626774082183838,1.1154900466154019,0.33327516210029323
eid,0.2626,0,0,5,0.2052671032154404,0.05879949599504471,0.2052671032154404,0.08996206887066364,0.22569736257195472,2539.5579296875,7.034279155731201,1.3943625582692525,0.30526710321544037
eid,0.2626,0,0,6,0.17133019555904155,0.04863334693014622,0.17133019555904155,0.07087053388357162,0.20032652631402015,2754.65962890625,8.44163547515869,1.673235069923103,0.29133019555904155
eid,0.2626,0,0,7,0.14323486752668502,0.040540389940142633,0.14323486752668502,0.07271363072097302,0.17889001086354256,2932.455869140625,9.850619049072266,1.9521075815769535,0.28323486752668503
eid,0.2626,0,0,8,0.1229056087117759,0.03464382831007242,0.1229056087117759,0.06098137937486172,0.16340089738368987,3078.437353515625,11.260071258544922,2.2309800932308037,0.2829056087117759
eid,0.2626,0,0,9,0.10676347495620753,0.029960066750645636,0.10676347495620753,0.05212027005851269,0.15106634624302387,3212.0685546875,12.67041805267334,2.5098526048846543,0.2867634749562075
eid,0.2626,0,0,10,0.09505187841557375,0.026613678708672525,0.09505187841557375,0.0587459946423769,0.14115820042788982,3312.93806640625,14.078697242736816,2.788725116538505,0.2950518784155738
eid,0.2626,0,0,11,0.08641076835363606,0.024208658896386622,0.08641076835363606,0.06054515354335308,0.12511706441640855,3400.6660546875,15.488057670593262,3.067597628192355,0.30641076835363606
eid,0.2626,0,0,12,0.07890766792847229,0.022186533398926258,0.07890766792847229,0.03664130836725235,0.12245543263852596,3467.69251953125,16.89791961669922,3.346470139846206,0.31890766792847225
ucb,2.4662,0,1,1,0.6774123094926897,0.18667216956615448,0.6774123094926897,0.2299636870622635,0.29410561561584475,1068.801865234375,1.4085367298126221,0.2863204411626794,0.6974123094926897
ucb,2.4662,0,1,2,0.5602009083952333,0.15271710932254792,0.5602009083952333,0.19976431414484977,0.2687679898738861,1832.4842578125,2.819974813461304,0.5726408823253588,0.6002009083952333
ucb,2.4662,0,1,3,0.3222440661925571,0.08706495016813279,0.3222440661925571,0.09489222005009651,0.2389895337820053,2703.1938671875,4.230885047912597,0.8589613234880382,0.3822440661925571
ucb,2.4662,0,1,4,0.2466486378086585,0.06722655817866326,0.2466486378086585,0.07686227068305015,0.20614223569631576,3111.355927734375,5.640491924285889,1.1452817646507176,0.3266486378086585
ucb,2.4662,0,1,5,0.19063309575125814,0.05202389553189277,0.19063309575125814,0.07922589544206858,0.17851911664009093,3404.421064453125,7.0496065711975096,1.431602205813397,0.2906330957512582
ucb,2.4662,0,1,6,0.16291963939786364,0.04463473595678806,0.16291963939786364,0.07416891075670719,0.14658330388367177,3560.8367578125,8.458799514770508,1.7179226469760764,0.28291963939786363
ucb,2.4662,0,1,7,0.14302541973355126,0.03942035913467407,0.14302541973355126,0.07333603113889695,0.12646228432655335,3667.5934375,9.867614822387695,2.004243088138756,0.2830254197335513
ucb,2.4662,0,1,8,0.125249814550249,0.034558785185217857,0.125249814550249,0.07739376824349165,0.11120708279311657,3724.23716796875,11.278499145507812,2.2905635293014353,0.285249814550249
ucb,2.4662,0,1,9,0.1135194604669853,0.031164128705859183,0.1135194604669853,0.06838912919163703,0.09815511062741279,3785.502841796875,12.68681526184082,2.576883970464115,0.2935194604669853
ucb,2.4662,0,1,10,0.10170777169808413,0.028034072667360306,0.10170777169808413,0.05989132817834616,0.09200910821557046,3829.680654296875,14.094664192199707,2.863204411626794,0.30170777169808416
ucb,2.4662,0,1,11,0.09545143263084986,0.02630303107202053,0.09545143263084986,0.0513964569941163,0.08694436937570572,3851.75880859375,15.504432487487794,3.1495248527894733,0.31545143263084985
ucb,2.4662,0,1,12,0.08901072618690815,0.024551191180944443,0.08901072618690815,0.05613848654553294,0.08347921885550022,3876.015322265625,16.91376091003418,3.435845293952153,0.32901072618690813
mass,0.23,0,0,1,0.627575694660018,0.17572379648685454,0.627575694660018,0.2072215947508812,0.28075790882110596,1097.49146484375,1.4098540258407593,0.27924177097777525,0.647575694660018
mass,0.23,0,0,2,0.4787044029681848,0.1339873543381691,0.4787044029681848,0.16056998938322067,0.27446599781513215,1570.1780859375,2.814760160446167,0.5584835419555505,0.5187044029681848
mass,0.23,0,0,3,0.3568763028137634,0.100873311907053,0.3568763028137634,0.13579590857028961,0.26042292326688765,1932.058828125,4.217929363250732,0.8377253129333257,0.4168763028137634
mass,0.23,0,0,4,0.27471186694924266,0.07764782287180423,0.27471186694924266,0.08514700531959533,0.23634590610861778,2275.984150390625,5.625713691711426,1.116967083911101,0.35471186694924267
mass,0.23,0,0,5,0.2104380067093799,0.059397904872894286,0.2104380067093799,0.08416620030999183,0.20735342040657997,2601.41435546875,7.034777278900147,1.3962088548888762,0.31043800670937993
mass,0.23,0,0,6,0.18054120962497822,0.051001490503549574,0.18054120962497822,0.06665233120322228,0.18849524661898612,2827.1403515625,8.443537559509277,1.6754506258666515,0.3005412096249782
mass,0.23,0,0,7,0.14326966033801866,0.040280679762363436,0.14326966033801866,0.07431915268301964,0.17014325246214868,3039.908740234375,9.852517433166504,1.954692396844427,0.2832696603380187
mass,0.23,0,0,8,0.12419930958825094,0.03514707639813423,0.12419930958825094,0.04900162030011415,0.15028861954808234,3243.5041796875,11.262798767089844,2.233934167822202,0.28419930958825096
mass,0.23,0,0,9,0.11148961252373868,0.03156421840190887,0.11148961252373868,0.0461413761228323,0.13643305689096452,3383.307431640625,12.671503067016602,2.5131759387999772,0.2914896125237387
mass,0.23,0,0,10,0.10363531701627222,0.02926698833703995,0.10363531701627222,0.04686888340860605,0.12596519872546197,3459.660087890625,14.080517349243165,2.7924177097777525,0.3036353170162722
mass,0.23,0,0,11,0.0939326052332213,0.026417243778705597,0.0939326052332213,0.04969528090208769,0.11487247958779336,3536.100986328125,15.491289291381836,3.0716594807555277,0.3139326052332213
mass,0.23,0,0,12,0.0849295183664725,0.023781682588160036,0.0849295183664725,0.048735604183748366,0.10817008189857007,3603.193447265625,16.901625213623046,3.350901251733303,0.3249295183664725
eid,5.7123,0,1,1,0.6774123094926897,0.18667216956615448,0.6774123094926897,0.22324264347553252,0.29410561561584475,1068.801865234375,1.4085367298126221,0.2747390824913357,0.6974123094926897
eid,5.7123,0,1,2,0.4913180213663986,0.1365756532549858,0.4913180213663986,0.19577383011579513,0.2840587869286537,1556.882529296875,2.8144235038757324,0.5494781649826714,0.5313180213663986
eid,5.7123,0,1,3,0.3672082151487558,0.10416394069790841,0.3672082151487558,0.12959717601537704,0.27111847400665284,1953.667919921875,4.2210592269897464,0.8242172474740072,0.4272082151487558
eid,5.7123,0,1,4,0.28175699835613904,0.07940067678689956,0.28175699835613904,0.1078209924697876,0.2304884225130081,2308.370322265625,5.627485580444336,1.0989563299653429,0.36175699835613906
eid,5.7123,0,1,5,0.2226713448393104,0.06253716602921486,0.2226713448393104,0.08984416395425797,0.20930748134851457,2579.824853515625,7.034859199523925,1.3736954124566787,0.32267134483931037
eid,5.7123,0,1,6,0.17866248383742747,0.0502495776116848,0.17866248383742747,0.08942373633384705,0.1993804779648781,2807.053916015625,8.442908897399903,1.6484344949480143,0.29866248383742744
eid,5.7123,0,1,7,0.14349788523843857,0.040185149535536764,0.14349788523843857,0.09001553229987622,0.16692248344421387,3053.849013671875,9.85008659362793,1.9231735774393501,0.28349788523843855
eid,5.7123,0,1,8,0.12394272822798945,0.03458149902522564,0.12394272822798945,0.0715098673477769,0.14431958466768266,3231.71146484375,11.256476860046387,2.1979126599306857,0.28394272822798944
eid,5.7123,0,1,9,0.11375610048493973,0.031735062301158905,0.11375610048493973,0.0523632344044745,0.12726052537560462,3361.9827734375,12.665646476745605,2.4726517424220216,0.2937561004849397
eid,5.7123,0,1,10,0.10478953475948904,0.029241436272859574,0.10478953475948904,0.06646515738219022,0.11826600939035416,3461.972626953125,14.075579223632813,2.7473908249133574,0.30478953475948906
eid,5.7123,0,1,11,0.09068212749603319,0.02524050273001194,0.09068212749603319,0.04618036299943924,0.11254081718623637,3556.6787109375,15.482869453430176,3.022129907404693,0.3106821274960332
eid,5.7123,0,1,12,0.079568686460558,0.022134353406727314,0.079568686460558,0.07987754821777343,0.10720694437623024,3632.3226953125,16.891412200927736,3.2968689898960286,0.31956868646055797
mass,0.89,0,1,1,0.6774123094926897,0.18667216956615448,0.6774123094926897,0.2159716960787773,0.29410561561584475,1068.801865234375,1.4085367298126221,0.28367823698092254,0.6974123094926897
mass,0.89,0,1,2,0.526118908117503,0.1452763557434082,0.526118908117503,0.19452025651931762,0.26571303069591523,1783.311640625,2.818848752975464,0.5673564739618451,0.566118908117503
mass,0.89,0,1,3,0.3053508157000534,0.08422766774892806,0.3053508157000534,0.10707904756069184,0.22112187802791594,2584.78798828125,4.23055513381958,0.8510347109427676,0.3653508157000534
mass,0.89,0,1,4,0.2411395048260509,0.0657430861890316,0.2411395048260509,0.0773351239413023,0.19680068612098695,3088.64375,5.640911064147949,1.1347129479236902,0.3211395048260509
mass,0.89,0,1,5,0.2046598899249561,0.055313411206007,0.2046598899249561,0.06771096259355545,0.1674672169983387,3397.993984375,7.050349369049072,1.4183911849046127,0.3046598899249561
mass,0.89,0,1,6,0.16463380132107377,0.04479731187224388,0.16463380132107377,0.06493797808885575,0.13663745678961278,3593.904677734375,8.459879531860352,1.7020694218855352,0.28463380132107374
mass,0.89,0,1,7,0.14361127528175988,0.039250684306025505,0.14361127528175988,0.07121824033558369,0.11863083228468894,3710.566533203125,9.869728546142579,1.985747658866458,0.2836112752817599
mass,0.89,0,1,8,0.12681638602717574,0.034475872367620466,0.12681638602717574,0.05465351566672325,0.10160711862146854,3791.150888671875,11.27810302734375,2.2694258958473803,0.28681638602717574
mass,0.89,0,1,9,0.11529412742034229,0.03136951215565205,0.11529412742034229,0.05371766306459904,0.09162380568683147,3841.03400390625,12.68631446838379,2.553104132828303,0.2952941274203423
mass,0.89,0,1,10,0.10620476500351554,0.02898269459605217,0.10620476500351554,0.07220319997519255,0.0841031350940466,3870.24169921875,14.092385597229004,2.8367823698092254,0.30620476500351557
mass,0.89,0,1,11,0.09931609640780416,0.027145074531435966,0.09931609640780416,0.06806838124990464,0.07930166684091092,3891.049501953125,15.502501907348632,3.120460606790148,0.3193160964078042
mass,0.89,0,1,12,0.09309944878441868,0.02541774295270443,0.09309944878441868,0.06699305433779955,0.07467911526560783,3907.45451171875,16.91260528564453,3.4041388437710705,0.33309944878441866
ucb,3.2631,0,1,1,0.6774123094926897,0.18667216956615448,0.6774123094926897,0.22388429164886475,0.29410561561584475,1068.801865234375,1.4085367298126221,0.28677091256482523,0.6974123094926897
ucb,3.2631,0,1,2,0.552962747011447,0.15054877758026122,0.552962747011447,0.2107800203561783,0.27361538261175156,1846.144228515625,2.8199664878845216,0.5735418251296505,0.592962747011447
ucb,3.2631,0,1,3,0.3292356848521073,0.08819616258144379,0.3292356848521073,0.09488114543259143,0.24064924359321593,2755.841923828125,4.2305949020385745,0.8603127376944758,0.3892356848521073
ucb,3.2631,0,1,4,0.2499571030241906,0.06768121689558029,0.2499571030241906,0.07989197224378586,0.20626796081662177,3193.712919921875,5.640888729095459,1.147083650259301,0.3299571030241906
ucb,3.2631,0,1,5,0.204177879172425,0.05543706163764,0.204177879172425,0.08044015187770129,0.17426967978477478,3436.586083984375,7.049279804229736,1.4338545628241264,0.304177879172425
ucb,3.2631,0,1,6,0.17183519894718477,0.04646135836839676,0.17183519894718477,0.0642035099118948,0.1544447036832571,3585.518671875,8.459475021362305,1.7206254753889516,0.2918351989471848
ucb,3.2631,0,1,7,0.14427630694487906,0.039379306063055994,0.14427630694487906,0.06089891018345952,0.12823102682828902,3686.688056640625,9.868667831420899,2.007396387953777,0.28427630694487904
ucb,3.2631,0,1,8,0.12794516731606909,0.03503965899348259,0.12794516731606909,0.06506145786494016,0.10905604757368564,3754.015322265625,11.27619327545166,2.294167300518602,0.2879451673160691
ucb,3.2631,0,1,9,0.11784912121611532,0.03230566367506981,0.11784912121611532,0.07571176212280989,0.10291919469833374,3800.897998046875,12.685521087646485,2.5809382130834275,0.2978491212161153
ucb,3.2631,0,1,10,0.10715774079052515,0.029305999651551246,0.10715774079052515,0.06091194324195385,0.09583379819989205,3832.34244140625,14.09577880859375,2.8677091256482528,0.30715774079052516
ucb,3.2631,0,1,11,0.09991352056085637,0.027340032160282135,0.09991352056085637,0.07153526589274406,0.08831783793866635,3867.156640625,15.506747894287109,3.154480038213078,0.31991352056085637
ucb,3.2631,0,1,12,0.09219496728729171,0.025138872414827346,0.09219496728729171,0.05585339568555355,0.08382113188505173,3885.133876953125,16.91688087463379,3.441250950777903,0.3321949672872917
ucb,4.3174,0,0,1,0.627575694660018,0.17572379648685454,0.627575694660018,0.19877572625875473,0.28075790882110596,1097.49146484375,1.4098540258407593,0.27236439368144294,0.647575694660018
ucb,4.3174,0,0,2,0.5297278997907711,0.147629264742136,0.5297278997907711,0.2014244745671749,0.25894188702106474,1837.004111328125,2.821825580596924,0.5447287873628859,0.5697278997907711
ucb,4.3174,0,0,3,0.3456809528933909,0.09367218270897865,0.3456809528933909,0.09764624200761318,0.22080974787473678,2767.209619140625,4.2334817695617675,0.8170931810443289,0.4056809528933909
ucb,4.3174,0,0,4,0.2621464786343224,0.07037446200847626,0.2621464786343224,0.07969634927809238,0.2088322950899601,3247.745126953125,5.642739582061767,1.0894575747257718,0.3421464786343224
ucb,4.3174,0,0,5,0.20753608687823633,0.055898045897483824,0.20753608687823633,0.07728752173483372,0.17390822879970075,3471.10275390625,7.052982006072998,1.361821968407215,0.3075360868782363
ucb,4.3174,0,0,6,0.17092358763512458,0.04631468489766121,0.17092358763512458,0.06731688529253006,0.148229159116745,3610.71572265625,8.46335735321045,1.6341863620886579,0.2909235876351246
ucb,4.3174,0,0,7,0.14428760417736725,0.03922453291714192,0.14428760417736725,0.06634232491254806,0.12724369399249555,3706.329912109375,9.87300090789795,1.906550755770101,0.28428760417736726
ucb,4.3174,0,0,8,0.1279211806626632,0.034795182421803475,0.1279211806626632,0.06238630030304194,0.11381570227444172,3775.418271484375,11.28295654296875,2.1789151494515435,0.2879211806626632
ucb,4.3174,0,0,9,0.11389375567373385,0.031284033805131915,0.11389375567373385,0.059796401038765906,0.0978527893871069,3812.76392578125,12.693338623046875,2.451279543132987,0.2938937556737338
ucb,4.3174,0,0,10,0.10612704139377797,0.02912191763520241,0.10612704139377797,0.06265683377161622,0.0931276910007,3844.55970703125,14.104228744506836,2.72364393681443,0.306127041393778
ucb,4.3174,0,0,11,0.09616347448095734,0.026415803879499437,0.09616347448095734,0.0530215273424983,0.0813762529939413,3870.63166015625,15.513753700256348,2.9960083304958727,0.31616347448095733
ucb,4.3174,0,0,12,0.09113625118478351,0.025049504339694977,0.09113625118478351,0.06198777139186859,0.07593805395066738,3892.68568359375,16.92358642578125,3.2683727241773157,0.3311362511847835
eid,1.4088,0,1,1,0.6774123094926897,0.18667216956615448,0.6774123094926897,0.22527129381895064,0.29410561561584475,1068.801865234375,1.4085367298126221,0.2783587225712836,0.6974123094926897
eid,1.4088,0,1,2,0.48101208547323593,0.1334238275885582,0.48101208547323593,0.18227480337023735,0.2857876893877983,1540.5499609375,2.814244260787964,0.5567174451425672,0.521012085473236
eid,1.4088,0,1,3,0.360912795849207,0.10047385439276696,0.360912795849207,0.14681769609451295,0.261085641682148,1928.212890625,4.21903205871582,0.8350761677138507,0.420912795849207
eid,1.4088,0,1,4,0.27709187422206205,0.07779333546757698,0.27709187422206205,0.11861247468739748,0.22666335180401803,2259.09123046875,5.6273974609375,1.1134348902851343,0.35709187422206207
eid,1.4088,0,1,5,0.21864816398778686,0.061248377785086634,0.21864816398778686,0.09466911539435387,0.2116866585612297,2539.72072265625,7.035404300689697,1.391793612856418,0.31864816398778684
eid,1.4088,0,1,6,0.17968073111122154,0.0510333026945591,0.17968073111122154,0.1010158970952034,0.19862953513860704,2739.52275390625,8.443053817749023,1.6701523354277015,0.2996807311112215
eid,1.4088,0,1,7,0.15074851271072653,0.0433561560511589,0.15074851271072653,0.07979259472340346,0.16468706950545312,2939.1475,9.852624244689942,1.9485110579989853,0.29074851271072655
eid,1.4088,0,1,8,0.12495911563058745,0.035711292773485184,0.12495911563058745,0.05882533568888903,0.14901899471879004,3110.8178125,11.260601119995117,2.2268697805702686,0.28495911563058746
eid,1.4088,0,1,9,0.11114069763815661,0.03162999682128429,0.11114069763815661,0.06635351028293371,0.14187710866332054,3248.598037109375,12.670261192321778,2.505228503141552,0.2911406976381566
eid,1.4088,0,1,10,0.10197963167598066,0.028875338211655617,0.10197963167598066,0.05103900380432606,0.13762324884533883,3316.857998046875,14.080108985900878,2.783587225712836,0.3019796316759807
eid,1.4088,0,1,11,0.09182522522631302,0.025947882197797298,0.09182522522631302,0.05890318937599659,0.13056548193097114,3390.496591796875,15.489006233215331,3.0619459482841194,0.311825225226313
eid,1.4088,0,1,12,0.08092330652639639,0.022666455805301668,0.08092330652639639,0.050351016074419025,0.11025862783193588,3490.938623046875,16.898409729003905,3.340304670855403,0.3209233065263964
eid,0.4597,0,1,1,0.6774123094926897,0.18667216956615448,0.6774123094926897,0.2300841024518013,0.29410561561584475,1068.801865234375,1.4085367298126221,0.2839933963127744,0.6974123094926897
eid,0.4597,0,1,2,0.4684595288178231,0.1309285855293274,0.4684595288178231,0.17719319939613343,0.28254123389720914,1598.51671875,2.814270362854004,0.5679867926255489,0.5084595288178231
eid,0.4597,0,1,3,0.3330954111209465,0.09424370393157006,0.3330954111209465,0.1224857609719038,0.2464837047457695,2040.663701171875,4.218944263458252,0.8519801889383234,0.3930954111209465
eid,0.4597,0,1,4,0.2467896369751339,0.07016830950975418,0.2467896369751339,0.0990405911207199,0.2214351724088192,2345.74150390625,5.627459964752197,1.1359735852510977,0.3267896369751339
eid,0.4597,0,1,5,0.19930821842831908,0.056548990309238434,0.19930821842831908,0.07539281070232391,0.19915249973535537,2609.1502734375,7.036061840057373,1.4199669815638725,0.2993082184283191
eid,0.4597,0,1,6,0.17085986251294036,0.0483690769225359,0.17085986251294036,0.0815576035156846,0.1762217503786087,2836.20220703125,8.445027236938477,1.7039603778766468,0.2908598625129404
eid,0.4597,0,1,7,0.15047630269061865,0.04264511562883854,0.15047630269061865,0.059467006828635934,0.1732121129333973,3002.69185546875,9.852634735107422,1.9879537741894213,0.29047630269061864
eid,0.4597,0,1,8,0.12504946883182488,0.035276444032788276,0.12504946883182488,0.05716371949762106,0.1574712011218071,3151.4594921875,11.260613784790038,2.2719471705021954,0.2850494688318249
eid,0.4597,0,1,9,0.11340227439557136,0.03207398653030395,0.11340227439557136,0.05026433859020472,0.14979760929942132,3270.837568359375,12.670944366455078,2.55594056681497,0.29340227439557137
eid,0.4597,0,1,10,0.10474379245561255,0.0297676682472229,0.10474379245561255,0.05929291136562824,0.13226082719862461,3344.370947265625,14.079451141357422,2.839933963127745,0.30474379245561256
eid,0.4597,0,1,11,0.09633765427932721,0.027481113225221634,0.09633765427932721,0.05447365187108517,0.12357324495911598,3422.62560546875,15.489008865356446,3.123927359440519,0.3163376542793272
eid,0.4597,0,1,12,0.09033632505916295,0.02582915600389242,0.09033632505916295,0.06201483316719532,0.11784036949276924,3488.102578125,16.897910079956056,3.4079207557532936,0.33033632505916294
ucb,4.3174,0,1,1,0.6774123094926897,0.18667216956615448,0.6774123094926897,0.2201237913966179,0.29410561561584475,1068.801865234375,1.4085367298126221,0.2874483623037425,0.6974123094926897
ucb,4.3174,0,1,2,0.5483764417260656,0.14930980116128922,0.5483764417260656,0.2044248938560486,0.27695933520793914,1854.8242578125,2.8207396697998046,0.574896724607485,0.5883764417260656
ucb,4.3174,0,1,3,0.3385458064246776,0.09063795775175094,0.3385458064246776,0.09063342690467835,0.24046379566192627,2774.258564453125,4.23125373840332,0.8623450869112276,0.3985458064246776
ucb,4.3174,0,1,4,0.2702407919891736,0.07275889605283738,0.2702407919891736,0.09069358870387077,0.21256109550595284,3156.738681640625,5.640394458770752,1.14979344921497,0.3502407919891736
