phi_model,param,svgd_iters,seed,n_exec,q,cov,cov_norm,erg_truth,belief_rmse,info_gain,path_len,time_s,J
niveau,0.4307,25,1,10,0.08829732748169672,0.024370061978697777,0.08829732748169672,0.04214485861361027,0.10414125338196754,3737.72890625,14.049875030517578,2.9415887527400635,0.30006368249265697
niveau,0.4307,25,1,11,0.08080547544435963,0.022338316962122916,0.08080547544435963,0.03828994857147336,0.08989343836903572,3770.767138671875,15.45121452331543,3.2357476280140696,0.3137484659564159
niveau,0.4307,25,1,12,0.0750942918976696,0.020759983509778975,0.0750942918976696,0.05237110434100032,0.08634700000286102,3791.3196484375,16.854567565917968,3.529906503288076,0.3292139179108219
mass,0.65,50,0,1,0.5661323785093326,0.15975016206502915,0.5661323785093326,0.15519798740744592,0.2751324754953384,1161.6984375,1.4102023935317993,0.313966941521503,0.5873882462754186
mass,0.65,50,0,2,0.37019477194877176,0.10437823385000229,0.37019477194877176,0.12052979484200478,0.24989771008491515,1784.508525390625,2.815547170639038,0.627933883043006,0.4127065074809438
mass,0.65,50,0,3,0.2867995965985104,0.0803842131793499,0.2867995965985104,0.09440933026373387,0.2262323173880577,2316.274150390625,4.221537036895752,0.9419008245645091,0.35056719989676843
mass,0.65,50,0,4,0.21254813778641338,0.05939758338034153,0.21254813778641338,0.07746225573122502,0.1918412184715271,2743.057724609375,5.628338947296142,1.255867766086012,0.2975716088507574
mass,0.65,50,0,5,0.16795327348082573,0.04670967273414135,0.16795327348082573,0.06611345075070858,0.17116058766841888,3068.662763671875,7.035843429565429,1.5698347076075152,0.27423261231125584
mass,0.65,50,0,6,0.14112751021494763,0.039322664588689805,0.14112751021494763,0.04703651662915945,0.14575160592794417,3340.516494140625,8.442977561950684,1.8838016491290182,0.2686627168114637
mass,0.65,50,0,7,0.12326932797037951,0.03405964881181717,0.12326932797037951,0.061141543239355084,0.1253892991691828,3530.03728515625,9.847220039367675,2.1977685906505213,0.27206040233298157
mass,0.65,50,0,8,0.11426592923357524,0.03157821595668793,0.11426592923357524,0.051306711621582506,0.11339845806360245,3621.325029296875,11.25217185974121,2.511735532172024,0.28431287136226335
mass,0.65,50,0,9,0.10644057847770942,0.029478716403245925,0.10644057847770942,0.052340156733989715,0.10603752963244915,3678.333896484375,12.658086471557617,2.8257024736935272,0.29774338837248354
mass,0.65,50,0,10,0.09707377365855045,0.02696017049252987,0.09707377365855045,0.054605996310710905,0.0976803207397461,3718.576455078125,14.065216827392579,3.1396694152150304,0.3096324513194106
mass,0.65,50,0,11,0.09122578240510418,0.025344609692692758,0.09122578240510418,0.04953938711434603,0.0907785315066576,3765.4946484375,15.47102855682373,3.453636356736533,0.32504032783205034
mass,0.65,50,0,12,0.08519325156057628,0.02357445251196623,0.08519325156057628,0.057152599915862086,0.08744445309042931,3812.379462890625,16.874601593017577,3.7676032982580363,0.3402636647536084
mass,0.47,0,1,1,0.6774123094926897,0.18667216956615448,0.6774123094926897,0.22527129381895064,0.29410561561584475,1068.801865234375,1.4085367298126221,0.2775965470114412,0.6985226956807356
mass,0.47,0,1,2,0.4643742653703351,0.12773361980915068,0.4643742653703351,0.14642857521772384,0.26196771770715715,1772.104951171875,2.817958869934082,0.5551930940228824,0.5065950377464267
mass,0.47,0,1,3,0.32200448002893217,0.089592944085598,0.32200448002893217,0.09762755777686834,0.2276051437854767,2290.421005859375,4.227934951782227,0.8327896410343237,0.38533563859306946
mass,0.47,0,1,4,0.23781091890386225,0.06661683723330497,0.23781091890386225,0.0940222117304802,0.2009422731399536,2669.0469921875,5.637569465637207,1.1103861880457648,0.3222524636560453
mass,0.47,0,1,5,0.18294336270376327,0.05143553644418716,0.18294336270376327,0.08263454854488372,0.16980831518769265,2960.227666015625,7.048070316314697,1.3879827350572063,0.2884952936439921
mass,0.47,0,1,6,0.14201436678674761,0.03989996306598186,0.14201436678674761,0.04638335198163986,0.15319024369120599,3250.650126953125,8.457634506225586,1.6655792820686475,0.2686766839150222
mass,0.47,0,1,7,0.12388652615603375,0.034678968414664266,0.12388652615603375,0.05846979681402445,0.13481600865721702,3410.3430078125,9.86791561126709,1.943175829080089,0.2716592294723541
mass,0.47,0,1,8,0.11153718886855547,0.0311360040307045,0.11153718886855547,0.046741531938314436,0.1252254495024681,3536.0564453125,11.278025970458984,2.2207723760915297,0.2804202783729216
mass,0.47,0,1,9,0.1016532712520986,0.028245824947953226,0.1016532712520986,0.06237542886286974,0.10947283141314984,3647.650244140625,12.686776390075684,2.498368923102971,0.2916467469445105
mass,0.47,0,1,10,0.09579047089779749,0.026660826951265336,0.09579047089779749,0.044317246042191984,0.10016700960695743,3721.555244140625,14.096856422424317,2.7759654701144125,0.3068943327782552
mass,0.47,0,1,11,0.0861999153004801,0.023963910713791847,0.0861999153004801,0.03991865590214729,0.09070822864770889,3775.917900390625,15.50622413635254,3.0535620171258535,0.3184141633689835
mass,0.47,0,1,12,0.07986302804150319,0.022211359217762947,0.07986302804150319,0.04023267244920135,0.08447754740715027,3815.133037109375,16.916934967041016,3.331158564137295,0.33318766229805236
niveau,0.4307,100,1,1,0.5987870044640461,0.16595535039901732,0.5987870044640461,0.18593479290604592,0.27668654143810273,1155.060478515625,1.4089356803894042,0.3734714781834434,0.6202808903767799
niveau,0.4307,100,1,2,0.4179154008664516,0.1163332387804985,0.4179154008664516,0.13455522432923317,0.25537427693605425,1820.179091796875,2.8149247550964356,0.7469429563668868,0.46090317269191916
niveau,0.4307,100,1,3,0.29125931762152346,0.08135772496461868,0.29125931762152346,0.10066947810351849,0.2260933628678322,2413.9641796875,4.219636096954345,1.1204144345503302,0.35574097535972476
niveau,0.4307,100,1,4,0.22551297173994403,0.062374108731746675,0.22551297173994403,0.07618157751858234,0.20443424254655837,2809.44689453125,5.623769969940185,1.4938859127337736,0.31148851539087913
niveau,0.4307,100,1,5,0.17324546388172937,0.04799925073981285,0.17324546388172937,0.05803890012204647,0.17950281009078026,3150.652607421875,7.025975914001465,1.867357390917217,0.28071489344539824
niveau,0.4307,100,1,6,0.13978309391849097,0.03851634204387665,0.13978309391849097,0.05490926470607519,0.14806418105959893,3419.66244140625,8.427580299377441,2.2408288691006604,0.26874640939489364
niveau,0.4307,100,1,7,0.12429507900772468,0.03418632425367832,0.12429507900772468,0.03685350053012371,0.127310576364398,3562.9968359375,9.830638008117676,2.6143003472841038,0.2747522803968611
niveau,0.4307,100,1,8,0.10783781299964472,0.029672281891107558,0.10783781299964472,0.048547115437686444,0.11043266385793686,3665.998916015625,11.231152114868165,2.987771825467547,0.2797889003015149
niveau,0.4307,100,1,9,0.09526890598696858,0.026315677016973495,0.09526890598696858,0.03634663796052337,0.1018910725414753,3719.07517578125,12.631178321838378,3.3612433036509906,0.28871387920157254
niveau,0.4307,100,1,10,0.0861068327687799,0.02374917834997177,0.0861068327687799,0.030398872643709184,0.0930000151693821,3752.902041015625,14.029313087463379,3.734714781834434,0.30104569189611763
niveau,0.4307,100,1,11,0.07885313562700878,0.02170505166053772,0.07885313562700878,0.041751949675381185,0.086767136156559,3782.29353515625,15.42955955505371,4.108186260017877,0.3152858806670803
niveau,0.4307,100,1,12,0.07238541820811047,0.019969825446605683,0.07238541820811047,0.03312750495038927,0.08336018443107605,3799.99154296875,16.83200607299805,4.481657738201321,0.3303120491609157
niveau,0.7827,50,0,1,0.5542619231951612,0.15542771726846694,0.5542619231951612,0.14145149603486062,0.2781856656074524,1150.8994921875,1.4096434354782104,0.3060944609902799,0.5754863010391223
niveau,0.7827,50,0,2,0.4142507558754112,0.1157961593568325,0.4142507558754112,0.13656629011034965,0.2501219347119331,1792.22802734375,2.814697570800781,0.6121889219805599,0.45669951156333344
niveau,0.7827,50,0,3,0.28370693966037824,0.07807374611496926,0.28370693966037824,0.09515517242252827,0.20174333781003953,2474.558046875,4.221266021728516,0.9182833829708398,0.3473800731922616
niveau,0.7827,50,0,4,0.20463797286977317,0.05623208954930305,0.20463797286977317,0.06884913872927427,0.18101688131690025,2939.794794921875,5.625991401672363,1.2243778439611197,0.28953548424561765
niveau,0.7827,50,0,5,0.16470856507308276,0.045442022234201435,0.16470856507308276,0.0566512992978096,0.15865686699748038,3244.7186328125,7.030515727996826,1.5304723049513997,0.2708304542928884
niveau,0.7827,50,0,6,0.14160090152434202,0.039128758460283276,0.14160090152434202,0.05381715886294842,0.13508017629384994,3491.513828125,8.432884674072266,1.8365667659416796,0.26894716858810874
niveau,0.7827,50,0,7,0.12119625262800372,0.033544668704271315,0.12119625262800372,0.0526477874815464,0.11616256460547447,3646.02412109375,9.834337005615234,2.14266122693196,0.2697668975357316
niveau,0.7827,50,0,8,0.11064582982728649,0.030413308814167976,0.11064582982728649,0.06095381982624531,0.09727871298789978,3741.923115234375,11.232608261108398,2.4487556879222394,0.28044085257897544
niveau,0.7827,50,0,9,0.09922996532480954,0.027393479198217392,0.09922996532480954,0.044329999275505544,0.08752545267343521,3801.06974609375,12.633633232116699,2.7548501489125194,0.29024936592045963
niveau,0.7827,50,0,10,0.0919594182231631,0.025396018847823144,0.0919594182231631,0.0511629132553935,0.08325950421392918,3835.588408203125,14.033399848937988,3.0609446099027995,0.30420319666277434
niveau,0.7827,50,0,11,0.08507623397281976,0.023489145413041115,0.08507623397281976,0.04738516975194216,0.07755940772593022,3864.71765625,15.4295023727417,3.367039070893079,0.3185443902563921
niveau,0.7827,50,0,12,0.07982934667345329,0.02204808924347162,0.07982934667345329,0.05661805704236031,0.0716010718420148,3891.37509765625,16.822291259765624,3.673133531883359,0.33452188080098677
niveau,0.6653,200,0,1,0.5216994689577795,0.14685839861631395,0.5216994689577795,0.13226029083132743,0.2776729714870453,1171.86919921875,1.4094212818145753,0.5041682574152946,0.5437161419874407
niveau,0.6653,200,0,2,0.38287982603088117,0.10809502989053726,0.38287982603088117,0.12409430250525474,0.26394329011440276,1844.4729296875,2.8158145141601563,1.0083365148305892,0.4269131720902035
niveau,0.6653,200,0,3,0.2779285958935212,0.07828353568911553,0.2779285958935212,0.09765401497483253,0.22675444975495337,2461.68837890625,4.2198729324340825,1.512504772245884,0.34397861498250476
niveau,0.6653,200,0,4,0.21602942983899479,0.06022389069199562,0.21602942983899479,0.08080068893730641,0.19086140513420105,2885.994365234375,5.624350528717041,2.0166730296611783,0.30409612195763946
niveau,0.6653,200,0,5,0.16888360642693875,0.04677251264452934,0.16888360642693875,0.05901641976088286,0.1692464978992939,3214.49791015625,7.026036758422851,2.5208412870764736,0.27896697157524464
niveau,0.6653,200,0,6,0.13687631928730837,0.03769886039197445,0.13687631928730837,0.05032006379216909,0.14257084906101228,3459.527890625,8.42685962677002,3.025009544491768,0.26897635746527543
niveau,0.6653,200,0,7,0.11712931301374759,0.03257714122533798,0.11712931301374759,0.04234119668602943,0.12575508832931517,3598.783193359375,9.82690113067627,3.5291778019070628,0.27124602422137584
niveau,0.6653,200,0,8,0.1037935271535489,0.028866093456745148,0.1037935271535489,0.041062810495495795,0.10728437229990959,3691.224736328125,11.22140380859375,4.033346059322357,0.27992691139083836
niveau,0.6653,200,0,9,0.09486995328446061,0.026421701945364476,0.09486995328446061,0.04124916408210993,0.09432988189160824,3766.426318359375,12.617784805297852,4.537514316737652,0.29302001055141125
niveau,0.6653,200,0,10,0.08705656884923588,0.024187831878662108,0.08705656884923588,0.04213292010128498,0.08450855046510697,3815.739267578125,14.01145668029785,5.041682574152947,0.30722329914584773
niveau,0.6653,200,0,11,0.07982001256728628,0.02218157157301903,0.07982001256728628,0.0480414411611855,0.0763949054852128,3850.94244140625,15.405159339904785,5.545850831568241,0.32200341589355924
niveau,0.6653,200,0,12,0.07512416557176697,0.020871643722057343,0.07512416557176697,0.045194824431091546,0.0727535006031394,3874.591943359375,16.797503509521484,6.050019088983536,0.3393242419277011
niveau,0.6067,100,0,1,0.5290452153701195,0.14914279848337172,0.5290452153701195,0.13545918330550194,0.2821729320287705,1163.422275390625,1.4092076110839844,0.3725428565770077,0.5505353867964276
niveau,0.6067,100,0,2,0.3520722438263728,0.09944778069853782,0.3520722438263728,0.10509472474455833,0.25427930027246476,1848.669248046875,2.8157958126068117,0.7450857131540154,0.39505258667898885
niveau,0.6067,100,0,3,0.25582878300438255,0.07133149728178978,0.25582878300438255,0.07796949695795774,0.21908453851938248,2397.28833984375,4.220267391204834,1.117628569731023,0.32029929728330664
niveau,0.6067,100,0,4,0.2025928672937923,0.05625613272190094,0.2025928672937923,0.06132035501301289,0.19175836846232414,2853.120771484375,5.626793365478516,1.4901714263080308,0.2885535529990244
niveau,0.6067,100,0,5,0.16309513101981438,0.04518398232758045,0.16309513101981438,0.051378845404833555,0.1667967451363802,3189.95625,7.031269035339355,1.8627142828850385,0.27054598815135456
niveau,0.6067,100,0,6,0.14007744325537108,0.03876281268894673,0.14007744325537108,0.046032191552221775,0.14227374762296677,3406.968720703125,8.434135704040527,2.235257139462046,0.26901847181321925
niveau,0.6067,100,0,7,0.11978176191890196,0.03311265394091606,0.11978176191890196,0.04291361194103956,0.11607314132153988,3592.2401171875,9.834845504760743,2.607799996039054,0.27021296190305816
niveau,0.6067,100,0,8,0.10583993271512963,0.029328593835234642,0.10583993271512963,0.049884983152151105,0.1026053860783577,3695.471669921875,11.238891563415528,2.9803428526160616,0.27776130412559386
niveau,0.6067,100,0,9,0.09450879246821833,0.026331889629364013,0.09450879246821833,0.04242371004074812,0.09174569457769394,3763.55505859375,12.63266716003418,3.3528857091930693,0.2879203353049906
niveau,0.6067,100,0,10,0.08456629018701117,0.023546483404934405,0.08456629018701117,0.037524470612406734,0.08537639543414116,3812.73884765625,14.028042449951172,3.725428565770077,0.2994680044500915
niveau,0.6067,100,0,11,0.07789455056577348,0.021707276925444604,0.07789455056577348,0.040345711447298524,0.07476413033902646,3840.755244140625,15.423407974243164,4.097971422347085,0.3142864362551618
niveau,0.6067,100,0,12,0.0724596764811798,0.020164809860289096,0.0724596764811798,0.05019914943724871,0.07207141809165478,3860.965009765625,16.819050979614257,4.470514278924092,0.33034173359687613
niveau,0.8413,25,1,1,0.6574481612603981,0.18139167696237565,0.6574481612603981,0.21651198402047156,0.2846875613927841,1124.48302734375,1.4086077880859376,0.29641351810811706,0.6786338153328305
niveau,0.8413,25,1,2,0.4666069888368101,0.1284940055012703,0.4666069888368101,0.16722248949110508,0.26929876357316973,1822.901220703125,2.8161090850830077,0.5928270362162341,0.5089782969816751
niveau,0.8413,25,1,3,0.29013608533575586,0.08039715468883514,0.29013608533575586,0.09391614004969596,0.24115119010210037,2505.622861328125,4.223175506591797,0.8892405543243512,0.35369304755305325
niveau,0.8413,25,1,4,0.205181925384826,0.05684519566595554,0.205181925384826,0.07180203933268786,0.18939561113715173,2980.22177734375,5.628640346527099,1.1856540724324682,0.2899245416745559
niveau,0.8413,25,1,5,0.16600425037179872,0.045701097846031186,0.16600425037179872,0.060122474804520605,0.15610522523522377,3326.647783203125,7.029682922363281,1.4820675905405853,0.2719325207339611
niveau,0.8413,25,1,6,0.14203671376272944,0.03905961930751801,0.14203671376272944,0.0578060345351696,0.13028042308986187,3556.61748046875,8.43273551940918,1.7784811086487025,0.2691506381973242
niveau,0.8413,25,1,7,0.12752706809375094,0.035027973800897595,0.12752706809375094,0.05544631466269493,0.11674027346074581,3677.502607421875,9.831095504760743,2.07489462675682,0.2758266466007782
niveau,0.8413,25,1,8,0.115099966906759,0.03154029108583927,0.115099966906759,0.04784978698939085,0.10001657851040363,3759.673447265625,11.231601295471192,2.3713081448649365,0.28458519948621874
niveau,0.8413,25,1,9,0.10392255011517808,0.02848112054169178,0.10392255011517808,0.0539940245822072,0.0905305340886116,3809.071923828125,12.632154693603516,2.6677216629730536,0.2945934367670703
niveau,0.8413,25,1,10,0.09399462802681263,0.02584480747580528,0.09399462802681263,0.06227681808173657,0.07981558285653591,3846.967578125,14.030044746398925,2.9641351810811707,0.3058511687511373
niveau,0.8413,25,1,11,0.08840277302005006,0.024303896352648735,0.08840277302005006,0.05118976213037968,0.07367133900523186,3878.54,15.429367904663087,3.260548699189288,0.3214449678168072
niveau,0.8413,25,1,12,0.08319878567109837,0.022905044555664063,0.08319878567109837,0.0467847279086709,0.06893225878477097,3900.9834375,16.831116180419922,3.556962217297405,0.337426634540288
ucb,0.15,50,0,1,0.5629726663086643,0.15865401983261107,0.5629726663086643,0.1544128553569317,0.2790644758939743,1147.91205078125,1.409784073829651,0.31217585408749676,0.5842213697250143
ucb,0.15,50,0,2,0.3900788768550316,0.10899241596460342,0.3900788768550316,0.11768168888986111,0.24296287685632706,1761.457802734375,2.814268989562988,0.6243517081749935,0.4325762836877316
ucb,0.15,50,0,3,0.29295508345305504,0.08177035018801689,0.29295508345305504,0.09170855052769183,0.23205939128994943,2290.204130859375,4.217492294311524,0.9365275622624903,0.356701193702105
ucb,0.15,50,0,4,0.20969597537374085,0.05843319170176983,0.20969597537374085,0.055481865778565405,0.204424397200346,2698.2491015625,5.6231700134277345,1.248703416349987,0.2946907890391408
ucb,0.15,50,0,5,0.16421847446842489,0.0456300637871027,0.16421847446842489,0.05529650121927261,0.1835300248861313,2930.688349609375,7.02753246307373,1.5608792704374839,0.2704619915501748
ucb,0.15,50,0,6,0.14174468420577566,0.03961777068674564,0.14174468420577566,0.04328843381255865,0.16942331686615944,3075.249541015625,8.431528930664063,1.8730551245249807,0.2692369047038756
ucb,0.15,50,0,7,0.12286885803214659,0.034415258839726445,0.12286885803214659,0.05240107076242566,0.15038720950484274,3189.613916015625,9.836631088256835,2.1852309786124775,0.2716097819465965
ucb,0.15,50,0,8,0.11114565140261431,0.031224080994725227,0.11114565140261431,0.052122436873614786,0.1437579421699047,3269.088544921875,11.238824310302734,2.497406832699974,0.2811352787334142
ucb,0.15,50,0,9,0.1027967157707424,0.02891984160989523,0.1027967157707424,0.06773439636453986,0.13380054153501988,3311.66576171875,12.64246467590332,2.809582686787471,0.29403504651789225
ucb,0.15,50,0,10,0.09555046672947157,0.02692380715161562,0.09555046672947157,0.06070768728852272,0.13357572093605996,3351.840947265625,14.045589866638183,3.1217585408749677,0.3080375008929715
ucb,0.15,50,0,11,0.08657006164234941,0.024336714781820774,0.08657006164234941,0.06903699852526188,0.12320779882371426,3439.478447265625,15.450963973999023,3.4339343949624643,0.32030579922219926
ucb,0.15,50,0,12,0.0822128277344385,0.02313004732131958,0.0822128277344385,0.04427597563713789,0.11776510871946812,3498.968623046875,16.855096740722658,3.7461102490499614,0.3371972687306383
niveau,0.724,50,1,1,0.6562642965163984,0.18092118203639984,0.6562642965163984,0.18837796971201898,0.282131752371788,1148.239833984375,1.4090619087219238,0.3085730598688436,0.6774985887558738
niveau,0.724,50,1,2,0.4514526354414171,0.1260222923755646,0.4514526354414171,0.1666581579297781,0.2637990593910217,1842.214326171875,2.8144383430480957,0.6171461197376872,0.49392121992036786
niveau,0.724,50,1,3,0.28907151316091667,0.08015833586454392,0.28907151316091667,0.10750238217413426,0.21869442716240883,2498.650185546875,4.219769039154053,0.9257191796065308,0.3527743898793428
niveau,0.724,50,1,4,0.21307886276853197,0.05891895264387131,0.21307886276853197,0.07318902458995581,0.18884195044636726,2977.904208984375,5.625782585144043,1.2342922394753744,0.29801603172643343
niveau,0.724,50,1,5,0.1703937995747909,0.046975287571549416,0.1703937995747909,0.057695361077785494,0.16649041801691056,3300.610107421875,7.027613830566406,1.542865299344218,0.2765652607721678
niveau,0.724,50,1,6,0.14196745955160556,0.03902570500969887,0.14196745955160556,0.047239141166210176,0.13628015615046024,3526.6588671875,8.430201873779296,1.8514383592130617,0.2693732129884578
niveau,0.724,50,1,7,0.12309584724975048,0.033932568579912184,0.12309584724975048,0.06683002049103379,0.11524908326566219,3644.850361328125,9.830143051147461,2.1600114190819055,0.27173589292607814
niveau,0.724,50,1,8,0.10840020640818243,0.02992143504321575,0.10840020640818243,0.0568059903755784,0.1033422239124775,3713.091826171875,11.230134162902832,2.4685844789507487,0.2782745443239854
niveau,0.724,50,1,9,0.09812378968921305,0.027088119387626647,0.09812378968921305,0.05112375512719154,0.09151082187891006,3788.278046875,12.622239685058593,2.7771575388195924,0.2892324198444914
niveau,0.724,50,1,10,0.0899796399596357,0.0248616448789835,0.0899796399596357,0.05332828558981419,0.08227978527545929,3826.24345703125,14.0174267578125,3.085730598688436,0.3023225623543895
niveau,0.724,50,1,11,0.08236281425606501,0.022764945477247236,0.08236281425606501,0.05388939421623945,0.07343306556344033,3862.488466796875,15.409229125976562,3.3943036585572797,0.31594002889029416
niveau,0.724,50,1,12,0.07649171556719046,0.021151346191763877,0.07649171556719046,0.046550461165606974,0.06879049472510815,3879.66068359375,16.807393188476563,3.7028767184261233,0.33130322244089494
niveau,0.548,50,0,1,0.5761828338284274,0.1622716122865677,0.5761828338284274,0.19014075502753258,0.2816100579500198,1145.104609375,1.4086557626724243,0.30639169752132145,0.5974084006185126
niveau,0.548,50,0,2,0.4096595003100553,0.11634725481271743,0.4096595003100553,0.14964419923722744,0.2583188420534134,1816.82552734375,2.8134332370758055,0.6127833950426429,0.4521106338902259
niveau,0.548,50,0,3,0.30543995992425843,0.08586626395583152,0.30543995992425843,0.09877987153828144,0.24348553270101547,2397.340908203125,4.219065761566162,0.9191750925639645,0.3691166602945143
niveau,0.548,50,0,4,0.2135594419145189,0.05948717884719372,0.2135594419145189,0.07150675565004348,0.20275402083992958,2883.394208984375,5.621138668060302,1.2255667900852858,0.29846170907486
niveau,0.548,50,0,5,0.17198109864898004,0.047774212434887886,0.17198109864898004,0.06284578008577228,0.17937414973974228,3129.8109765625,7.026399669647216,1.5319584876066075,0.27810893259940644
niveau,0.548,50,0,6,0.14301261172966798,0.03955833591520786,0.14301261172966798,0.04673289969563484,0.15338179096579552,3367.124267578125,8.427545928955078,1.838350185127929,0.27036601247017966
niveau,0.548,50,0,7,0.12098161225477226,0.033363789096474646,0.12098161225477226,0.04225144127383828,0.13714703872799874,3537.6155859375,9.831642684936524,2.1447418826492504,0.2695605797853693
niveau,0.548,50,0,8,0.10583300633917293,0.029210468009114265,0.10583300633917293,0.03886698108166456,0.11850930996239185,3639.01927734375,11.23214054107666,2.4511335801705716,0.27563754065985524
niveau,0.548,50,0,9,0.09368951389917432,0.025855231136083602,0.09368951389917432,0.034559280052781104,0.0978421187400818,3702.116201171875,12.632401695251465,2.7575252776918933,0.28471961500994186
niveau,0.548,50,0,10,0.08491890089394671,0.02340508908033371,0.08491890089394671,0.04176240429282188,0.08828029692173005,3757.85140625,14.03207534790039,3.063916975213215,0.2971745687947996
niveau,0.548,50,0,11,0.0785210980144769,0.021716626696288585,0.0785210980144769,0.0397958823479712,0.08473463676869869,3797.025673828125,15.430566444396973,3.370308672734536,0.31200233270541505
niveau,0.548,50,0,12,0.07272364579994477,0.020150397904217243,0.07272364579994477,0.04468430209904909,0.07747481398284435,3835.699619140625,16.831480941772462,3.676700370255858,0.3274304472809682
niveau,0.7827,0,0,1,0.627575694660018,0.17572379648685454,0.627575694660018,0.19877572625875473,0.28075790882110596,1097.49146484375,1.4098540258407593,0.28022453597125907,0.648696592803903
niveau,0.7827,0,0,2,0.40002712703880194,0.11372330456972123,0.40002712703880194,0.1336705707013607,0.25446186840534213,1831.758369140625,2.8198473167419436,0.5604490719425181,0.44226892332657197
niveau,0.7827,0,0,3,0.2813570516442242,0.07846007734537125,0.2813570516442242,0.09640888698399067,0.21988380581140518,2482.860107421875,4.229793586730957,0.8406736079137772,0.3447197460758793
niveau,0.7827,0,0,4,0.2191871472861678,0.06070446729660034,0.2191871472861678,0.07367156371474266,0.18548647418618203,2934.24107421875,5.6397075271606445,1.1208981438850363,0.30367073986170795
niveau,0.7827,0,0,5,0.17391298557628157,0.0479570484906435,0.17391298557628157,0.06516557563096285,0.16702018931508064,3295.88443359375,7.047322311401367,1.4011226798562955,0.2795174762957068
niveau,0.7827,0,0,6,0.14285278059603324,0.03955156795680523,0.14285278059603324,0.06697805020958185,0.14030233450233937,3555.072802734375,8.451441802978515,1.6813472158275544,0.26957816945934343
niveau,0.7827,0,0,7,0.1265572070212986,0.034844546467065814,0.1265572070212986,0.05236645217984915,0.12050961457192898,3693.891884765625,9.851694679260254,1.9615717517988136,0.27440349402849384
niveau,0.7827,0,0,8,0.11141769605007497,0.030757098868489267,0.11141769605007497,0.05429184027016163,0.10856209903955459,3762.7435546875,11.254234504699706,2.2417962877700726,0.2803848812011553
niveau,0.7827,0,0,9,0.10130481695573365,0.02785034291446209,0.10130481695573365,0.05136418901383877,0.09376990757882595,3824.1425,12.653262557983398,2.5220208237413315,0.2913929002506989
niveau,0.7827,0,0,10,0.09191182553882692,0.025301317498087884,0.09191182553882692,0.058478814214468,0.08644062213599682,3859.731083984375,14.048180236816407,2.802245359712591,0.3031208069776773
niveau,0.7827,0,0,11,0.08500232433068808,0.023441178128123283,0.08500232433068808,0.05216696169227362,0.07519801154732704,3886.361142578125,15.450002632141114,3.0824698956838494,0.3173322039134235
niveau,0.7827,0,0,12,0.07872416337547442,0.021766413748264313,0.07872416337547442,0.05164660448208451,0.07189318507909775,3901.99013671875,16.850798950195312,3.362694431655109,0.33217494110209483
mass,0.59,200,0,1,0.5389048417428507,0.15109589904546739,0.5389048417428507,0.14124799393117426,0.257666375041008,1195.361357421875,1.410305666923523,0.5071282739463883,0.5609333548386363
mass,0.59,200,0,2,0.35921866115345025,0.10115901052951813,0.35921866115345025,0.11267801478505135,0.2545114248991013,1768.37318359375,2.81563081741333,1.0142565478927765,0.40327568734502134
mass,0.59,200,0,3,0.26706363461039007,0.07500611007213592,0.26706363461039007,0.08100229538977147,0.22078302323818208,2271.092412109375,4.218010520935058,1.521384821839165,0.33314917389774673
mass,0.59,200,0,4,0.2038231435385435,0.056936993151903155,0.2038231435385435,0.06398780170828104,0.21361007571220397,2626.692060546875,5.619436149597168,2.028513095785553,0.2919371959216857
mass,0.59,200,0,5,0.16868397905043145,0.047098719254136084,0.16868397905043145,0.05331879615783691,0.19019616559147834,2884.483876953125,7.022505893707275,2.535641369731942,0.27882654452935923
mass,0.59,200,0,6,0.1374566157335497,0.038198865130543706,0.1374566157335497,0.05620364289730787,0.16670794792473317,3179.75904296875,8.42547779083252,3.04276964367833,0.26962769430826306
mass,0.59,200,0,7,0.12020405754621058,0.03347958840429783,0.12020405754621058,0.047947674952447415,0.149935709759593,3395.5359375,9.828354988098145,3.5498979176247185,0.27440364921670946
mass,0.59,200,0,8,0.10610127113799595,0.029554250910878183,0.10610127113799595,0.041321303583681586,0.12625537991523741,3550.12490234375,11.230164909362793,4.057026191571106,0.2823293759042804
mass,0.59,200,0,9,0.09655739775145947,0.026868512369692326,0.09655739775145947,0.04138633769005537,0.11047118157148361,3648.093154296875,12.634524269104004,4.564154465517495,0.2948140156135295
mass,0.59,200,0,10,0.08705886524817824,0.024166023805737496,0.08705886524817824,0.039200959671288726,0.09723303563892842,3734.79091796875,14.037044792175292,5.071282739463884,0.3073439962060338
mass,0.59,200,0,11,0.08299283471540729,0.02301802024245262,0.08299283471540729,0.03623952811583877,0.0925503946840763,3774.983193359375,15.43906524658203,5.578411013410271,0.3253064787690484
mass,0.59,200,0,12,0.07798799440573875,0.02163222212344408,0.07798799440573875,0.03969054590910673,0.08468740202486515,3805.9175,16.843601531982422,6.08553928735666,0.34233015155516544
niveau,0.6067,0,0,1,0.627575694660018,0.17572379648685454,0.627575694660018,0.19877572625875473,0.28075790882110596,1097.49146484375,1.4098540258407593,0.27878588996905207,0.6486908382198942
niveau,0.6067,0,0,2,0.4161349177308577,0.11766519203782082,0.4161349177308577,0.15865455225110053,0.2610158085823059,1833.58779296875,2.8205763339996337,0.5575717799381041,0.4583652048506101
niveau,0.6067,0,0,3,0.27424095384408437,0.0764350038766861,0.27424095384408437,0.09031090661883354,0.23302470833063127,2422.617431640625,4.230827560424805,0.8363576699071562,0.337586384523713
