shape,surface,erg,coverage,standoff,standoff_sd,pointing_deg,path_len,hit_frac
rand_ana_poly_complex_0,ebene_flach,0.0008420122912144179,0.034117765724658966,0.01926898956298828,0.009602328762412071,58.453853607177734,1.7574081420898438,0.40255
rand_ana_poly_complex_0,ebene_gekippt,0.0028156269336675763,0.042338334023952484,0.020036831498146057,0.007724384311586618,46.34668731689453,1.1603652238845825,0.40255
rand_ana_poly_complex_0,ebene_diagonal,0.002182335951396065,0.036303527653217316,0.023758918046951294,0.01200484111905098,44.3332405090332,1.4586836099624634,0.40255
rand_ana_poly_complex_0,kugel,0.0016989755594238613,0.04358387365937233,0.021339019760489464,0.015105768106877804,97.8690185546875,1.792554259300232,0.15405
rand_ana_poly_complex_0,wuerfel,0.008851318058631895,0.07392074167728424,0.035805776715278625,0.015487129800021648,54.21892547607422,2.802830696105957,0.2644
rand_ana_poly_complex_0,ei,0.002208141725533798,0.040867000818252563,0.017829645425081253,0.008030706085264683,84.04490661621094,1.489161729812622,0.193
rand_ana_poly_complex_0,bunny,0.0032983692223522948,0.043275684118270874,0.022567635402083397,0.011509907431900501,58.77397537231445,1.4878437519073486,0.20575
rand_ana_poly_complex_0,prisma,0.006287999630710726,0.06433429569005966,0.03266170620918274,0.014362477697432041,80.77748107910156,3.2950832843780518,0.36325
rand_ana_poly_complex_0,kegel,0.0017548629523835135,0.05334489420056343,0.021999260410666466,0.01045147143304348,76.87953186035156,2.169849395751953,0.34485
rand_ana_poly_complex_0,torus,0.003088829125121494,0.047954022884368896,0.028788423165678978,0.022462915629148483,58.066673278808594,1.283813714981079,0.2014
rand_ana_poly_complex_10,ebene_flach,0.0021748495154234803,0.04108250141143799,0.02118394896388054,0.011662641540169716,55.70206069946289,1.6910659074783325,0.63935
rand_ana_poly_complex_10,ebene_gekippt,0.0033849347208807492,0.048646971583366394,0.024809518828988075,0.008175110444426537,33.172691345214844,1.5346705913543701,0.63935
rand_ana_poly_complex_10,ebene_diagonal,0.003564432025811597,0.04097214713692665,0.02711259201169014,0.011021475307643414,34.48295974731445,1.9134774208068848,0.63935
rand_ana_poly_complex_10,kugel,0.005015338180164042,0.052184175699949265,0.022572264075279236,0.01785840094089508,79.740966796875,2.0803380012512207,0.31445
rand_ana_poly_complex_10,wuerfel,0.008389767416898893,0.09601318091154099,0.03528176248073578,0.012131957337260246,58.12355422973633,2.736415386199951,0.4088
rand_ana_poly_complex_10,ei,0.00329172815868014,0.04512449726462364,0.020065024495124817,0.010778432711958885,95.9639663696289,1.8210983276367188,0.37595
rand_ana_poly_complex_10,bunny,0.003091380284165168,0.05605544522404671,0.021648449823260307,0.013928571715950966,68.37126159667969,1.6533284187316895,0.3262
rand_ana_poly_complex_10,prisma,0.006975719075068135,0.08212842792272568,0.0319693498313427,0.015305682085454464,56.672210693359375,2.984309434890747,0.50475
rand_ana_poly_complex_10,kegel,0.0019292636297548534,0.05689740926027298,0.024114899337291718,0.010328873991966248,91.15899658203125,2.4037282466888428,0.55245
rand_ana_poly_complex_10,torus,0.0032043360830224794,0.0505819134414196,0.02742975950241089,0.016050420701503754,65.66385650634766,1.9403232336044312,0.34425
rand_ana_poly_complex_20,ebene_flach,0.0016106065806454014,0.03252021595835686,0.02447877824306488,0.018031982704997063,52.89961242675781,1.9884068965911865,0.3596
rand_ana_poly_complex_20,ebene_gekippt,0.0023750248134317394,0.032195739448070526,0.029169537127017975,0.013744790107011795,45.839927673339844,2.1668453216552734,0.3596
rand_ana_poly_complex_20,ebene_diagonal,0.0027629991851937288,0.03385404124855995,0.027094565331935883,0.014566571451723576,49.11444854736328,1.8819693326950073,0.3596
rand_ana_poly_complex_20,kugel,0.002838564190897241,0.04570836201310158,0.028060976415872574,0.020286686718463898,67.97880554199219,2.2285397052764893,0.1596
rand_ana_poly_complex_20,wuerfel,0.007317679567086606,0.064798504114151,0.04663491249084473,0.023379426449537277,44.8060188293457,3.3803062438964844,0.22785
rand_ana_poly_complex_20,ei,0.0038072295168923138,0.045425333082675934,0.025499265640974045,0.019699081778526306,70.92655944824219,1.667271614074707,0.189
rand_ana_poly_complex_20,bunny,0.00432847617071506,0.050838422030210495,0.045191440731287,0.0314163938164711,59.668914794921875,2.199582576751709,0.19795
rand_ana_poly_complex_20,prisma,0.011742245823393133,0.047167737036943436,0.03324516862630844,0.018029404804110527,57.37570571899414,3.2390518188476562,0.26515
rand_ana_poly_complex_20,kegel,0.005281375261383225,0.05094902217388153,0.033390387892723083,0.024477651342749596,59.06814193725586,2.4812185764312744,0.30365
rand_ana_poly_complex_20,torus,0.003584623444160818,0.048211947083473206,0.039824750274419785,0.027987655252218246,80.31973266601562,2.210601329803467,0.173
rand_ana_poly_complex_30,ebene_flach,0.0019506063521821165,0.04392913356423378,0.029541222378611565,0.014960239641368389,55.11444091796875,1.6259315013885498,0.3292
rand_ana_poly_complex_30,ebene_gekippt,0.0017359861374592858,0.0406503789126873,0.02542264759540558,0.011909902095794678,46.639591217041016,1.7150263786315918,0.3292
rand_ana_poly_complex_30,ebene_diagonal,0.0018358169164990673,0.047761645168066025,0.028688542544841766,0.013586512766778469,47.572025299072266,1.4488348960876465,0.3292
rand_ana_poly_complex_30,kugel,0.0021380948708943394,0.04453463852405548,0.02805536985397339,0.022474877536296844,80.29847717285156,2.0673694610595703,0.14025
rand_ana_poly_complex_30,wuerfel,0.005132921600226293,0.07407357543706894,0.04031375050544739,0.024982471019029617,56.282752990722656,3.6646766662597656,0.21585
rand_ana_poly_complex_30,ei,0.0018216212265780266,0.049798060208559036,0.03148600459098816,0.01927461102604866,75.46257781982422,1.6259199380874634,0.15975
