variant,shape,path_len,coverage,info_gain,belief_rmse
B,A,0.9754267334938049,0.2968025505542755,117.50457763671875,0.28095436096191406
B,A,1.46799898147583,0.29662251472473145,125.88027954101562,0.23695872724056244
B,A,1.9731048345565796,0.19439458847045898,163.45883178710938,0.3107869327068329
B,A,2.472170829772949,0.1287391036748886,180.59378051757812,0.3204650282859802
B,A,2.9547276496887207,0.11322146654129028,188.63262939453125,0.2434692680835724
B,A,3.469536304473877,0.07566996663808823,246.67788696289062,0.2338390350341797
B,A,3.9522500038146973,0.056878767907619476,272.49444580078125,0.22539474070072174
B,A,4.461319923400879,0.056147705763578415,299.51849365234375,0.3075369894504547
B,A,4.9589362144470215,0.05379575118422508,316.29498291015625,0.15956036746501923
B,greek_upper_0,0.4853768050670624,0.4775748550891876,74.59231567382812,0.20767457783222198
B,greek_upper_0,0.9931600093841553,0.3745375871658325,118.9920654296875,0.25647392868995667
B,greek_upper_0,1.525056004524231,0.19240492582321167,160.09689331054688,0.27895280718803406
B,greek_upper_0,2.0307459831237793,0.13379696011543274,210.52294921875,0.1728675663471222
B,greek_upper_0,2.5348060131073,0.11289966851472855,217.84317016601562,0.21771395206451416
B,greek_upper_0,3.030871629714966,0.08097685873508453,238.71563720703125,0.2787612974643707
B,greek_upper_0,3.549851417541504,0.07166096568107605,279.8013916015625,0.2957264482975006
B,greek_upper_0,4.063799858093262,0.07153679430484772,297.95806884765625,0.25534549355506897
B,greek_upper_0,4.530788898468018,0.05423665791749954,303.00372314453125,0.1756429374217987
B,greek_upper_0,5.090137958526611,0.05423665791749954,323.0262451171875,0.15243366360664368
B,korean_5,0.49528566002845764,0.2306395322084427,77.61724853515625,0.3412017524242401
B,korean_5,1.077638864517212,0.21111686527729034,127.748046875,0.3286542296409607
B,korean_5,1.6198818683624268,0.21107977628707886,157.9346923828125,0.38225874304771423
B,korean_5,2.151745080947876,0.19963879883289337,205.4779052734375,0.33231163024902344
B,korean_5,2.6980392932891846,0.1810319423675537,226.11825561523438,0.25496959686279297
B,korean_5,3.2479166984558105,0.1290552169084549,233.7689208984375,0.29030516743659973
B,korean_5,3.766578435897827,0.09393846243619919,266.01837158203125,0.2617759704589844
B,korean_5,4.351153373718262,0.07372036576271057,299.15740966796875,0.1984308958053589
B,korean_5,4.882116317749023,0.05344536900520325,317.55670166015625,0.29162222146987915
B,korean_5,5.434457302093506,0.05294366553425789,322.31231689453125,0.14203286170959473
B,digit_5,0.5283174514770508,0.3700045347213745,86.83905029296875,0.24416130781173706
