E_ergodic_exploit,E_ergodic_exploit_per_length,E_ergodic_explore,E_ergodic_explore_per_length,E_ergodic_total,E_ergodic_total_per_length,coverage,coverage_per_length,explore_exploit_ratio,knowledge_condition,method,path_len,shape,subvariant,svgd_iters,variant_id
0.17023824155330658,0.03622547960913488,46.47659683227539,9.889887227966806,46.6468350738287,9.92611270757594,0.06610666215419769,0.014067024659350655,0.003662880958510406,half_known,cfm,4.699406147003174,A,one_replan,25,cfm_one_replan_svgd25
0.03878258913755417,0.004610651192744678,27.131027221679688,3.2254603367596286,27.16980981081724,3.2300709879523732,0.03451664000749588,0.004103495691214597,0.0014294552440153841,half_known,cfm,8.411520957946777,A,replan_1_6,0,cfm_replan_1_6_svgd0
0.08119905740022659,0.009618354128498093,45.327308654785156,5.369201568246821,45.40850771218538,5.378819922375318,0.054482363164424896,0.006453654505987114,0.001791393749376172,half_known,cfm,8.442094802856445,A,replan_1_6,25,cfm_replan_1_6_svgd25
0.2983040511608124,0.2292747920350889,28.910381317138672,22.22035415995333,29.208685368299484,22.44962895198842,0.15677417814731598,0.12049573899960428,0.010318233021159482,half_known,linear,1.3010765314102173,A,diagonal,0,linear_diagonal_svgd0
0.34893542528152466,0.27550474208701525,26.202375411987305,20.688294042149625,26.55131083726883,20.96379878423664,0.16196654736995697,0.12788197651150612,0.013316938628468411,half_known,linear,1.2665314674377441,A,diagonal,25,linear_diagonal_svgd25
0.3318067193031311,0.36065947096084433,136.50390625,148.37380844972273,136.83571296930313,148.73446792068358,0.3771215081214905,0.4099146753046753,0.0024307488951667354,half_known,linear,0.9200000166893005,A,straight_top,0,linear_straight_top_svgd0
0.6042272448539734,0.6105430102656859,113.24752807617188,114.43126288269866,113.85175532102585,115.04180589296435,0.3220812976360321,0.32544789511519867,0.005335456368173985,half_known,linear,0.9896554946899414,A,straight_top,25,linear_straight_top_svgd25
0.14609423279762268,0.12921224666580772,256.4866027832031,226.84817566486157,256.63269701600075,226.9773879115274,0.4272133708000183,0.37784653363566184,0.0005695979096464143,half_known,heuristic,1.1306531429290771,A,peaks,0,heuristic_peaks_svgd0
0.4267112612724304,0.39029336058925296,206.8368682861328,189.18426520178457,207.26357954740524,189.57455856237382,0.37774693965911865,0.345507925176918,0.002063032885810904,half_known,heuristic,1.0933090448379517,A,peaks,25,heuristic_peaks_svgd25
0.10643069446086884,0.01699694070235627,23.198034286499023,3.7047170947834176,23.304464980959892,3.721714035485774,0.06466437876224518,0.010326876254487753,0.004587918663557206,ten_samples,cfm,6.26175594329834,A,no_replan,0,cfm_no_replan_svgd0
0.06758412718772888,0.012655568124732909,19.93939971923828,3.7337825020978888,20.00698384642601,3.746438070222622,0.06017640233039856,0.011268423384063045,0.0033894765208263107,ten_samples,cfm,5.340268135070801,A,no_replan,25,cfm_no_replan_svgd25
0.1210942342877388,0.01465577519704411,22.545719146728516,2.7286599846282105,22.666813381016254,2.7433157598252547,0.04992371425032616,0.006042159953839618,0.005371052193973156,ten_samples,cfm,8.262560844421387,A,one_replan,0,cfm_one_replan_svgd0
0.07278259843587875,0.010166005081065334,18.323410034179688,2.5593463755491324,18.396192632615566,2.5695123806301976,0.04471530020236969,0.006245668316708039,0.003972109902038609,ten_samples,cfm,7.159409999847412,A,one_replan,25,cfm_one_replan_svgd25
0.06902103871107101,0.008167461591983331,20.061840057373047,2.3739762714817663,20.130861096084118,2.3821437330737494,0.04382200911641121,0.005185586641778867,0.0034404141650857534,ten_samples,cfm,8.450733184814453,A,replan_1_6,0,cfm_replan_1_6_svgd0
0.06257718056440353,0.007405057984644337,18.323490142822266,2.1683064939145225,18.38606732338667,2.175711551899167,0.04676550626754761,0.005533986709996145,0.0034151343481316227,ten_samples,cfm,8.450599670410156,A,replan_1_6,25,cfm_replan_1_6_svgd25
0.2983040511608124,0.2292747920350889,28.910381317138672,22.22035415995333,29.208685368299484,22.44962895198842,0.15677417814731598,0.12049573899960428,0.010318233021159482,ten_samples,linear,1.3010765314102173,A,diagonal,0,linear_diagonal_svgd0
0.3394952714443207,0.2590707515390638,21.026687622070312,16.045583614322275,21.366182893514633,16.30465436586134,0.1448390632867813,0.11052750401583884,0.016145922626822833,ten_samples,linear,1.3104345798492432,A,diagonal,25,linear_diagonal_svgd25
0.3318067193031311,0.36065947096084433,136.50390625,148.37380844972273,136.83571296930313,148.73446792068358,0.3771215081214905,0.4099146753046753,0.0024307488951667354,ten_samples,linear,0.9200000166893005,A,straight_top,0,linear_straight_top_svgd0
0.5272729396820068,0.5267835588128771,115.07947540283203,114.97266602678934,115.60674834251404,115.4994495856022,0.3238683044910431,0.32356771073701696,0.0045818156351191625,ten_samples,linear,1.0009289979934692,A,straight_top,25,linear_straight_top_svgd25
0.25454193353652954,0.1296434649509204,19.200300216674805,9.77910953061258,19.454842150211334,9.9087529955635,0.07947488874197006,0.04047820258904117,0.013257185078568124,ten_samples,heuristic,1.9633996486663818,A,peaks,0,heuristic_peaks_svgd0
0.3052745461463928,0.14789588564323944,11.483325958251953,5.5633091070463685,11.788600504398346,5.711204992689607,0.07414712756872177,0.03592194383091359,0.02658415752163001,ten_samples,heuristic,2.064117908477783,A,peaks,25,heuristic_peaks_svgd25
